西勢水庫,2015,臺灣北區,基隆巿暖暖區,1/2,71.91,41.96,96.04 %
新山水庫,2015,臺灣北區,基隆巿安樂區,1/2,82.74,816.04,81.44 %
翡翠水庫,2015,臺灣北區,新北市新店區,1/2,167.13,30901.73,92.11 %
寶山水庫,2015,臺灣北區,新竹縣寶山鄉,1/2,139.27,399.80,74.31 %
寶山第二水庫,2015,臺灣北區,新竹縣寶山鄉,1/2,137.57,1564.43,49.71 %
永和山水庫,2015,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/2,75.96,1454.34,51.76 %
大埔水庫,2015,臺灣中區,新竹縣峨眉鄉,1/2,68.73,436.99,82.47 %
明德水庫,2015,臺灣中區,苗栗縣頭屋鄉,1/2,53.11,364.24,28.55 %
鯉魚潭水庫,2015,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/2,284.96,6128.92,53.08 %
德基水庫,2015,臺灣中區,臺中市和平區,1/2,1397.66,11049.56,73.66 %
石岡壩,2015,臺灣中區,臺中市石岡區,1/2,271.73,18.15,16.02 %
霧社水庫,2015,臺灣中區,南投縣仁愛鄉,1/2,999.41,3359.82,71.08 %
日月潭水庫,2015,臺灣中區,南投縣魚池鄉,1/2,748.03,12755.13,97.18 %
仁義潭水庫,2015,臺灣南區,嘉義縣番路鄉,1/2,99.40,1387.84,53.79 %
蘭潭水庫,2015,臺灣南區,嘉義巿,1/2,73.67,792.72,85.82 %
白河水庫,2015,臺灣南區,臺南市白河區,1/2,105.13,178.00,25.76 %
烏山頭水庫,2015,臺灣南區,臺南市六甲區、官田區,1/2,53.71,4227.00,52.96 %
曾文水庫,2015,臺灣南區,嘉義縣大埔鄉,1/2,213.92,26456.00,55.9 %
南化水庫,2015,臺灣南區,臺南市南化區,1/2,173.11,6628.50,67.69 %
鏡面水庫,2015,臺灣南區,臺南市南化區,1/2,140.58,74.39,72.22 %
澄清湖水庫,2015,臺灣南區,高雄市鳥松區,1/2,17.74,256.00,97.36 %
阿公店水庫,2015,臺灣南區,高雄市燕巢區,1/2,36.65,1567.16,93.9 %
鳳山水庫,2015,臺灣南區,高雄市林園區,1/2,43.30,345.54,46 %
牡丹水庫,2015,臺灣南區,屏東縣牡丹鄉,1/2,134.02,1710.87,63.86 %
成功水庫,2015,澎湖地區,澎湖縣湖西鄉,1/2,5.21,26.33,21.76 %
興仁水庫,2015,澎湖地區,澎湖縣馬公巿,1/2,4.10,4.70,6.43 %
東衛水庫,2015,澎湖地區,澎湖縣馬公巿,1/2,2.50,1.00,2.87 %
西安水庫,2015,澎湖地區,澎湖縣望安鄉,1/2,8.50,5.50,23.8 %
七美水庫,2015,澎湖地區,澎湖縣七美鄉,1/2,18.40,0.14,0.49 %
石門水庫,2015,臺灣北區,桃園市龍潭區、大溪區、復興區,1/3,232.77,11093.88,55.13 %
西勢水庫,2015,臺灣北區,基隆巿暖暖區,1/3,71.83,41.21,94.32 %
新山水庫,2015,臺灣北區,基隆巿安樂區,1/3,82.78,817.88,81.62 %
翡翠水庫,2015,臺灣北區,新北市新店區,1/3,166.98,30768.54,91.71 %
寶山水庫,2015,臺灣北區,新竹縣寶山鄉,1/3,139.29,400.80,74.5 %
寶山第二水庫,2015,臺灣北區,新竹縣寶山鄉,1/3,137.49,1555.82,49.44 %
永和山水庫,2015,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/3,75.86,1442.63,51.35 %
大埔水庫,2015,臺灣中區,新竹縣峨眉鄉,1/3,68.74,438.02,82.66 %
明德水庫,2015,臺灣中區,苗栗縣頭屋鄉,1/3,53.09,362.80,28.43 %
鯉魚潭水庫,2015,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/3,284.89,6109.10,52.91 %
德基水庫,2015,臺灣中區,臺中市和平區,1/3,1397.59,11026.07,73.51 %
石岡壩,2015,臺灣中區,臺中市石岡區,1/3,271.96,21.85,19.29 %
霧社水庫,2015,臺灣中區,南投縣仁愛鄉,1/3,999.65,3414.85,72.24 %
日月潭水庫,2015,臺灣中區,南投縣魚池鄉,1/3,747.85,12607.64,96.06 %
仁義潭水庫,2015,臺灣南區,嘉義縣番路鄉,1/3,99.36,1379.78,53.48 %
蘭潭水庫,2015,臺灣南區,嘉義巿,1/3,73.61,788.23,85.33 %
白河水庫,2015,臺灣南區,臺南市白河區,1/3,105.11,176.00,25.47 %
烏山頭水庫,2015,臺灣南區,臺南市六甲區、官田區,1/3,53.63,4172.00,52.27 %
曾文水庫,2015,臺灣南區,嘉義縣大埔鄉,1/3,213.93,26470.00,55.93 %
南化水庫,2015,臺灣南區,臺南市南化區,1/3,173.01,6586.10,67.25 %
鏡面水庫,2015,臺灣南區,臺南市南化區,1/3,140.49,73.49,71.35 %
澄清湖水庫,2015,臺灣南區,高雄市鳥松區,1/3,17.74,256.00,97.36 %
阿公店水庫,2015,臺灣南區,高雄市燕巢區,1/3,36.61,1555.70,93.21 %
鳳山水庫,2015,臺灣南區,高雄市林園區,1/3,43.32,346.54,46.13 %
牡丹水庫,2015,臺灣南區,屏東縣牡丹鄉,1/3,133.94,1702.66,63.56 %
成功水庫,2015,澎湖地區,澎湖縣湖西鄉,1/3,5.20,26.20,21.65 %
興仁水庫,2015,澎湖地區,澎湖縣馬公巿,1/3,4.10,4.70,6.43 %
東衛水庫,2015,澎湖地區,澎湖縣馬公巿,1/3,2.50,1.00,2.87 %
西安水庫,2015,澎湖地區,澎湖縣望安鄉,1/3,8.50,5.50,23.8 %
七美水庫,2015,澎湖地區,澎湖縣七美鄉,1/3,18.40,0.14,0.49 %
石門水庫,2015,臺灣北區,桃園市龍潭區、大溪區、復興區,1/4,232.71,11057.84,54.95 %
西勢水庫,2015,臺灣北區,基隆巿暖暖區,1/4,71.73,40.27,92.17 %
新山水庫,2015,臺灣北區,基隆巿安樂區,1/4,82.78,817.88,81.62 %
翡翠水庫,2015,臺灣北區,新北市新店區,1/4,166.90,30697.56,91.5 %
寶山水庫,2015,臺灣北區,新竹縣寶山鄉,1/4,139.30,401.40,74.61 %
寶山第二水庫,2015,臺灣北區,新竹縣寶山鄉,1/4,137.41,1547.94,49.18 %
永和山水庫,2015,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/4,75.75,1429.74,50.89 %
大埔水庫,2015,臺灣中區,新竹縣峨眉鄉,1/4,68.75,439.05,82.86 %
明德水庫,2015,臺灣中區,苗栗縣頭屋鄉,1/4,53.06,360.65,28.26 %
鯉魚潭水庫,2015,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/4,284.82,6089.28,52.73 %
德基水庫,2015,臺灣中區,臺中市和平區,1/4,1397.69,11059.63,73.73 %
石岡壩,2015,臺灣中區,臺中市石岡區,1/4,272.02,22.72,20.05 %
霧社水庫,2015,臺灣中區,南投縣仁愛鄉,1/4,999.89,3470.38,73.42 %
日月潭水庫,2015,臺灣中區,南投縣魚池鄉,1/4,747.77,12542.16,95.56 %
仁義潭水庫,2015,臺灣南區,嘉義縣番路鄉,1/4,99.32,1371.74,53.17 %
蘭潭水庫,2015,臺灣南區,嘉義巿,1/4,73.57,785.24,85.01 %
白河水庫,2015,臺灣南區,臺南市白河區,1/4,105.10,174.00,25.18 %
烏山頭水庫,2015,臺灣南區,臺南市六甲區、官田區,1/4,53.54,4110.00,51.49 %
曾文水庫,2015,臺灣南區,嘉義縣大埔鄉,1/4,213.94,26484.00,55.96 %
南化水庫,2015,臺灣南區,臺南市南化區,1/4,172.91,6544.80,66.83 %
澄清湖水庫,2015,臺灣南區,高雄市鳥松區,1/4,17.74,256.00,97.36 %
阿公店水庫,2015,臺灣南區,高雄市燕巢區,1/4,36.60,1552.84,93.04 %
鳳山水庫,2015,臺灣南區,高雄市林園區,1/4,43.46,353.60,47.07 %
牡丹水庫,2015,臺灣南區,屏東縣牡丹鄉,1/4,133.86,1694.48,63.25 %
成功水庫,2015,澎湖地區,澎湖縣湖西鄉,1/4,5.19,26.05,21.53 %
興仁水庫,2015,澎湖地區,澎湖縣馬公巿,1/4,4.10,4.70,6.43 %
東衛水庫,2015,澎湖地區,澎湖縣馬公巿,1/4,2.50,1.00,2.87 %
西安水庫,2015,澎湖地區,澎湖縣望安鄉,1/4,8.50,5.50,23.8 %
七美水庫,2015,澎湖地區,澎湖縣七美鄉,1/4,18.40,0.14,0.49 %
石門水庫,2015,臺灣北區,桃園市龍潭區、大溪區、復興區,1/5,232.43,10890.65,54.12 %
西勢水庫,2015,臺灣北區,基隆巿暖暖區,1/5,71.58,38.87,88.97 %
新山水庫,2015,臺灣北區,基隆巿安樂區,1/5,82.77,817.42,81.58 %
翡翠水庫,2015,臺灣北區,新北市新店區,1/5,166.81,30617.79,91.26 %
寶山水庫,2015,臺灣北區,新竹縣寶山鄉,1/5,139.31,401.90,74.7 %
寶山第二水庫,2015,臺灣北區,新竹縣寶山鄉,1/5,137.27,1533.60,48.73 %
永和山水庫,2015,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/5,75.64,1416.86,50.43 %
大埔水庫,2015,臺灣中區,新竹縣峨眉鄉,1/5,68.77,441.12,83.25 %
明德水庫,2015,臺灣中區,苗栗縣頭屋鄉,1/5,53.03,358.50,28.1 %
鯉魚潭水庫,2015,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/5,284.71,6058.14,52.47 %
德基水庫,2015,臺灣中區,臺中市和平區,1/5,1397.78,11089.83,73.93 %
石岡壩,2015,臺灣中區,臺中市石岡區,1/5,272.05,23.35,20.61 %
霧社水庫,2015,臺灣中區,南投縣仁愛鄉,1/5,1000.13,3526.37,74.6 %
日月潭水庫,2015,臺灣中區,南投縣魚池鄉,1/5,748.16,12861.77,98 %
仁義潭水庫,2015,臺灣南區,嘉義縣番路鄉,1/5,99.27,1361.69,52.78 %
蘭潭水庫,2015,臺灣南區,嘉義巿,1/5,73.52,781.50,84.6 %
白河水庫,2015,臺灣南區,臺南市白河區,1/5,105.08,172.00,24.89 %
烏山頭水庫,2015,臺灣南區,臺南市六甲區、官田區,1/5,53.45,4049.00,50.73 %
曾文水庫,2015,臺灣南區,嘉義縣大埔鄉,1/5,213.80,26287.00,55.54 %
南化水庫,2015,臺灣南區,臺南市南化區,1/5,172.81,6503.60,66.41 %
鏡面水庫,2015,臺灣南區,臺南市南化區,1/5,140.46,73.18,71.05 %
澄清湖水庫,2015,臺灣南區,高雄市鳥松區,1/5,17.73,255.00,96.98 %
阿公店水庫,2015,臺灣南區,高雄市燕巢區,1/5,36.54,1535.73,92.01 %
鳳山水庫,2015,臺灣南區,高雄市林園區,1/5,43.57,359.19,47.82 %
牡丹水庫,2015,臺灣南區,屏東縣牡丹鄉,1/5,133.79,1687.34,62.98 %
成功水庫,2015,澎湖地區,澎湖縣湖西鄉,1/5,5.18,25.90,21.4 %
興仁水庫,2015,澎湖地區,澎湖縣馬公巿,1/5,4.10,4.70,6.43 %
東衛水庫,2015,澎湖地區,澎湖縣馬公巿,1/5,2.50,1.00,2.87 %
西安水庫,2015,澎湖地區,澎湖縣望安鄉,1/5,8.50,5.50,23.8 %
七美水庫,2015,澎湖地區,澎湖縣七美鄉,1/5,18.40,0.14,0.49 %
石門水庫,2015,臺灣北區,桃園市龍潭區、大溪區、復興區,1/6,232.29,10807.66,53.71 %
西勢水庫,2015,臺灣北區,基隆巿暖暖區,1/6,71.43,37.47,85.76 %
新山水庫,2015,臺灣北區,基隆巿安樂區,1/6,82.78,817.88,81.62 %
翡翠水庫,2015,臺灣北區,新北市新店區,1/6,166.72,30538.10,91.02 %
寶山水庫,2015,臺灣北區,新竹縣寶山鄉,1/6,139.30,401.40,74.61 %
寶山第二水庫,2015,臺灣北區,新竹縣寶山鄉,1/6,137.14,1520.94,48.33 %
永和山水庫,2015,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/6,75.53,1403.98,49.97 %
大埔水庫,2015,臺灣中區,新竹縣峨眉鄉,1/6,68.78,442.16,83.44 %
明德水庫,2015,臺灣中區,苗栗縣頭屋鄉,1/6,53.00,356.34,27.93 %
鯉魚潭水庫,2015,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/6,284.63,6035.49,52.27 %
德基水庫,2015,臺灣中區,臺中市和平區,1/6,1397.76,11083.12,73.89 %
石岡壩,2015,臺灣中區,臺中市石岡區,1/6,272.19,26.10,23.04 %
霧社水庫,2015,臺灣中區,南投縣仁愛鄉,1/6,1000.34,3537.77,74.84 %
日月潭水庫,2015,臺灣中區,南投縣魚池鄉,1/6,748.00,12730.53,97 %
仁義潭水庫,2015,臺灣南區,嘉義縣番路鄉,1/6,99.22,1351.67,52.39 %
蘭潭水庫,2015,臺灣南區,嘉義巿,1/6,73.47,777.78,84.2 %
白河水庫,2015,臺灣南區,臺南市白河區,1/6,105.06,170.00,24.6 %
烏山頭水庫,2015,臺灣南區,臺南市六甲區、官田區,1/6,53.65,4185.00,52.43 %
曾文水庫,2015,臺灣南區,嘉義縣大埔鄉,1/6,213.81,26301.00,55.57 %
南化水庫,2015,臺灣南區,臺南市南化區,1/6,172.71,6462.40,65.99 %
鏡面水庫,2015,臺灣南區,臺南市南化區,1/6,140.43,72.88,70.76 %
澄清湖水庫,2015,臺灣南區,高雄市鳥松區,1/6,17.68,250.00,95.08 %
阿公店水庫,2015,臺灣南區,高雄市燕巢區,1/6,36.49,1521.53,91.16 %
鳳山水庫,2015,臺灣南區,高雄市林園區,1/6,43.65,362.38,48.24 %
牡丹水庫,2015,臺灣南區,屏東縣牡丹鄉,1/6,133.71,1679.22,62.68 %
成功水庫,2015,澎湖地區,澎湖縣湖西鄉,1/6,5.17,25.75,21.28 %
興仁水庫,2015,澎湖地區,澎湖縣馬公巿,1/6,4.10,4.70,6.43 %
東衛水庫,2015,澎湖地區,澎湖縣馬公巿,1/6,2.50,1.00,2.87 %
西安水庫,2015,澎湖地區,澎湖縣望安鄉,1/6,8.50,5.50,23.8 %
七美水庫,2015,澎湖地區,澎湖縣七美鄉,1/6,18.40,0.14,0.49 %
石門水庫,2015,臺灣北區,桃園市龍潭區、大溪區、復興區,1/7,232.10,10695.69,53.15 %
西勢水庫,2015,臺灣北區,基隆巿暖暖區,1/7,71.34,36.63,83.84 %
新山水庫,2015,臺灣北區,基隆巿安樂區,1/7,82.82,819.72,81.81 %
翡翠水庫,2015,臺灣北區,新北市新店區,1/7,166.65,30476.17,90.84 %
寶山水庫,2015,臺灣北區,新竹縣寶山鄉,1/7,139.30,401.40,74.61 %
寶山第二水庫,2015,臺灣北區,新竹縣寶山鄉,1/7,137.00,1506.72,47.88 %
永和山水庫,2015,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/7,75.42,1391.10,49.51 %
大埔水庫,2015,臺灣中區,新竹縣峨眉鄉,1/7,68.79,443.20,83.64 %
明德水庫,2015,臺灣中區,苗栗縣頭屋鄉,1/7,52.96,353.96,27.74 %
鯉魚潭水庫,2015,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/7,284.51,6001.52,51.97 %
德基水庫,2015,臺灣中區,臺中市和平區,1/7,1397.79,11093.19,73.95 %
石岡壩,2015,臺灣中區,臺中市石岡區,1/7,272.29,28.20,24.89 %
霧社水庫,2015,臺灣中區,南投縣仁愛鄉,1/7,1000.54,3623.09,76.65 %
日月潭水庫,2015,臺灣中區,南投縣魚池鄉,1/7,747.86,12615.83,96.12 %
仁義潭水庫,2015,臺灣南區,嘉義縣番路鄉,1/7,99.17,1341.65,52 %
蘭潭水庫,2015,臺灣南區,嘉義巿,1/7,73.42,774.05,83.8 %
白河水庫,2015,臺灣南區,臺南市白河區,1/7,104.98,162.00,23.44 %
烏山頭水庫,2015,臺灣南區,臺南市六甲區、官田區,1/7,53.56,4123.00,51.65 %
曾文水庫,2015,臺灣南區,嘉義縣大埔鄉,1/7,213.82,26315.00,55.6 %
南化水庫,2015,臺灣南區,臺南市南化區,1/7,172.60,6417.10,65.53 %
鏡面水庫,2015,臺灣南區,臺南市南化區,1/7,140.39,72.35,70.24 %
澄清湖水庫,2015,臺灣南區,高雄市鳥松區,1/7,17.62,243.00,92.41 %
阿公店水庫,2015,臺灣南區,高雄市燕巢區,1/7,36.47,1515.86,90.82 %
鳳山水庫,2015,臺灣南區,高雄市林園區,1/7,43.66,363.80,48.43 %
牡丹水庫,2015,臺灣南區,屏東縣牡丹鄉,1/7,133.64,1672.13,62.42 %
成功水庫,2015,澎湖地區,澎湖縣湖西鄉,1/7,5.16,25.60,21.16 %
興仁水庫,2015,澎湖地區,澎湖縣馬公巿,1/7,4.10,4.70,6.43 %
東衛水庫,2015,澎湖地區,澎湖縣馬公巿,1/7,2.50,1.00,2.87 %
西安水庫,2015,澎湖地區,澎湖縣望安鄉,1/7,8.50,5.50,23.8 %
七美水庫,2015,澎湖地區,澎湖縣七美鄉,1/7,18.40,0.14,0.49 %
石門水庫,2015,臺灣北區,桃園市龍潭區、大溪區、復興區,1/8,231.98,10625.35,52.8 %
西勢水庫,2015,臺灣北區,基隆巿暖暖區,1/8,71.38,37.00,84.69 %
新山水庫,2015,臺灣北區,基隆巿安樂區,1/8,82.67,812.82,81.12 %
翡翠水庫,2015,臺灣北區,新北市新店區,1/8,166.54,30378.96,90.55 %
寶山水庫,2015,臺灣北區,新竹縣寶山鄉,1/8,139.27,399.80,74.31 %
寶山第二水庫,2015,臺灣北區,新竹縣寶山鄉,1/8,136.88,1494.10,47.47 %
永和山水庫,2015,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/8,75.30,1377.05,49.01 %
大埔水庫,2015,臺灣中區,新竹縣峨眉鄉,1/8,68.80,444.23,83.83 %
明德水庫,2015,臺灣中區,苗栗縣頭屋鄉,1/8,52.92,351.59,27.55 %
鯉魚潭水庫,2015,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/8,284.46,5987.37,51.85 %
德基水庫,2015,臺灣中區,臺中市和平區,1/8,1397.52,11002.58,73.35 %
石岡壩,2015,臺灣中區,臺中市石岡區,1/8,272.28,27.97,24.69 %
霧社水庫,2015,臺灣中區,南投縣仁愛鄉,1/8,1000.69,3658.81,77.41 %
日月潭水庫,2015,臺灣中區,南投縣魚池鄉,1/8,747.75,12525.80,95.44 %
仁義潭水庫,2015,臺灣南區,嘉義縣番路鄉,1/8,99.12,1331.66,51.61 %
蘭潭水庫,2015,臺灣南區,嘉義巿,1/8,73.35,768.84,83.23 %
白河水庫,2015,臺灣南區,臺南市白河區,1/8,104.91,154.00,22.29 %
烏山頭水庫,2015,臺灣南區,臺南市六甲區、官田區,1/8,53.47,4062.00,50.89 %
曾文水庫,2015,臺灣南區,嘉義縣大埔鄉,1/8,213.83,26329.00,55.63 %
南化水庫,2015,臺灣南區,臺南市南化區,1/8,172.49,6371.80,65.06 %
鏡面水庫,2015,臺灣南區,臺南市南化區,1/8,140.35,72.08,69.98 %
澄清湖水庫,2015,臺灣南區,高雄市鳥松區,1/8,17.62,243.00,92.41 %
阿公店水庫,2015,臺灣南區,高雄市燕巢區,1/8,36.43,1504.55,90.15 %
鳳山水庫,2015,臺灣南區,高雄市林園區,1/8,43.73,367.30,48.9 %
牡丹水庫,2015,臺灣南區,屏東縣牡丹鄉,1/8,133.55,1663.05,62.08 %
成功水庫,2015,澎湖地區,澎湖縣湖西鄉,1/8,5.15,25.45,21.03 %
興仁水庫,2015,澎湖地區,澎湖縣馬公巿,1/8,4.10,4.70,6.43 %
東衛水庫,2015,澎湖地區,澎湖縣馬公巿,1/8,2.50,1.00,2.87 %
西安水庫,2015,澎湖地區,澎湖縣望安鄉,1/8,8.50,5.50,23.8 %
七美水庫,2015,澎湖地區,澎湖縣七美鄉,1/8,18.30,0.12,0.41 %
石門水庫,2015,臺灣北區,桃園市龍潭區、大溪區、復興區,1/9,231.93,10596.13,52.66 %
西勢水庫,2015,臺灣北區,基隆巿暖暖區,1/9,71.37,36.91,84.48 %
新山水庫,2015,臺灣北區,基隆巿安樂區,1/9,82.65,811.90,81.03 %
翡翠水庫,2015,臺灣北區,新北市新店區,1/9,166.44,30290.69,90.28 %
寶山水庫,2015,臺灣北區,新竹縣寶山鄉,1/9,139.15,393.30,73.1 %
寶山第二水庫,2015,臺灣北區,新竹縣寶山鄉,1/9,136.75,1481.13,47.06 %
永和山水庫,2015,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/9,75.17,1361.83,48.47 %
大埔水庫,2015,臺灣中區,新竹縣峨眉鄉,1/9,68.81,445.27,84.03 %
明德水庫,2015,臺灣中區,苗栗縣頭屋鄉,1/9,52.88,349.21,27.37 %
鯉魚潭水庫,2015,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/9,284.34,5953.39,51.56 %
德基水庫,2015,臺灣中區,臺中市和平區,1/9,1397.26,10915.32,72.77 %
石岡壩,2015,臺灣中區,臺中市石岡區,1/9,274.73,142.67,100 %
霧社水庫,2015,臺灣中區,南投縣仁愛鄉,1/9,1000.91,3711.53,78.52 %
日月潭水庫,2015,臺灣中區,南投縣魚池鄉,1/9,747.52,12337.87,94.01 %
仁義潭水庫,2015,臺灣南區,嘉義縣番路鄉,1/9,99.08,1323.67,51.31 %
蘭潭水庫,2015,臺灣南區,嘉義巿,1/9,73.29,764.39,82.75 %
白河水庫,2015,臺灣南區,臺南市白河區,1/9,104.83,146.00,21.13 %
烏山頭水庫,2015,臺灣南區,臺南市六甲區、官田區,1/9,53.38,4002.00,50.14 %
曾文水庫,2015,臺灣南區,嘉義縣大埔鄉,1/9,213.84,26344.00,55.66 %
南化水庫,2015,臺灣南區,臺南市南化區,1/9,172.39,6330.60,64.64 %
鏡面水庫,2015,臺灣南區,臺南市南化區,1/9,140.32,71.78,69.69 %
澄清湖水庫,2015,臺灣南區,高雄市鳥松區,1/9,17.63,244.00,92.79 %
阿公店水庫,2015,臺灣南區,高雄市燕巢區,1/9,36.38,1490.47,89.3 %
鳳山水庫,2015,臺灣南區,高雄市林園區,1/9,43.72,366.88,48.84 %
牡丹水庫,2015,臺灣南區,屏東縣牡丹鄉,1/9,133.46,1654.01,61.74 %
成功水庫,2015,澎湖地區,澎湖縣湖西鄉,1/9,5.14,25.30,20.91 %
興仁水庫,2015,澎湖地區,澎湖縣馬公巿,1/9,4.10,4.70,6.43 %
東衛水庫,2015,澎湖地區,澎湖縣馬公巿,1/9,2.40,0.80,2.3 %
西安水庫,2015,澎湖地區,澎湖縣望安鄉,1/9,8.50,5.50,23.8 %
七美水庫,2015,澎湖地區,澎湖縣七美鄉,1/9,18.30,0.12,0.41 %
石門水庫,2015,臺灣北區,桃園市龍潭區、大溪區、復興區,1/10,231.67,10445.02,51.9 %
西勢水庫,2015,臺灣北區,基隆巿暖暖區,1/10,71.32,36.44,83.41 %
新山水庫,2015,臺灣北區,基隆巿安樂區,1/10,82.65,811.90,81.03 %
翡翠水庫,2015,臺灣北區,新北市新店區,1/10,166.32,30184.90,89.97 %
寶山水庫,2015,臺灣北區,新竹縣寶山鄉,1/10,139.02,386.20,71.78 %
寶山第二水庫,2015,臺灣北區,新竹縣寶山鄉,1/10,136.66,1472.58,46.79 %
永和山水庫,2015,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/10,75.05,1347.78,47.97 %
大埔水庫,2015,臺灣中區,新竹縣峨眉鄉,1/10,68.82,446.31,84.23 %
明德水庫,2015,臺灣中區,苗栗縣頭屋鄉,1/10,52.83,346.23,27.13 %
鯉魚潭水庫,2015,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/10,284.24,5925.08,51.31 %
德基水庫,2015,臺灣中區,臺中市和平區,1/10,1397.51,10999.22,73.33 %
石岡壩,2015,臺灣中區,臺中市石岡區,1/10,274.46,125.51,100 %
霧社水庫,2015,臺灣中區,南投縣仁愛鄉,1/10,1001.08,3752.51,79.39 %
日月潭水庫,2015,臺灣中區,南投縣魚池鄉,1/10,747.58,12386.85,94.38 %
仁義潭水庫,2015,臺灣南區,嘉義縣番路鄉,1/10,99.04,1315.69,51 %
蘭潭水庫,2015,臺灣南區,嘉義巿,1/10,73.22,759.20,82.19 %
白河水庫,2015,臺灣南區,臺南市白河區,1/10,104.75,138.00,19.97 %
烏山頭水庫,2015,臺灣南區,臺南市六甲區、官田區,1/10,53.29,3941.00,49.37 %
曾文水庫,2015,臺灣南區,嘉義縣大埔鄉,1/10,213.85,26358.00,55.69 %
南化水庫,2015,臺灣南區,臺南市南化區,1/10,172.28,6285.30,64.18 %
澄清湖水庫,2015,臺灣南區,高雄市鳥松區,1/10,17.61,242.00,92.03 %
阿公店水庫,2015,臺灣南區,高雄市燕巢區,1/10,36.33,1476.44,88.46 %
鳳山水庫,2015,臺灣南區,高雄市林園區,1/10,43.61,361.23,48.09 %
牡丹水庫,2015,臺灣南區,屏東縣牡丹鄉,1/10,133.37,1645.01,61.4 %
成功水庫,2015,澎湖地區,澎湖縣湖西鄉,1/10,5.13,25.15,20.78 %
