東衛水庫,2017,澎湖地區,澎湖縣馬公巿,1/1,5.10,10.40,29.87 %
西安水庫,2017,澎湖地區,澎湖縣望安鄉,1/1,12.10,20.80,90 %
七美水庫,2017,澎湖地區,澎湖縣七美鄉,1/1,22.70,11.70,41.26 %
石門水庫,2017,臺灣北區,桃園市龍潭區、大溪區、復興區,1/2,241.85,17524.08,87.04 %
西勢水庫,2017,臺灣北區,基隆巿暖暖區,1/2,71.70,39.99,91.53 %
新山水庫,2017,臺灣北區,基隆巿安樂區,1/2,78.05,612.05,73.92 %
寶山水庫,2017,臺灣北區,新竹縣寶山鄉,1/2,140.77,485.30,90.2 %
寶山第二水庫,2017,臺灣北區,新竹縣寶山鄉,1/2,146.93,2700.97,85.82 %
永和山水庫,2017,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/2,81.99,2493.37,83.14 %
大埔水庫,2017,臺灣中區,新竹縣峨眉鄉,1/2,69.34,501.51,94.64 %
明德水庫,2017,臺灣中區,苗栗縣頭屋鄉,1/2,58.13,865.52,67.83 %
鯉魚潭水庫,2017,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/2,293.42,8893.28,77.02 %
德基水庫,2017,臺灣中區,臺中市和平區,1/2,1406.17,14420.70,96.14 %
石岡壩,2017,臺灣中區,臺中市石岡區,1/2,271.28,11.01,7.74 %
霧社水庫,2017,臺灣中區,南投縣仁愛鄉,1/2,1004.42,4353.15,96.62 %
日月潭水庫,2017,臺灣中區,南投縣魚池鄉,1/2,747.68,12377.80,95 %
仁義潭水庫,2017,臺灣南區,嘉義縣番路鄉,1/2,99.96,1425.72,56.39 %
蘭潭水庫,2017,臺灣南區,嘉義巿,1/2,73.57,788.16,85.03 %
白河水庫,2017,臺灣南區,臺南市白河區,1/2,104.27,90.00,13.02 %
烏山頭水庫,2017,臺灣南區,臺南市六甲區、官田區,1/2,56.08,5925.00,75.69 %
曾文水庫,2017,臺灣南區,嘉義縣大埔鄉,1/2,223.25,40246.00,85.99 %
南化水庫,2017,臺灣南區,臺南市南化區,1/2,175.67,7604.30,78.48 %
鏡面水庫,2017,臺灣南區,臺南市南化區,1/2,141.77,86.85,84.32 %
澄清湖水庫,2017,臺灣南區,高雄市鳥松區,1/2,17.76,258.00,98.12 %
阿公店水庫,2017,臺灣南區,高雄市燕巢區,1/2,36.67,1532.63,94.08 %
鳳山水庫,2017,臺灣南區,高雄市林園區,1/2,45.00,435.44,57.97 %
牡丹水庫,2017,臺灣南區,屏東縣牡丹鄉,1/2,138.33,2165.04,81.97 %
成功水庫,2017,澎湖地區,澎湖縣湖西鄉,1/2,8.00,74.80,61.81 %
興仁水庫,2017,澎湖地區,澎湖縣馬公巿,1/2,9.30,41.90,57.29 %
東衛水庫,2017,澎湖地區,澎湖縣馬公巿,1/2,5.10,10.40,29.87 %
西安水庫,2017,澎湖地區,澎湖縣望安鄉,1/2,12.00,20.00,86.54 %
七美水庫,2017,澎湖地區,澎湖縣七美鄉,1/2,22.70,11.70,41.26 %
石門水庫,2017,臺灣北區,桃園市龍潭區、大溪區、復興區,1/3,241.74,17437.15,86.61 %
西勢水庫,2017,臺灣北區,基隆巿暖暖區,1/3,71.42,37.37,85.53 %
新山水庫,2017,臺灣北區,基隆巿安樂區,1/3,78.25,620.25,74.91 %
翡翠水庫,2017,臺灣北區,新北市新店區,1/3,166.26,30132.04,89.81 %
寶山水庫,2017,臺灣北區,新竹縣寶山鄉,1/3,140.76,484.70,90.09 %
寶山第二水庫,2017,臺灣北區,新竹縣寶山鄉,1/3,146.80,2682.63,85.24 %
大埔水庫,2017,臺灣中區,新竹縣峨眉鄉,1/3,69.34,501.51,94.64 %
明德水庫,2017,臺灣中區,苗栗縣頭屋鄉,1/3,58.11,862.82,67.62 %
鯉魚潭水庫,2017,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/3,293.30,8848.70,76.63 %
德基水庫,2017,臺灣中區,臺中市和平區,1/3,1406.12,14400.96,96.01 %
石岡壩,2017,臺灣中區,臺中市石岡區,1/3,271.33,8.49,5.97 %
霧社水庫,2017,臺灣中區,南投縣仁愛鄉,1/3,1004.31,4324.67,95.98 %
日月潭水庫,2017,臺灣中區,南投縣魚池鄉,1/3,747.66,12361.66,94.88 %
仁義潭水庫,2017,臺灣南區,嘉義縣番路鄉,1/3,99.87,1407.34,55.67 %
蘭潭水庫,2017,臺灣南區,嘉義巿,1/3,73.50,782.92,84.47 %
白河水庫,2017,臺灣南區,臺南市白河區,1/3,104.27,90.00,13.02 %
烏山頭水庫,2017,臺灣南區,臺南市六甲區、官田區,1/3,56.02,5874.00,75.04 %
曾文水庫,2017,臺灣南區,嘉義縣大埔鄉,1/3,223.26,40263.00,86.03 %
南化水庫,2017,臺灣南區,臺南市南化區,1/3,175.57,7558.00,78 %
鏡面水庫,2017,臺灣南區,臺南市南化區,1/3,141.74,86.53,84.01 %
澄清湖水庫,2017,臺灣南區,高雄市鳥松區,1/3,17.75,257.00,97.74 %
阿公店水庫,2017,臺灣南區,高雄市燕巢區,1/3,36.67,1532.63,94.08 %
鳳山水庫,2017,臺灣南區,高雄市林園區,1/3,44.96,433.22,57.67 %
牡丹水庫,2017,臺灣南區,屏東縣牡丹鄉,1/3,138.27,2157.64,81.69 %
成功水庫,2017,澎湖地區,澎湖縣湖西鄉,1/3,7.98,74.38,61.47 %
興仁水庫,2017,澎湖地區,澎湖縣馬公巿,1/3,9.30,41.90,57.29 %
東衛水庫,2017,澎湖地區,澎湖縣馬公巿,1/3,5.10,10.40,29.87 %
西安水庫,2017,澎湖地區,澎湖縣望安鄉,1/3,12.00,20.00,86.54 %
七美水庫,2017,澎湖地區,澎湖縣七美鄉,1/3,22.70,11.70,41.26 %
石門水庫,2017,臺灣北區,桃園市龍潭區、大溪區、復興區,1/4,241.63,17350.49,86.18 %
西勢水庫,2017,臺灣北區,基隆巿暖暖區,1/4,71.26,35.88,82.12 %
新山水庫,2017,臺灣北區,基隆巿安樂區,1/4,78.15,616.15,74.41 %
翡翠水庫,2017,臺灣北區,新北市新店區,1/4,166.21,30088.05,89.68 %
寶山水庫,2017,臺灣北區,新竹縣寶山鄉,1/4,140.74,483.50,89.87 %
寶山第二水庫,2017,臺灣北區,新竹縣寶山鄉,1/4,146.67,2665.21,84.69 %
永和山水庫,2017,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/4,0.00,0.00, 
大埔水庫,2017,臺灣中區,新竹縣峨眉鄉,1/4,69.32,499.35,94.23 %
明德水庫,2017,臺灣中區,苗栗縣頭屋鄉,1/4,58.10,861.46,67.51 %
鯉魚潭水庫,2017,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/4,293.18,8804.13,76.25 %
德基水庫,2017,臺灣中區,臺中市和平區,1/4,1406.04,14369.38,95.8 %
石岡壩,2017,臺灣中區,臺中市石岡區,1/4,271.49,10.56,7.43 %
霧社水庫,2017,臺灣中區,南投縣仁愛鄉,1/4,1004.07,4263.08,94.62 %
日月潭水庫,2017,臺灣中區,南投縣魚池鄉,1/4,747.83,12499.02,95.93 %
仁義潭水庫,2017,臺灣南區,嘉義縣番路鄉,1/4,99.80,1393.09,55.1 %
蘭潭水庫,2017,臺灣南區,嘉義巿,1/4,73.42,776.94,83.82 %
白河水庫,2017,臺灣南區,臺南市白河區,1/4,104.27,90.00,13.02 %
烏山頭水庫,2017,臺灣南區,臺南市六甲區、官田區,1/4,55.97,5832.00,74.5 %
曾文水庫,2017,臺灣南區,嘉義縣大埔鄉,1/4,223.27,40280.00,86.07 %
南化水庫,2017,臺灣南區,臺南市南化區,1/4,175.43,7493.40,77.34 %
鏡面水庫,2017,臺灣南區,臺南市南化區,1/4,141.72,86.31,83.8 %
澄清湖水庫,2017,臺灣南區,高雄市鳥松區,1/4,17.69,251.00,95.46 %
阿公店水庫,2017,臺灣南區,高雄市燕巢區,1/4,36.69,1538.40,94.44 %
鳳山水庫,2017,臺灣南區,高雄市林園區,1/4,44.90,429.88,57.23 %
牡丹水庫,2017,臺灣南區,屏東縣牡丹鄉,1/4,138.21,2150.27,81.41 %
成功水庫,2017,澎湖地區,澎湖縣湖西鄉,1/4,7.96,73.96,61.12 %
興仁水庫,2017,澎湖地區,澎湖縣馬公巿,1/4,9.30,41.90,57.29 %
東衛水庫,2017,澎湖地區,澎湖縣馬公巿,1/4,5.10,10.40,29.87 %
西安水庫,2017,澎湖地區,澎湖縣望安鄉,1/4,12.00,20.00,86.54 %
七美水庫,2017,澎湖地區,澎湖縣七美鄉,1/4,22.70,11.70,41.26 %
石門水庫,2017,臺灣北區,桃園市龍潭區、大溪區、復興區,1/5,241.55,17287.64,85.86 %
西勢水庫,2017,臺灣北區,基隆巿暖暖區,1/5,70.99,33.36,76.36 %
新山水庫,2017,臺灣北區,基隆巿安樂區,1/5,78.20,618.20,74.66 %
翡翠水庫,2017,臺灣北區,新北市新店區,1/5,166.15,30035.26,89.52 %
寶山水庫,2017,臺灣北區,新竹縣寶山鄉,1/5,140.72,482.31,89.65 %
寶山第二水庫,2017,臺灣北區,新竹縣寶山鄉,1/5,146.55,2648.11,84.14 %
永和山水庫,2017,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/5,81.75,2456.56,81.91 %
大埔水庫,2017,臺灣中區,新竹縣峨眉鄉,1/5,69.30,497.19,93.83 %
明德水庫,2017,臺灣中區,苗栗縣頭屋鄉,1/5,58.07,857.40,67.19 %
鯉魚潭水庫,2017,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/5,293.05,8755.84,75.83 %
德基水庫,2017,臺灣中區,臺中市和平區,1/5,1406.01,14357.53,95.72 %
石岡壩,2017,臺灣中區,臺中市石岡區,1/5,271.75,15.00,10.55 %
霧社水庫,2017,臺灣中區,南投縣仁愛鄉,1/5,1003.92,4224.84,93.77 %
日月潭水庫,2017,臺灣中區,南投縣魚池鄉,1/5,747.88,12539.51,96.24 %
仁義潭水庫,2017,臺灣南區,嘉義縣番路鄉,1/5,99.72,1376.85,54.46 %
蘭潭水庫,2017,臺灣南區,嘉義巿,1/5,73.32,769.48,83.02 %
白河水庫,2017,臺灣南區,臺南市白河區,1/5,104.27,90.00,13.02 %
烏山頭水庫,2017,臺灣南區,臺南市六甲區、官田區,1/5,55.92,5790.00,73.97 %
曾文水庫,2017,臺灣南區,嘉義縣大埔鄉,1/5,223.28,40297.00,86.1 %
南化水庫,2017,臺灣南區,臺南市南化區,1/5,175.32,7442.50,76.81 %
鏡面水庫,2017,臺灣南區,臺南市南化區,1/5,141.70,86.10,83.59 %
澄清湖水庫,2017,臺灣南區,高雄市鳥松區,1/5,17.63,244.00,92.79 %
阿公店水庫,2017,臺灣南區,高雄市燕巢區,1/5,36.70,1541.29,94.62 %
鳳山水庫,2017,臺灣南區,高雄市林園區,1/5,44.88,428.78,57.08 %
牡丹水庫,2017,臺灣南區,屏東縣牡丹鄉,1/5,138.15,2142.90,81.13 %
成功水庫,2017,澎湖地區,澎湖縣湖西鄉,1/5,7.94,73.54,60.77 %
興仁水庫,2017,澎湖地區,澎湖縣馬公巿,1/5,9.20,40.80,55.78 %
東衛水庫,2017,澎湖地區,澎湖縣馬公巿,1/5,5.10,10.40,29.87 %
西安水庫,2017,澎湖地區,澎湖縣望安鄉,1/5,12.00,20.00,86.54 %
七美水庫,2017,澎湖地區,澎湖縣七美鄉,1/5,22.70,11.70,41.26 %
石門水庫,2017,臺灣北區,桃園市龍潭區、大溪區、復興區,1/6,241.45,17209.29,85.47 %
西勢水庫,2017,臺灣北區,基隆巿暖暖區,1/6,70.67,30.72,70.31 %
新山水庫,2017,臺灣北區,基隆巿安樂區,1/6,78.40,626.40,75.65 %
翡翠水庫,2017,臺灣北區,新北市新店區,1/6,166.07,29964.96,89.31 %
寶山水庫,2017,臺灣北區,新竹縣寶山鄉,1/6,140.69,480.52,89.32 %
寶山第二水庫,2017,臺灣北區,新竹縣寶山鄉,1/6,146.43,2631.49,83.61 %
永和山水庫,2017,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/6,81.67,2444.29,81.51 %
大埔水庫,2017,臺灣中區,新竹縣峨眉鄉,1/6,69.30,497.19,93.83 %
明德水庫,2017,臺灣中區,苗栗縣頭屋鄉,1/6,58.06,856.04,67.09 %
鯉魚潭水庫,2017,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/6,292.95,8719.24,75.51 %
德基水庫,2017,臺灣中區,臺中市和平區,1/6,1405.92,14322.35,95.48 %
石岡壩,2017,臺灣中區,臺中市石岡區,1/6,271.89,17.90,12.59 %
霧社水庫,2017,臺灣中區,南投縣仁愛鄉,1/6,1003.86,4209.59,93.43 %
日月潭水庫,2017,臺灣中區,南投縣魚池鄉,1/6,747.92,12571.94,96.49 %
仁義潭水庫,2017,臺灣南區,嘉義縣番路鄉,1/6,99.65,1362.68,53.9 %
蘭潭水庫,2017,臺灣南區,嘉義巿,1/6,73.20,760.55,82.05 %
白河水庫,2017,臺灣南區,臺南市白河區,1/6,104.27,90.00,13.02 %
烏山頭水庫,2017,臺灣南區,臺南市六甲區、官田區,1/6,55.86,5740.00,73.33 %
曾文水庫,2017,臺灣南區,嘉義縣大埔鄉,1/6,223.29,40314.00,86.14 %
南化水庫,2017,臺灣南區,臺南市南化區,1/6,175.20,7387.10,76.24 %
鏡面水庫,2017,臺灣南區,臺南市南化區,1/6,141.68,85.89,83.39 %
澄清湖水庫,2017,臺灣南區,高雄市鳥松區,1/6,17.59,240.00,91.27 %
阿公店水庫,2017,臺灣南區,高雄市燕巢區,1/6,36.68,1535.52,94.26 %
鳳山水庫,2017,臺灣南區,高雄市林園區,1/6,44.78,423.27,56.35 %
牡丹水庫,2017,臺灣南區,屏東縣牡丹鄉,1/6,138.09,2135.55,80.85 %
成功水庫,2017,澎湖地區,澎湖縣湖西鄉,1/6,7.93,73.33,60.6 %
興仁水庫,2017,澎湖地區,澎湖縣馬公巿,1/6,9.20,40.80,55.78 %
東衛水庫,2017,澎湖地區,澎湖縣馬公巿,1/6,5.10,10.40,29.87 %
西安水庫,2017,澎湖地區,澎湖縣望安鄉,1/6,12.00,20.00,86.54 %
七美水庫,2017,澎湖地區,澎湖縣七美鄉,1/6,22.70,11.70,41.26 %
石門水庫,2017,臺灣北區,桃園市龍潭區、大溪區、復興區,1/7,241.34,17123.37,85.05 %
西勢水庫,2017,臺灣北區,基隆巿暖暖區,1/7,70.57,29.85,68.32 %
新山水庫,2017,臺灣北區,基隆巿安樂區,1/7,78.50,630.50,76.15 %
翡翠水庫,2017,臺灣北區,新北市新店區,1/7,165.96,29868.36,89.03 %
寶山水庫,2017,臺灣北區,新竹縣寶山鄉,1/7,140.66,478.73,88.98 %
寶山第二水庫,2017,臺灣北區,新竹縣寶山鄉,1/7,146.30,2613.26,83.03 %
永和山水庫,2017,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/7,81.59,2432.02,81.1 %
大埔水庫,2017,臺灣中區,新竹縣峨眉鄉,1/7,69.28,495.03,93.42 %
明德水庫,2017,臺灣中區,苗栗縣頭屋鄉,1/7,58.04,853.33,66.88 %
鯉魚潭水庫,2017,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/7,292.83,8675.99,75.14 %
德基水庫,2017,臺灣中區,臺中市和平區,1/7,1405.80,14275.49,95.17 %
石岡壩,2017,臺灣中區,臺中市石岡區,1/7,272.16,24.58,17.29 %
霧社水庫,2017,臺灣中區,南投縣仁愛鄉,1/7,1003.67,4161.45,92.36 %
日月潭水庫,2017,臺灣中區,南投縣魚池鄉,1/7,747.90,12555.72,96.37 %
仁義潭水庫,2017,臺灣南區,嘉義縣番路鄉,1/7,99.58,1348.55,53.34 %
蘭潭水庫,2017,臺灣南區,嘉義巿,1/7,73.06,750.16,80.93 %
白河水庫,2017,臺灣南區,臺南市白河區,1/7,104.27,90.00,13.02 %
烏山頭水庫,2017,臺灣南區,臺南市六甲區、官田區,1/7,55.82,5707.00,72.9 %
曾文水庫,2017,臺灣南區,嘉義縣大埔鄉,1/7,223.30,40331.00,86.18 %
南化水庫,2017,臺灣南區,臺南市南化區,1/7,175.08,7331.60,75.67 %
鏡面水庫,2017,臺灣南區,臺南市南化區,1/7,141.66,85.67,83.17 %
澄清湖水庫,2017,臺灣南區,高雄市鳥松區,1/7,17.57,238.00,90.51 %
阿公店水庫,2017,臺灣南區,高雄市燕巢區,1/7,36.65,1526.88,93.73 %
鳳山水庫,2017,臺灣南區,高雄市林園區,1/7,44.63,415.06,55.26 %
牡丹水庫,2017,臺灣南區,屏東縣牡丹鄉,1/7,138.03,2128.21,80.58 %
成功水庫,2017,澎湖地區,澎湖縣湖西鄉,1/7,7.91,72.91,60.25 %
興仁水庫,2017,澎湖地區,澎湖縣馬公巿,1/7,9.20,40.80,55.78 %
東衛水庫,2017,澎湖地區,澎湖縣馬公巿,1/7,5.10,10.40,29.87 %
西安水庫,2017,澎湖地區,澎湖縣望安鄉,1/7,12.00,20.00,86.54 %
七美水庫,2017,澎湖地區,澎湖縣七美鄉,1/7,22.70,11.70,41.26 %
石門水庫,2017,臺灣北區,桃園市龍潭區、大溪區、復興區,1/8,241.19,17006.65,84.47 %
西勢水庫,2017,臺灣北區,基隆巿暖暖區,1/8,70.47,29.02,66.42 %
新山水庫,2017,臺灣北區,基隆巿安樂區,1/8,78.60,634.60,76.64 %
翡翠水庫,2017,臺灣北區,新北市新店區,1/8,165.84,29763.06,88.71 %
寶山水庫,2017,臺灣北區,新竹縣寶山鄉,1/8,140.61,475.74,88.43 %
寶山第二水庫,2017,臺灣北區,新竹縣寶山鄉,1/8,146.17,2596.06,82.49 %
永和山水庫,2017,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/8,81.51,2419.74,80.69 %
大埔水庫,2017,臺灣中區,新竹縣峨眉鄉,1/8,69.26,492.88,93.01 %
明德水庫,2017,臺灣中區,苗栗縣頭屋鄉,1/8,58.02,850.63,66.66 %
鯉魚潭水庫,2017,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/8,292.71,8632.73,74.76 %
德基水庫,2017,臺灣中區,臺中市和平區,1/8,1405.77,14263.78,95.09 %
石岡壩,2017,臺灣中區,臺中市石岡區,1/8,272.40,31.63,22.25 %
霧社水庫,2017,臺灣中區,南投縣仁愛鄉,1/8,1003.76,4184.22,92.87 %
日月潭水庫,2017,臺灣中區,南投縣魚池鄉,1/8,747.72,12410.09,95.25 %
仁義潭水庫,2017,臺灣南區,嘉義縣番路鄉,1/8,99.52,1336.46,52.86 %
蘭潭水庫,2017,臺灣南區,嘉義巿,1/8,72.91,739.07,79.74 %
白河水庫,2017,臺灣南區,臺南市白河區,1/8,104.27,90.00,13.02 %
烏山頭水庫,2017,臺灣南區,臺南市六甲區、官田區,1/8,55.78,5674.00,72.48 %
曾文水庫,2017,臺灣南區,嘉義縣大埔鄉,1/8,223.31,40347.00,86.21 %
南化水庫,2017,臺灣南區,臺南市南化區,1/8,174.94,7267.60,75.01 %
鏡面水庫,2017,臺灣南區,臺南市南化區,1/8,141.63,85.35,82.86 %
澄清湖水庫,2017,臺灣南區,高雄市鳥松區,1/8,17.54,235.00,89.37 %
阿公店水庫,2017,臺灣南區,高雄市燕巢區,1/8,36.61,1515.39,93.03 %
鳳山水庫,2017,臺灣南區,高雄市林園區,1/8,44.50,408.00,54.32 %
牡丹水庫,2017,臺灣南區,屏東縣牡丹鄉,1/8,137.96,2119.67,80.25 %
成功水庫,2017,澎湖地區,澎湖縣湖西鄉,1/8,7.90,72.70,60.08 %
興仁水庫,2017,澎湖地區,澎湖縣馬公巿,1/8,9.20,40.80,55.78 %
東衛水庫,2017,澎湖地區,澎湖縣馬公巿,1/8,5.10,10.40,29.87 %
西安水庫,2017,澎湖地區,澎湖縣望安鄉,1/8,11.90,19.40,83.95 %
七美水庫,2017,澎湖地區,澎湖縣七美鄉,1/8,22.70,11.70,41.26 %
石門水庫,2017,臺灣北區,桃園市龍潭區、大溪區、復興區,1/9,241.05,16898.18,83.93 %
西勢水庫,2017,臺灣北區,基隆巿暖暖區,1/9,70.37,28.18,64.5 %
新山水庫,2017,臺灣北區,基隆巿安樂區,1/9,78.60,634.60,76.64 %
翡翠水庫,2017,臺灣北區,新北市新店區,1/9,165.70,29640.43,88.35 %
寶山水庫,2017,臺灣北區,新竹縣寶山鄉,1/9,140.56,472.75,87.87 %
寶山第二水庫,2017,臺灣北區,新竹縣寶山鄉,1/9,146.04,2578.10,81.92 %
永和山水庫,2017,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/9,81.43,2407.47,80.28 %
大埔水庫,2017,臺灣中區,新竹縣峨眉鄉,1/9,69.25,491.80,92.81 %
明德水庫,2017,臺灣中區,苗栗縣頭屋鄉,1/9,57.99,846.68,66.35 %
鯉魚潭水庫,2017,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/9,292.60,8593.08,74.42 %
德基水庫,2017,臺灣中區,臺中市和平區,1/9,1405.80,14275.49,95.17 %
石岡壩,2017,臺灣中區,臺中市石岡區,1/9,272.53,35.93,25.27 %
霧社水庫,2017,臺灣中區,南投縣仁愛鄉,1/9,1003.88,4214.67,93.54 %
日月潭水庫,2017,臺灣中區,南投縣魚池鄉,1/9,747.85,12515.21,96.05 %
仁義潭水庫,2017,臺灣南區,嘉義縣番路鄉,1/9,99.47,1326.42,52.47 %
蘭潭水庫,2017,臺灣南區,嘉義巿,1/9,72.76,728.02,78.54 %
白河水庫,2017,臺灣南區,臺南市白河區,1/9,104.27,90.00,13.02 %
烏山頭水庫,2017,臺灣南區,臺南市六甲區、官田區,1/9,55.74,5641.00,72.06 %
曾文水庫,2017,臺灣南區,嘉義縣大埔鄉,1/9,223.32,40364.00,86.25 %
南化水庫,2017,臺灣南區,臺南市南化區,1/9,174.78,7195.40,74.26 %
鏡面水庫,2017,臺灣南區,臺南市南化區,1/9,141.61,85.14,82.66 %
澄清湖水庫,2017,臺灣南區,高雄市鳥松區,1/9,17.52,233.00,88.61 %
阿公店水庫,2017,臺灣南區,高雄市燕巢區,1/9,36.56,1501.07,92.15 %
鳳山水庫,2017,臺灣南區,高雄市林園區,1/9,44.43,404.23,53.81 %
牡丹水庫,2017,臺灣南區,屏東縣牡丹鄉,1/9,137.90,2112.36,79.98 %
成功水庫,2017,澎湖地區,澎湖縣湖西鄉,1/9,7.88,72.30,59.75 %
興仁水庫,2017,澎湖地區,澎湖縣馬公巿,1/9,9.10,39.60,54.14 %
東衛水庫,2017,澎湖地區,澎湖縣馬公巿,1/9,5.10,10.40,29.87 %
西安水庫,2017,澎湖地區,澎湖縣望安鄉,1/9,11.90,19.40,83.95 %
七美水庫,2017,澎湖地區,澎湖縣七美鄉,1/9,22.70,11.70,41.26 %
石門水庫,2017,臺灣北區,桃園市龍潭區、大溪區、復興區,1/10,240.95,16820.98,83.55 %
西勢水庫,2017,臺灣北區,基隆巿暖暖區,1/10,70.26,27.26,62.39 %
新山水庫,2017,臺灣北區,基隆巿安樂區,1/10,78.70,638.70,77.14 %
翡翠水庫,2017,臺灣北區,新北市新店區,1/10,165.55,29509.30,87.95 %
寶山水庫,2017,臺灣北區,新竹縣寶山鄉,1/10,140.49,468.57,87.09 %
寶山第二水庫,2017,臺灣北區,新竹縣寶山鄉,1/10,145.91,2560.75,81.37 %
永和山水庫,2017,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/10,81.34,2393.67,79.82 %
大埔水庫,2017,臺灣中區,新竹縣峨眉鄉,1/10,69.23,489.65,92.4 %
明德水庫,2017,臺灣中區,苗栗縣頭屋鄉,1/10,57.97,844.20,66.16 %
鯉魚潭水庫,2017,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/10,292.47,8546.22,74.01 %
德基水庫,2017,臺灣中區,臺中市和平區,1/10,1405.65,14216.92,94.78 %
石岡壩,2017,臺灣中區,臺中市石岡區,1/10,272.45,33.26,23.39 %
霧社水庫,2017,臺灣中區,南投縣仁愛鄉,1/10,1003.89,4217.21,93.6 %
日月潭水庫,2017,臺灣中區,南投縣魚池鄉,1/10,747.90,12555.72,96.37 %
仁義潭水庫,2017,臺灣南區,嘉義縣番路鄉,1/10,99.41,1314.39,51.99 %
蘭潭水庫,2017,臺灣南區,嘉義巿,1/10,72.61,717.02,77.36 %
白河水庫,2017,臺灣南區,臺南市白河區,1/10,104.27,90.00,13.02 %
烏山頭水庫,2017,臺灣南區,臺南市六甲區、官田區,1/10,55.68,5591.00,71.42 %
曾文水庫,2017,臺灣南區,嘉義縣大埔鄉,1/10,223.33,40381.00,86.28 %
南化水庫,2017,臺灣南區,臺南市南化區,1/10,174.63,7127.70,73.56 %
鏡面水庫,2017,臺灣南區,臺南市南化區,1/10,141.59,84.92,82.45 %
澄清湖水庫,2017,臺灣南區,高雄市鳥松區,1/10,17.56,237.00,90.13 %
阿公店水庫,2017,臺灣南區,高雄市燕巢區,1/10,36.53,1492.51,91.62 %
鳳山水庫,2017,臺灣南區,高雄市林園區,1/10,44.30,397.26,52.89 %
牡丹水庫,2017,臺灣南區,屏東縣牡丹鄉,1/10,137.83,2103.85,79.65 %
成功水庫,2017,澎湖地區,澎湖縣湖西鄉,1/10,7.86,71.90,59.42 %
興仁水庫,2017,澎湖地區,澎湖縣馬公巿,1/10,9.10,39.60,54.14 %
