議員,區域,1945,1951,1954,1957,1959,1960,1963,1968,1973,1977,1981,1985,1989,1994,1998,2001,2002,2004,2005,2006,2007,2009,2010,2014,2018,,,,,,,,,
林清都,屏東縣,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,
劉盛財,屏東縣,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盧文信,屏東縣,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,
邱茂男,屏東縣,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,
宋麗華,屏東縣,,,,,,,,,,,,,,,,,1,,,,,1,,1,1,,,,,,,,,
王志豐,屏東縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,,,,,,,
吳亮慶,屏東縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,,,,,,,
葉明博,屏東縣,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,
張惠怡,屏東縣,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,
蔡宜助,南投縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,
陳彩龍,南投縣,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陳錦倫,南投縣,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,
簡景賢,南投縣,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,
簡沛霖,南投縣,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,
康誌合,南投縣,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,
賴燕雪,南投縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,,,,,,,
廖宜賢,南投縣,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,
廖志城,南投縣,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,
廖梓佑,南投縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,,,,,,,
林民政,南投縣,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,
林明德,南投縣,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
林宗男,南投縣,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,
劉金約,南投縣,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
宋懷琳,南投縣,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,
吳國昌,南投縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,
蕭添財,南投縣,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
謝明謀,南投縣,,,,,,,,,,,,,,,,,1,,,,,1,,1,1,,,,,,,,,
許素霞,南投縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,
游宏達,南投縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,,,,,,,
鄭文銅,南投縣,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,
洪成發,金門縣,,,,,,,,,,,,,,,1,,1,,1,,,,,,1,,,,,,,,,
李誠智,金門縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,
王再生,金門縣,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,
謝宜璋,金門縣,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,
許華玉,金門縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,
莊良時,金門縣,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,
陳朝松,花蓮縣,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,
傅朝明,花蓮縣,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,
李秋旺,花蓮縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,,,,,,,
馬有岳,花蓮縣,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
潘富民,花蓮縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,
施慧萍,花蓮縣,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,
王燕美,花蓮縣,,,,,,,,,,,,,,,1,,,,1,,,1,,,1,,,,,,,,,
葉鯤璟,花蓮縣,,,,,,,,,,,,,,,,,1,,,,,1,,1,1,,,,,,,,,
鍾逸文,花蓮縣,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,
莊枝財,花蓮縣,,,,,,,,,,,,,,,,,1,,,,,1,,1,1,,,,,,,,,
蔡文益,宜蘭縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,,,,,,,
陳鴻禧,宜蘭縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,,,,,,,
林朝旺,宜蘭縣,,,,,,,,,,,,,,,,,1,,1,,,1,,,1,,,,,,,,,
林水金,宜蘭縣,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,
林姿妙,宜蘭縣,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,
劉石純,宜蘭縣,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,
吳秋齡,宜蘭縣,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,
謝志得,宜蘭縣,,,,,,,,,,,,,,,,,1,,1,,,1,,,1,,,,,,,,,
楊政誠,宜蘭縣,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,
游振亮,宜蘭縣,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,
高贏清,平原原住民,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
洪國治,平原原住民,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,
洪金福,平原原住民,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,,,
江堅壽,平原原住民,,,,,,,,,,,,,,,,,1,,,,,1,,1,1,,,,,,,,,
林富雄,平原原住民,,,,,,,,,,,,,,,1,,1,,1,,,,,,1,,,,,,,,,
林光榮,平原原住民,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,
劉純歌,平原原住民,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,
潘秋榮,平原原住民,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,,,,,,,
潘裕隆,平原原住民,,,,,,,,,,,,,,,,,1,,,,,1,,1,1,,,,,,,,,
宋進財,平原原住民,,,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,
莊金生,平原原住民,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,
杜春生,山原原住民,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,
黃月娥,山原原住民,,,,,,,,,,,,,,,,,1,,,,,1,,1,1,,,,,,,,,
李文來,山原原住民,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,
連正勝,山原原住民,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,
林輝雄,山原原住民,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,
林榮進,山原原住民,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,
林玉如,山原原住民,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,
王建章,山原原住民,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,
許淑銀,山原原住民,,,,,,,,,,,,,,,1,,1,,,,,,,1,1,,,,,,,,,
朱連濟,山原原住民,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,
陳光復,澎湖縣,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,
成萬貫,澎湖縣,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,
方榮一,澎湖縣,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
高龍雄,澎湖縣,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
高順賢,澎湖縣,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
林聯登,澎湖縣,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
呂啟宗,澎湖縣,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,
歐中慨,澎湖縣,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,
蘇崑雄,澎湖縣,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
蘇文佐,澎湖縣,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
夏晨榮,澎湖縣,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,
許素葉,澎湖縣,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
顏重慶,澎湖縣,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
葉竹林,澎湖縣,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,
張再扶,澎湖縣,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
鄭光博,澎湖縣,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,
鄭清發,澎湖縣,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,
白世維,臺南市,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
蔡爾翰,臺南市,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
蔡蘇秋金,臺南市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
沈進忠,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
陳柏宏,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
陳華宗,臺南市,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
陳進義,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
陳榮盛,臺南市,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
陳亭妃,臺南市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
陳文科,臺南市,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,
陳勳明,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
陳怡珍,臺南市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
方隆盛,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
洪雪珠,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
黃國展,臺南市,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
黃金鏞,臺南市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
黃麗招,臺南市,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,
黃業,臺南市,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
江恩,臺南市,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
姜滄源,臺南市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
姜榮慶,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
康進水,臺南市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
賴惠員,臺南市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
李錦泉,臺南市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
李全富,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
李天佑,臺南市,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,
李雅樵,臺南市,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
李源泉,臺南市,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,
李長吉,臺南市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
廖西仁,臺南市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
林耿清,臺南市,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
林進旺,臺南市,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,
林文雄,臺南市,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
林燕祝,臺南市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
林志聰,臺南市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
劉益昌,臺南市,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,
劉正昌,臺南市,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,
陸美祈,臺南市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
施治明,臺南市,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
唐碧娥,臺南市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
唐瑞明,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
_韶芳,臺南市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
王錦德,臺南市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
王萬法,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
翁朝正,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
吳春成,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
吳達雄,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
吳通龍,臺南市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
蕭博仁,臺南市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
謝財旺,臺南市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
謝崑山,臺南市,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
徐萬仲,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
顏_通,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
顏炎釧,臺南市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
楊中成,臺南市,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,
姚溪海,臺南市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
余榮和,臺南市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
詹龍洲,臺南市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
趙森海,臺南市,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
曾宏賢,臺東縣,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
陳宏宗,臺東縣,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,
陳顯興,臺東縣,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
陳志峰,臺東縣,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,
賴嘉祥,臺東縣,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
林參天,臺東縣,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,
林尚英,臺東縣,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
施向青,臺東縣,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,
吳景槐,臺東縣,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,
吳俊立,臺東縣,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
張茂益,臺東縣,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
張卓然,臺東縣,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,
劉櫂漳,臺東市,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
陳大拔,臺北市,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陳逢源,臺北市,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陳惠敏,臺北市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
陳進棋,臺北市,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
陳茂榜,臺北市,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陳雪芬,臺北市,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
陳彥伯,臺北市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
陳重光,臺北市,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
鄧家基,臺北市,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
段宜康,臺北市,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
高嘉瑜,臺北市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
郭昭巖,臺北市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
何志偉,臺北市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
侯冠群,臺北市,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,
胡克柔,臺北市,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
黃向_,臺北市,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,
簡余晏,臺北市,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,
江蓋世,臺北市,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
江志銘,臺北市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
柯景昇,臺北市,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
藍美津,臺北市,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
李丙心,臺北市,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
李文英,臺北市,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,
梁文傑,臺北市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
林國成,臺北市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
林世宗,臺北市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
呂錦花,臺北市,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
羅宗勝,臺北市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
龐建國,臺北市,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
阮昭雄,臺北市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
童仲彥,臺北市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
魏憶龍,臺北市,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
吳思瑤,臺北市,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,
謝英美,臺北市,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
許富男,臺北市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
許淵國,臺北市,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
葉林傳,臺北市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
應曉薇,臺北市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
莊瑞雄,臺北市,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,
蔡錦隆,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
蔡錦雄,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
陳芳隆,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
陳武雄,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
程冠珊,臺中市,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
方昇茂,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
郭榮振,臺中市,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
何欣純,臺中市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
何秀英,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
洪嘉鴻,臺中市,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,
洪振宗,臺中市,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
黃淑芬,臺中市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
黃秀珠,臺中市,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,
黃正義,臺中市,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,
紀昭印,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
賴朝國,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,
賴榮松,臺中市,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
賴天龍,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
賴頤年,臺中市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
賴穎鋌,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
李雅正,臺中市,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
廖朝錩,臺中市,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
廖繼魯,臺中市,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
廖佩春,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
廖松柏,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
林茂裕,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
林佩樂,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
林珮涵,臺中市,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,
林清華,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
林威邦,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
劉春財,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
劉進旺,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
劉銓忠,臺中市,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
劉文欽,臺中市,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
蘇麗華,臺中市,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,
王加佳,臺中市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
王年杉,臺中市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
王英三,臺中市,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,
王永通,臺中市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
王岳彬,臺中市,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,
翁美春,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,
吳富亭,臺中市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
吳瓊華,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,
蕭隆澤,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,
謝東春,臺中市,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
謝明源,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,
謝志忠,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,
徐灶生,臺中市,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
顏清標,臺中市,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
顏榮燦,臺中市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
楊瓊瓔,臺中市,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
楊文欣,臺中市,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
楊忠諺,臺中市,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
姚應龍,臺中市,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,
游繼岳,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
游家章,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
余文欽,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
張德榮,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
張溫鷹,臺中市,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
朱麗珠,臺中市,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
朱暖英,臺中市,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
曾煥彰,彰化縣,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
曾清為,彰化縣,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
陳素月,彰化縣,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,
陳文漢,彰化縣,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,
陳秀寶,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,
陳一惇,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,
陳振雄,彰化縣,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
陳重嘉,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,
陳諸讚,彰化縣,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
洪和_,彰化縣,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,
洪進南,彰化縣,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
洪性榮,彰化縣,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
黃高碧桃,彰化縣,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
黃瑞珠,彰化縣,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
黃秀芳,彰化縣,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,
黃育寬,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,
江熊一楓,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,
柯金德,彰化縣,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
李浩誠,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,
林滄敏,彰化縣,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
林進春,彰化縣,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
林茂明,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,
呂世明,彰化縣,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
歐陽蓁珠,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,
邱建富,彰化縣,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
