"prvCode","cityCode","areaCode","liCode","deptCode","candNo","tks","tksRate","candVictor"
"09","007","01","0001","010",1,0,0,NA
"09","007","01","0001","010",2,0,0,NA
"09","007","01","0001","010",3,0,0,NA
"09","007","01","0001","010",4,0,0,NA
"09","007","01","0001","010",5,0,0,NA
"09","007","01","0001","010",6,3,60,"*"
"09","007","01","0001","010",7,1,20,"*"
"09","007","01","0001","010",8,0,0,NA
"09","007","01","0001","010",9,0,0,NA
"09","007","01","0001","010",10,1,20,"*"
"09","007","01","A002","010",1,0,0,NA
"09","007","01","A002","010",2,0,0,NA
"09","007","01","A002","010",3,0,0,NA
"09","007","01","A002","010",4,0,0,NA
"09","007","01","A002","010",5,0,0,NA
"09","007","01","A002","010",6,2,25,"*"
"09","007","01","A002","010",7,5,62.5,"*"
"09","007","01","A002","010",8,0,0,NA
"09","007","01","A002","010",9,0,0,NA
"09","007","01","A002","010",10,1,12.5,"*"
"09","007","01","A004","010",1,0,0,NA
"09","007","01","A004","010",2,0,0,NA
"09","007","01","A004","010",3,0,0,NA
"09","007","01","A004","010",4,0,0,NA
"09","007","01","A004","010",5,0,0,NA
"09","007","01","A004","010",6,0,0,"*"
"09","007","01","A004","010",7,0,0,"*"
"09","007","01","A004","010",8,0,0,NA
"09","007","01","A004","010",9,1,100,NA
"09","007","01","A004","010",10,0,0,"*"
"09","007","01","A001","020",1,0,0,NA
"09","007","01","A001","020",2,0,0,NA
"09","007","01","A001","020",3,0,0,NA
"09","007","01","A001","020",4,1,25,NA
"09","007","01","A001","020",5,0,0,NA
"09","007","01","A001","020",6,0,0,"*"
"09","007","01","A001","020",7,0,0,"*"
"09","007","01","A001","020",8,0,0,NA
"09","007","01","A001","020",9,0,0,NA
"09","007","01","A001","020",10,3,75,"*"
"09","007","01","A004","020",1,0,0,NA
"09","007","01","A004","020",2,0,0,NA
"09","007","01","A004","020",3,0,0,NA
"09","007","01","A004","020",4,0,0,NA
"09","007","01","A004","020",5,1,50,NA
"09","007","01","A004","020",6,0,0,"*"
"09","007","01","A004","020",7,1,50,"*"
"09","007","01","A004","020",8,0,0,NA
"09","007","01","A004","020",9,0,0,NA
"09","007","01","A004","020",10,0,0,"*"
"09","007","01","A001","030",1,1,12.5,NA
"09","007","01","A001","030",2,0,0,NA
"09","007","01","A001","030",3,1,12.5,NA
"09","007","01","A001","030",4,2,25,NA
"09","007","01","A001","030",5,0,0,NA
"09","007","01","A001","030",6,1,12.5,"*"
"09","007","01","A001","030",7,2,25,"*"
"09","007","01","A001","030",8,0,0,NA
"09","007","01","A001","030",9,0,0,NA
"09","007","01","A001","030",10,1,12.5,"*"
"09","007","01","A004","030",1,0,0,NA
"09","007","01","A004","030",2,0,0,NA
"09","007","01","A004","030",3,0,0,NA
"09","007","01","A004","030",4,1,50,NA
"09","007","01","A004","030",5,0,0,NA
"09","007","01","A004","030",6,0,0,"*"
"09","007","01","A004","030",7,1,50,"*"
"09","007","01","A004","030",8,0,0,NA
"09","007","01","A004","030",9,0,0,NA
"09","007","01","A004","030",10,0,0,"*"
"09","007","01","A001","040",1,0,0,NA
"09","007","01","A001","040",2,0,0,NA
"09","007","01","A001","040",3,0,0,NA
"09","007","01","A001","040",4,1,25,NA
"09","007","01","A001","040",5,0,0,NA
"09","007","01","A001","040",6,1,25,"*"
"09","007","01","A001","040",7,1,25,"*"
"09","007","01","A001","040",8,0,0,NA
"09","007","01","A001","040",9,0,0,NA
"09","007","01","A001","040",10,1,25,"*"
"09","020","01","A001","010",1,0,0,NA
"09","020","01","A001","010",2,0,0,NA
"09","020","01","A001","010",3,0,0,NA
"09","020","01","A001","010",4,1,5.55,NA
"09","020","01","A001","010",5,1,5.55,NA
"09","020","01","A001","010",6,2,11.11,"*"
"09","020","01","A001","010",7,6,33.33,"*"
"09","020","01","A001","010",8,0,0,NA
"09","020","01","A001","010",9,3,16.66,NA
"09","020","01","A001","010",10,5,27.77,"*"
"09","020","01","A001","020",1,0,0,NA
"09","020","01","A001","020",2,0,0,NA
"09","020","01","A001","020",3,2,22.22,NA
"09","020","01","A001","020",4,0,0,NA
"09","020","01","A001","020",5,0,0,NA
"09","020","01","A001","020",6,3,33.33,"*"
"09","020","01","A001","020",7,0,0,"*"
"09","020","01","A001","020",8,0,0,NA
"09","020","01","A001","020",9,0,0,NA
"09","020","01","A001","020",10,4,44.44,"*"
"09","020","01","A001","030",1,0,0,NA
"09","020","01","A001","030",2,0,0,NA
"09","020","01","A001","030",3,11,33.33,NA
"09","020","01","A001","030",4,3,9.09,NA
"09","020","01","A001","030",5,3,9.09,NA
"09","020","01","A001","030",6,5,15.15,"*"
"09","020","01","A001","030",7,3,9.09,"*"
"09","020","01","A001","030",8,0,0,NA
"09","020","01","A001","030",9,0,0,NA
"09","020","01","A001","030",10,8,24.24,"*"
"09","020","01","A001","040",1,0,0,NA
"09","020","01","A001","040",2,1,3.84,NA
"09","020","01","A001","040",3,0,0,NA
"09","020","01","A001","040",4,2,7.69,NA
"09","020","01","A001","040",5,0,0,NA
"09","020","01","A001","040",6,3,11.53,"*"
"09","020","01","A001","040",7,5,19.23,"*"
"09","020","01","A001","040",8,1,3.84,NA
"09","020","01","A001","040",9,5,19.23,NA
"09","020","01","A001","040",10,9,34.61,"*"
"09","020","01","A001","050",1,0,0,NA
"09","020","01","A001","050",2,0,0,NA
"09","020","01","A001","050",3,5,83.33,NA
"09","020","01","A001","050",4,0,0,NA
"09","020","01","A001","050",5,0,0,NA
"09","020","01","A001","050",6,0,0,"*"
"09","020","01","A001","050",7,0,0,"*"
"09","020","01","A001","050",8,0,0,NA
"09","020","01","A001","050",9,0,0,NA
"09","020","01","A001","050",10,1,16.66,"*"
"09","020","01","A001","060",1,0,0,NA
"09","020","01","A001","060",2,0,0,NA
"09","020","01","A001","060",3,0,0,NA
"09","020","01","A001","060",4,0,0,NA
"09","020","01","A001","060",5,0,0,NA
"09","020","01","A001","060",6,0,0,"*"
"09","020","01","A001","060",7,0,0,"*"
"09","020","01","A001","060",8,0,0,NA
"09","020","01","A001","060",9,0,0,NA
"09","020","01","A001","060",10,0,0,"*"
"10","002","01","0001","010",1,0,0,NA
"10","002","01","0001","010",2,0,0,NA
"10","002","01","0001","010",3,0,0,NA
"10","002","01","0001","010",4,2,18.18,NA
"10","002","01","0001","010",5,0,0,NA
"10","002","01","0001","010",6,5,45.45,"*"
"10","002","01","0001","010",7,0,0,"*"
"10","002","01","0001","010",8,0,0,NA
"10","002","01","0001","010",9,3,27.27,NA
"10","002","01","0001","010",10,1,9.09,"*"
"10","002","01","0002","010",1,0,0,NA
"10","002","01","0002","010",2,0,0,NA
"10","002","01","0002","010",3,2,33.33,NA
"10","002","01","0002","010",4,0,0,NA
"10","002","01","0002","010",5,1,16.66,NA
"10","002","01","0002","010",6,0,0,"*"
