"prvCode","cityCode","areaCode","liCode","deptCode","candNo","tks","tksRate","candVictor"
"10","002","11","0001","010",1,4,50,"*"
"10","002","11","0001","010",2,4,50,NA
"10","002","11","0001","010",3,0,0,NA
"10","002","11","0001","010",4,0,0,NA
"10","002","11","0002","010",1,0,0,"*"
"10","002","11","0002","010",2,1,100,NA
"10","002","11","0002","010",3,0,0,NA
"10","002","11","0002","010",4,0,0,NA
"10","002","11","0008","010",1,1,33.33,"*"
"10","002","11","0008","010",2,1,33.33,NA
"10","002","11","0008","010",3,1,33.33,NA
"10","002","11","0008","010",4,0,0,NA
"10","002","11","0009","010",1,0,0,"*"
"10","002","11","0009","010",2,0,0,NA
"10","002","11","0009","010",3,0,0,NA
"10","002","11","0009","010",4,0,0,NA
"10","002","11","0010","010",1,0,0,"*"
"10","002","11","0010","010",2,1,100,NA
"10","002","11","0010","010",3,0,0,NA
"10","002","11","0010","010",4,0,0,NA
"10","002","11","0011","010",1,1,33.33,"*"
"10","002","11","0011","010",2,1,33.33,NA
"10","002","11","0011","010",3,1,33.33,NA
"10","002","11","0011","010",4,0,0,NA
"10","002","11","0012","010",1,6,100,"*"
"10","002","11","0012","010",2,0,0,NA
"10","002","11","0012","010",3,0,0,NA
"10","002","11","0012","010",4,0,0,NA
"10","002","11","0013","010",1,5,100,"*"
"10","002","11","0013","010",2,0,0,NA
"10","002","11","0013","010",3,0,0,NA
"10","002","11","0013","010",4,0,0,NA
"10","002","11","0014","010",1,1,50,"*"
"10","002","11","0014","010",2,1,50,NA
"10","002","11","0014","010",3,0,0,NA
"10","002","11","0014","010",4,0,0,NA
"10","002","11","0015","010",1,3,27.27,"*"
"10","002","11","0015","010",2,2,18.18,NA
"10","002","11","0015","010",3,6,54.54,NA
"10","002","11","0015","010",4,0,0,NA
"10","002","11","0016","010",1,0,0,"*"
"10","002","11","0016","010",2,1,100,NA
"10","002","11","0016","010",3,0,0,NA
"10","002","11","0016","010",4,0,0,NA
"10","002","11","0017","010",1,0,0,"*"
"10","002","11","0017","010",2,1,100,NA
"10","002","11","0017","010",3,0,0,NA
"10","002","11","0017","010",4,0,0,NA
"10","002","11","0018","010",1,1,100,"*"
"10","002","11","0018","010",2,0,0,NA
"10","002","11","0018","010",3,0,0,NA
"10","002","11","0018","010",4,0,0,NA
"10","002","11","0019","010",1,0,0,"*"
"10","002","11","0019","010",2,0,0,NA
"10","002","11","0019","010",3,0,0,NA
"10","002","11","0019","010",4,0,0,NA
"10","002","11","0021","010",1,2,100,"*"
"10","002","11","0021","010",2,0,0,NA
"10","002","11","0021","010",3,0,0,NA
"10","002","11","0021","010",4,0,0,NA
"10","002","11","0022","010",1,1,50,"*"
"10","002","11","0022","010",2,1,50,NA
