"prvCode","cityCode","areaCode","liCode","deptCode","candNo","tks","tksRate","candVictor"
"09","007","010","0001","01",1,635,70.24,NA
"09","007","010","0001","01",2,143,15.81,"*"
"09","007","010","0001","01",3,126,13.93,NA
"09","007","010","A002","01",1,538,68.97,NA
"09","007","010","A002","01",2,135,17.3,"*"
"09","007","010","A002","01",3,107,13.71,NA
"09","007","010","A004","01",1,707,71.34,NA
"09","007","010","A004","01",2,175,17.65,"*"
"09","007","010","A004","01",3,109,10.99,NA
"09","007","020","A001","01",1,410,70.56,NA
"09","007","020","A001","01",2,94,16.17,"*"
"09","007","020","A001","01",3,77,13.25,NA
"09","007","020","A004","01",1,163,73.75,NA
"09","007","020","A004","01",2,30,13.57,"*"
"09","007","020","A004","01",3,28,12.66,NA
"09","007","030","A001","01",1,159,63.34,NA
"09","007","030","A001","01",2,46,18.32,"*"
"09","007","030","A001","01",3,46,18.32,NA
"09","007","030","A004","01",1,159,65.16,NA
"09","007","030","A004","01",2,34,13.93,"*"
"09","007","030","A004","01",3,51,20.9,NA
"09","007","040","A001","01",1,294,59.27,NA
"09","007","040","A001","01",2,82,16.53,"*"
"09","007","040","A001","01",3,120,24.19,NA
"09","020","010","0001","01",1,1084,66.17,NA
"09","020","010","0001","01",2,301,18.37,"*"
"09","020","010","0001","01",3,253,15.44,NA
"09","020","010","0002","01",1,2264,68.79,NA
"09","020","010","0002","01",2,593,18.01,"*"
"09","020","010","0002","01",3,434,13.18,NA
"09","020","010","0003","01",1,1187,66.87,NA
"09","020","010","0003","01",2,284,16,"*"
"09","020","010","0003","01",3,304,17.12,NA
"09","020","010","0004","01",1,892,65.83,NA
"09","020","010","0004","01",2,237,17.49,"*"
"09","020","010","0004","01",3,226,16.67,NA
"09","020","010","0005","01",1,728,69.59,NA
"09","020","010","0005","01",2,148,14.14,"*"
"09","020","010","0005","01",3,170,16.25,NA
"09","020","010","0006","01",1,398,65.56,NA
"09","020","010","0006","01",2,99,16.3,"*"
"09","020","010","0006","01",3,110,18.12,NA
"09","020","010","0007","01",1,524,68.05,NA
"09","020","010","0007","01",2,143,18.57,"*"
"09","020","010","0007","01",3,103,13.37,NA
"09","020","010","0008","01",1,822,61.94,NA
"09","020","010","0008","01",2,298,22.45,"*"
"09","020","010","0008","01",3,207,15.59,NA
"09","020","020","0001","01",1,1118,69.18,NA
"09","020","020","0001","01",2,263,16.27,"*"
"09","020","020","0001","01",3,235,14.54,NA
"09","020","020","0002","01",1,393,71.84,NA
"09","020","020","0002","01",2,85,15.53,"*"
"09","020","020","0002","01",3,69,12.61,NA
"09","020","020","0003","01",1,245,69.8,NA
"09","020","020","0003","01",2,51,14.52,"*"
"09","020","020","0003","01",3,55,15.66,NA
"09","020","020","0004","01",1,491,68.76,NA
"09","020","020","0004","01",2,116,16.24,"*"
"09","020","020","0004","01",3,107,14.98,NA
"09","020","020","0005","01",1,399,67.62,NA
"09","020","020","0005","01",2,89,15.08,"*"
"09","020","020","0005","01",3,102,17.28,NA
"09","020","020","0006","01",1,295,70.57,NA
