"prvCode","cityCode","areaCode","liCode","deptCode","candNo","tks","tksRate","candVictor"
"00","000","00","0000","000",1,11311,16.55,"*"
"00","000","00","0000","000",2,7007,10.26,NA
"00","000","00","0000","000",3,476,0.7,NA
"00","000","00","0000","000",4,9501,13.91,"*"
"00","000","00","0000","000",5,13385,19.59,"*"
"00","000","00","0000","000",6,7152,10.47,NA
"00","000","00","0000","000",7,4368,6.39,NA
"00","000","00","0000","000",8,9645,14.12,"*"
"00","000","00","0000","000",9,5481,8.02,NA
"03","001","00","0000","000",1,1204,16.66,NA
"03","002","00","0000","000",1,79,21.24,"*"
"03","003","00","0000","000",1,831,13.44,"*"
"03","004","00","0000","000",1,47,12.84,NA
"03","005","00","0000","000",1,249,22.15,NA
"03","006","00","0000","000",1,184,14.58,"*"
"03","007","00","0000","000",1,76,17.35,"*"
"03","008","00","0000","000",1,45,15.57,NA
"03","009","00","0000","000",1,16,17.2,"*"
"03","010","00","0000","000",1,14,12.28,"*"
"03","011","00","0000","000",1,58,21.72,NA
"03","012","00","0000","000",1,91,14.44,NA
"03","013","00","0000","000",1,148,15.64,"*"
"03","014","00","0000","000",1,6179,28.85,NA
"03","015","00","0000","000",1,1157,5.38,NA
"03","016","00","0000","000",1,0,0,"*"
"03","017","00","0000","000",1,338,16.78,NA
"03","018","00","0000","000",1,24,14.63,NA
"03","019","00","0000","000",1,53,11.18,NA
"03","020","00","0000","000",1,2,6.06,"*"
"03","021","00","0000","000",1,38,29.23,"*"
"04","001","00","0000","000",1,2,12.5,NA
"04","002","00","0000","000",1,0,0,NA
"01","000","00","0000","000",1,275,15.42,"*"
"02","000","00","0000","000",1,201,13.75,"*"
"03","001","00","0000","000",2,531,7.35,NA
"03","002","00","0000","000",2,19,5.11,NA
"03","003","00","0000","000",2,554,8.96,NA
"03","004","00","0000","000",2,32,8.74,NA
"03","005","00","0000","000",2,83,7.38,NA
"03","006","00","0000","000",2,70,5.55,"*"
"03","007","00","0000","000",2,29,6.62,NA
"03","008","00","0000","000",2,15,5.19,NA
"03","009","00","0000","000",2,3,3.23,"*"
"03","010","00","0000","000",2,6,5.26,NA
"03","011","00","0000","000",2,12,4.49,NA
"03","012","00","0000","000",2,32,5.08,NA
"03","013","00","0000","000",2,72,7.61,NA
"03","014","00","0000","000",2,566,2.64,"*"
"03","015","00","0000","000",2,4480,20.84,"*"
"03","016","00","0000","000",2,2,8.7,NA
"03","017","00","0000","000",2,196,9.73,NA
"03","018","00","0000","000",2,12,7.32,"*"
"03","019","00","0000","000",2,29,6.12,"*"
"03","020","00","0000","000",2,2,6.06,"*"
"03","021","00","0000","000",2,3,2.31,"*"
"04","001","00","0000","000",2,0,0,"*"
"04","002","00","0000","000",2,0,0,NA
"01","000","00","0000","000",2,145,8.13,NA
"02","000","00","0000","000",2,114,7.8,NA
"03","001","00","0000","000",3,23,0.32,NA
"03","002","00","0000","000",3,1,0.27,"*"
"03","003","00","0000","000",3,18,0.29,NA
"03","004","00","0000","000",3,3,0.82,NA
"03","005","00","0000","000",3,5,0.44,NA
"03","006","00","0000","000",3,3,0.24,"*"
"03","007","00","0000","000",3,2,0.46,NA
"03","008","00","0000","000",3,1,0.35,"*"
"03","009","00","0000","000",3,1,1.08,NA
"03","010","00","0000","000",3,0,0,"*"
"03","011","00","0000","000",3,0,0,"*"
"03","012","00","0000","000",3,4,0.63,"*"
"03","013","00","0000","000",3,5,0.53,NA
"03","014","00","0000","000",3,281,1.31,NA
"03","015","00","0000","000",3,86,0.4,"*"
"03","016","00","0000","000",3,2,8.7,NA
"03","017","00","0000","000",3,4,0.2,NA
"03","018","00","0000","000",3,2,1.22,NA
"03","019","00","0000","000",3,1,0.21,NA
"03","020","00","0000","000",3,0,0,"*"
"03","021","00","0000","000",3,1,0.77,"*"
"04","001","00","0000","000",3,2,12.5,"*"
"04","002","00","0000","000",3,0,0,NA
"01","000","00","0000","000",3,24,1.35,NA
"02","000","00","0000","000",3,7,0.48,NA
"03","001","00","0000","000",4,1116,15.44,"*"
"03","002","00","0000","000",4,27,7.26,"*"
"03","003","00","0000","000",4,667,10.79,"*"
"03","004","00","0000","000",4,58,15.85,"*"
"03","005","00","0000","000",4,137,12.19,NA
"03","006","00","0000","000",4,168,13.31,NA
"03","007","00","0000","000",4,71,16.21,"*"
"03","008","00","0000","000",4,76,26.3,"*"
"03","009","00","0000","000",4,8,8.6,NA
"03","010","00","0000","000",4,7,6.14,NA
"03","011","00","0000","000",4,30,11.24,"*"
"03","012","00","0000","000",4,74,11.75,NA
"03","013","00","0000","000",4,135,14.27,NA
"03","014","00","0000","000",4,514,2.4,"*"
"03","015","00","0000","000",4,5739,26.7,"*"
"03","016","00","0000","000",4,1,4.35,"*"
"03","017","00","0000","000",4,224,11.12,NA
"03","018","00","0000","000",4,14,8.54,NA
"03","019","00","0000","000",4,95,20.04,"*"
"03","020","00","0000","000",4,4,12.12,NA
"03","021","00","0000","000",4,11,8.46,"*"
"04","001","00","0000","000",4,2,12.5,NA
"04","002","00","0000","000",4,0,0,"*"
"01","000","00","0000","000",4,259,14.53,"*"
"02","000","00","0000","000",4,64,4.38,"*"
"03","001","00","0000","000",5,1313,18.17,"*"
"03","002","00","0000","000",5,50,13.44,NA
"03","003","00","0000","000",5,1811,29.29,"*"
"03","004","00","0000","000",5,89,24.32,NA
"03","005","00","0000","000",5,108,9.61,"*"
