"prvCode","cityCode","areaCode","liCode","deptCode","candNo","tks","tksRate","candVictor"
63,0,1,"1",120,1,0,0,"*"
63,0,1,"1",120,2,0,0,NA
63,0,1,"1",120,3,3,33.33,NA
63,0,1,"1",120,4,0,0,NA
63,0,1,"1",120,5,0,0,NA
63,0,1,"1",120,6,2,22.22,"*"
63,0,1,"1",120,7,0,0,NA
63,0,1,"1",120,8,4,44.44,NA
63,0,1,"1",120,9,0,0,"*"
63,0,1,"1",120,10,0,0,NA
63,0,1,"2",120,1,0,0,"*"
63,0,1,"2",120,2,0,0,NA
63,0,1,"2",120,3,1,50,NA
63,0,1,"2",120,4,0,0,NA
63,0,1,"2",120,5,0,0,NA
63,0,1,"2",120,6,0,0,"*"
63,0,1,"2",120,7,0,0,NA
63,0,1,"2",120,8,0,0,NA
63,0,1,"2",120,9,1,50,"*"
63,0,1,"2",120,10,0,0,NA
63,0,1,"3",120,1,4,40,"*"
63,0,1,"3",120,2,1,10,NA
63,0,1,"3",120,3,0,0,NA
63,0,1,"3",120,4,0,0,NA
63,0,1,"3",120,5,0,0,NA
63,0,1,"3",120,6,2,20,"*"
63,0,1,"3",120,7,0,0,NA
63,0,1,"3",120,8,0,0,NA
63,0,1,"3",120,9,2,20,"*"
63,0,1,"3",120,10,1,10,NA
63,0,1,"4",120,1,4,30.76,"*"
63,0,1,"4",120,2,1,7.69,NA
63,0,1,"4",120,3,0,0,NA
63,0,1,"4",120,4,0,0,NA
63,0,1,"4",120,5,0,0,NA
63,0,1,"4",120,6,1,7.69,"*"
63,0,1,"4",120,7,0,0,NA
63,0,1,"4",120,8,2,15.38,NA
63,0,1,"4",120,9,3,23.07,"*"
63,0,1,"4",120,10,2,15.38,NA
63,0,1,"5",120,1,3,33.33,"*"
63,0,1,"5",120,2,0,0,NA
63,0,1,"5",120,3,0,0,NA
63,0,1,"5",120,4,0,0,NA
63,0,1,"5",120,5,0,0,NA
63,0,1,"5",120,6,1,11.11,"*"
63,0,1,"5",120,7,0,0,NA
63,0,1,"5",120,8,1,11.11,NA
63,0,1,"5",120,9,4,44.44,"*"
63,0,1,"5",120,10,0,0,NA
63,0,1,"6",120,1,0,0,"*"
63,0,1,"6",120,2,0,0,NA
63,0,1,"6",120,3,0,0,NA
63,0,1,"6",120,4,0,0,NA
63,0,1,"6",120,5,0,0,NA
63,0,1,"6",120,6,0,0,"*"
63,0,1,"6",120,7,0,0,NA
63,0,1,"6",120,8,1,33.33,NA
63,0,1,"6",120,9,1,33.33,"*"
63,0,1,"6",120,10,1,33.33,NA
63,0,1,"7",120,1,2,15.38,"*"
63,0,1,"7",120,2,0,0,NA
63,0,1,"7",120,3,2,15.38,NA
63,0,1,"7",120,4,1,7.69,NA
63,0,1,"7",120,5,0,0,NA
63,0,1,"7",120,6,2,15.38,"*"
63,0,1,"7",120,7,0,0,NA
63,0,1,"7",120,8,0,0,NA
63,0,1,"7",120,9,6,46.15,"*"
63,0,1,"7",120,10,0,0,NA
63,0,1,"8",120,1,1,20,"*"
63,0,1,"8",120,2,0,0,NA
63,0,1,"8",120,3,1,20,NA
63,0,1,"8",120,4,0,0,NA
63,0,1,"8",120,5,0,0,NA
63,0,1,"8",120,6,0,0,"*"
63,0,1,"8",120,7,0,0,NA
63,0,1,"8",120,8,0,0,NA
63,0,1,"8",120,9,2,40,"*"
63,0,1,"8",120,10,1,20,NA
63,0,1,"9",120,1,3,30,"*"
63,0,1,"9",120,2,0,0,NA
63,0,1,"9",120,3,0,0,NA
63,0,1,"9",120,4,3,30,NA
63,0,1,"9",120,5,0,0,NA
63,0,1,"9",120,6,0,0,"*"
63,0,1,"9",120,7,0,0,NA
