"prvCode","cityCode","areaCode","liCode","deptCode","candNo","tks","tksRate","candVictor"
"63","000","010","0002","00",1,8,0.26,NA
"63","000","010","0002","00",2,1309,43.69,NA
"63","000","010","0002","00",3,494,16.48,NA
"63","000","010","0002","00",4,1165,38.88,"*"
"63","000","010","0002","00",5,20,0.66,NA
"63","000","010","0003","00",1,16,0.37,NA
"63","000","010","0003","00",2,1787,42.07,NA
"63","000","010","0003","00",3,763,17.96,NA
"63","000","010","0003","00",4,1673,39.39,"*"
"63","000","010","0003","00",5,8,0.18,NA
"63","000","010","0004","00",1,10,0.26,NA
"63","000","010","0004","00",2,1707,45.6,NA
"63","000","010","0004","00",3,566,15.12,NA
"63","000","010","0004","00",4,1441,38.49,"*"
"63","000","010","0004","00",5,19,0.5,NA
"63","000","010","0005","00",1,19,0.68,NA
"63","000","010","0005","00",2,1138,40.84,NA
"63","000","010","0005","00",3,511,18.34,NA
"63","000","010","0005","00",4,1109,39.8,"*"
"63","000","010","0005","00",5,9,0.32,NA
"63","000","010","0006","00",1,15,0.52,NA
"63","000","010","0006","00",2,1264,44.36,NA
"63","000","010","0006","00",3,431,15.12,NA
"63","000","010","0006","00",4,1129,39.62,"*"
"63","000","010","0006","00",5,10,0.35,NA
"63","000","010","0007","00",1,6,0.21,NA
"63","000","010","0007","00",2,1180,41.6,NA
"63","000","010","0007","00",3,479,16.88,NA
"63","000","010","0007","00",4,1164,41.04,"*"
"63","000","010","0007","00",5,7,0.24,NA
"63","000","010","0008","00",1,12,0.46,NA
"63","000","010","0008","00",2,1266,48.8,NA
"63","000","010","0008","00",3,325,12.52,NA
"63","000","010","0008","00",4,980,37.77,"*"
"63","000","010","0008","00",5,11,0.42,NA
"63","000","010","0009","00",1,13,0.52,NA
"63","000","010","0009","00",2,944,38.45,NA
"63","000","010","0009","00",3,434,17.67,NA
"63","000","010","0009","00",4,1049,42.72,"*"
"63","000","010","0009","00",5,15,0.61,NA
"63","000","010","0010","00",1,8,0.33,NA
"63","000","010","0010","00",2,1013,42.94,NA
"63","000","010","0010","00",3,411,17.42,NA
"63","000","010","0010","00",4,922,39.08,"*"
"63","000","010","0010","00",5,5,0.21,NA
"63","000","010","0011","00",1,14,0.35,NA
"63","000","010","0011","00",2,1829,45.72,NA
"63","000","010","0011","00",3,653,16.32,NA
"63","000","010","0011","00",4,1494,37.35,"*"
"63","000","010","0011","00",5,10,0.25,NA
"63","000","010","0012","00",1,19,0.35,NA
"63","000","010","0012","00",2,2925,54.23,NA
"63","000","010","0012","00",3,478,8.86,NA
"63","000","010","0012","00",4,1949,36.13,"*"
"63","000","010","0012","00",5,22,0.4,NA
"63","000","010","0013","00",1,12,0.76,NA
"63","000","010","0013","00",2,573,36.33,NA
"63","000","010","0013","00",3,289,18.32,NA
"63","000","010","0013","00",4,697,44.19,"*"
"63","000","010","0013","00",5,6,0.38,NA
"63","000","010","0014","00",1,7,0.3,NA
"63","000","010","0014","00",2,945,40.87,NA
"63","000","010","0014","00",3,448,19.37,NA
"63","000","010","0014","00",4,906,39.18,"*"
"63","000","010","0014","00",5,6,0.25,NA
"63","000","010","0015","00",1,15,0.45,NA
"63","000","010","0015","00",2,1474,44.91,NA
"63","000","010","0015","00",3,490,14.92,NA
"63","000","010","0015","00",4,1292,39.36,"*"
"63","000","010","0015","00",5,11,0.33,NA
"63","000","010","0016","00",1,21,0.42,NA
"63","000","010","0016","00",2,1959,39.29,NA
"63","000","010","0016","00",3,984,19.73,NA
"63","000","010","0016","00",4,2002,40.15,"*"
"63","000","010","0016","00",5,20,0.4,NA
"63","000","010","0017","00",1,10,0.27,NA
"63","000","010","0017","00",2,1757,47.65,NA
"63","000","010","0017","00",3,574,15.56,NA
"63","000","010","0017","00",4,1327,35.99,"*"
"63","000","010","0017","00",5,19,0.51,NA
"63","000","010","0018","00",1,14,0.38,NA
"63","000","010","0018","00",2,1244,34.06,NA
"63","000","010","0018","00",3,774,21.19,NA
"63","000","010","0018","00",4,1597,43.72,"*"
"63","000","010","0018","00",5,23,0.62,NA
"63","000","010","0019","00",1,22,0.46,NA
"63","000","010","0019","00",2,1759,37.44,NA
"63","000","010","0019","00",3,920,19.58,NA
"63","000","010","0019","00",4,1981,42.16,"*"
"63","000","010","0019","00",5,16,0.34,NA
"63","000","010","0020","00",1,6,0.19,NA
"63","000","010","0020","00",2,1541,49.62,NA
"63","000","010","0020","00",3,378,12.17,NA
"63","000","010","0020","00",4,1167,37.58,"*"
"63","000","010","0020","00",5,13,0.41,NA
"63","000","010","0021","00",1,26,0.46,NA
"63","000","010","0021","00",2,3348,59.72,NA
"63","000","010","0021","00",3,364,6.49,NA
"63","000","010","0021","00",4,1847,32.94,"*"
"63","000","010","0021","00",5,21,0.37,NA
"63","000","010","0022","00",1,18,0.38,NA
"63","000","010","0022","00",2,2044,43.84,NA
"63","000","010","0022","00",3,793,17,NA
"63","000","010","0022","00",4,1799,38.58,"*"
"63","000","010","0022","00",5,8,0.17,NA
"63","000","010","0024","00",1,10,0.23,NA
"63","000","010","0024","00",2,1657,39.07,NA
"63","000","010","0024","00",3,743,17.51,NA
"63","000","010","0024","00",4,1817,42.84,"*"
"63","000","010","0024","00",5,14,0.33,NA
"63","000","010","0025","00",1,22,0.61,NA
"63","000","010","0025","00",2,1610,44.85,NA
"63","000","010","0025","00",3,578,16.1,NA
"63","000","010","0025","00",4,1367,38.08,"*"
"63","000","010","0025","00",5,12,0.33,NA
"63","000","010","0026","00",1,23,0.47,NA
"63","000","010","0026","00",2,1796,37.35,NA
"63","000","010","0026","00",3,825,17.15,NA
"63","000","010","0026","00",4,2140,44.5,"*"
"63","000","010","0026","00",5,24,0.49,NA
"63","000","010","0027","00",1,16,0.79,NA
"63","000","010","0027","00",2,843,42.08,NA
"63","000","010","0027","00",3,316,15.77,NA
"63","000","010","0027","00",4,828,41.33,"*"
"63","000","010","0027","00",5,0,0,NA
"63","000","010","0028","00",1,3,0.16,NA
"63","000","010","0028","00",2,710,38.81,NA
"63","000","010","0028","00",3,376,20.55,NA
"63","000","010","0028","00",4,733,40.07,"*"
"63","000","010","0028","00",5,7,0.38,NA
"63","000","010","0029","00",1,8,0.39,NA
"63","000","010","0029","00",2,830,40.92,NA
"63","000","010","0029","00",3,350,17.25,NA
"63","000","010","0029","00",4,830,40.92,"*"
"63","000","010","0029","00",5,10,0.49,NA
"63","000","010","0030","00",1,19,0.52,NA
"63","000","010","0030","00",2,1450,40.35,NA
"63","000","010","0030","00",3,653,18.17,NA
"63","000","010","0030","00",4,1450,40.35,"*"
"63","000","010","0030","00",5,21,0.58,NA
"63","000","010","0031","00",1,2,0.11,NA
"63","000","010","0031","00",2,739,42.84,NA
"63","000","010","0031","00",3,287,16.63,NA
"63","000","010","0031","00",4,687,39.82,"*"
"63","000","010","0031","00",5,10,0.57,NA
"63","000","010","0032","00",1,8,0.34,NA
"63","000","010","0032","00",2,1043,44.47,NA
"63","000","010","0032","00",3,355,15.13,NA
"63","000","010","0032","00",4,930,39.65,"*"
"63","000","010","0032","00",5,9,0.38,NA
"63","000","010","0033","00",1,6,0.17,NA
"63","000","010","0033","00",2,1315,38.55,NA
"63","000","010","0033","00",3,614,18,NA
"63","000","010","0033","00",4,1461,42.83,"*"
"63","000","010","0033","00",5,15,0.43,NA
"63","000","010","0034","00",1,8,0.56,NA
"63","000","010","0034","00",2,565,39.81,NA
"63","000","010","0034","00",3,261,18.39,NA
"63","000","010","0034","00",4,582,41.01,"*"
"63","000","010","0034","00",5,3,0.21,NA
"63","000","010","0035","00",1,9,0.45,NA
"63","000","010","0035","00",2,789,39.86,NA
"63","000","010","0035","00",3,368,18.59,NA
"63","000","010","0035","00",4,800,40.42,"*"
"63","000","010","0035","00",5,13,0.65,NA
"63","000","020","0001","00",1,10,0.36,NA
"63","000","020","0001","00",2,1527,56.34,NA
"63","000","020","0001","00",3,242,8.92,NA
"63","000","020","0001","00",4,918,33.87,"*"
"63","000","020","0001","00",5,13,0.47,NA
"63","000","020","0002","00",1,14,0.52,NA
"63","000","020","0002","00",2,1290,48.75,NA
"63","000","020","0002","00",3,408,15.41,NA
"63","000","020","0002","00",4,920,34.76,"*"
"63","000","020","0002","00",5,14,0.52,NA
"63","000","020","0003","00",1,4,0.27,NA
"63","000","020","0003","00",2,736,50.48,NA
"63","000","020","0003","00",3,210,14.4,NA
"63","000","020","0003","00",4,498,34.15,"*"
"63","000","020","0003","00",5,10,0.68,NA
"63","000","020","0004","00",1,4,0.22,NA
"63","000","020","0004","00",2,806,45.4,NA
"63","000","020","0004","00",3,278,15.66,NA
"63","000","020","0004","00",4,674,37.97,"*"
"63","000","020","0004","00",5,13,0.73,NA
"63","000","020","0005","00",1,13,0.68,NA
"63","000","020","0005","00",2,940,49.84,NA
"63","000","020","0005","00",3,251,13.3,NA
"63","000","020","0005","00",4,672,35.63,"*"
"63","000","020","0005","00",5,10,0.53,NA
"63","000","020","0006","00",1,13,0.39,NA
"63","000","020","0006","00",2,1449,44.52,NA
"63","000","020","0006","00",3,546,16.77,NA
