"prvCode","cityCode","areaCode","liCode","deptCode","candNo","tks","tksRate","candVictor"
"01","001","01","0000","000",1,820808,48.16,NA
"01","001","01","0000","000",2,3972,0.23,NA
"01","001","01","0000","000",3,4913,0.29,NA
"01","001","01","0000","000",4,874495,51.31,"*"
"01","002","01","0000","000",1,1885,0.9,NA
"01","002","01","0000","000",2,106313,50.88,"*"
"01","002","01","0000","000",3,2178,1.04,NA
"01","002","01","0000","000",4,98574,47.18,NA
"01","003","01","0000","000",1,353568,44.2,NA
"01","003","01","0000","000",2,441827,55.24,"*"
"01","003","01","0000","000",3,4509,0.56,NA
"01","004","01","0000","000",1,97420,46.39,NA
"01","004","01","0000","000",2,112595,53.61,"*"
"01","005","01","0000","000",1,61742,23.55,NA
"01","005","01","0000","000",2,135786,51.8,"*"
"01","005","01","0000","000",3,2016,0.77,NA
"01","005","01","0000","000",4,62613,23.88,NA
"01","006","01","0000","000",1,62369,9.49,NA
"01","006","01","0000","000",2,325117,49.48,"*"
"01","006","01","0000","000",3,269548,41.02,NA
"01","007","01","0000","000",1,39056,6.37,NA
"01","007","01","0000","000",2,257504,41.99,NA
"01","007","01","0000","000",3,301584,49.17,"*"
"01","007","01","0000","000",4,8219,1.34,NA
"01","007","01","0000","000",5,6934,1.13,NA
"01","008","01","0000","000",1,915,0.36,NA
"01","008","01","0000","000",2,7475,2.91,NA
"01","008","01","0000","000",3,2500,0.97,NA
"01","008","01","0000","000",4,94631,36.79,"*"
"01","008","01","0000","000",5,48268,18.76,NA
"01","008","01","0000","000",6,63042,24.51,NA
"01","008","01","0000","000",7,40412,15.71,NA
"01","009","01","0000","000",1,205500,61.53,"*"
"01","009","01","0000","000",2,128475,38.47,NA
"01","010","01","0000","000",1,9454,3.58,NA
"01","010","01","0000","000",2,124757,47.22,"*"
"01","010","01","0000","000",3,11507,4.36,NA
"01","010","01","0000","000",4,1551,0.59,NA
"01","010","01","0000","000",5,116908,44.25,NA
"01","011","01","0000","000",1,236670,44.47,NA
"01","011","01","0000","000",2,274086,51.5,"*"
"01","011","01","0000","000",3,21479,4.04,NA
"01","012","01","0000","000",1,91323,15.75,NA
"01","012","01","0000","000",2,317763,54.8,"*"
"01","012","01","0000","000",3,170787,29.45,NA
"01","013","01","0000","000",1,17525,4.05,NA
"01","013","01","0000","000",2,175584,40.61,NA
"01","013","01","0000","000",3,239284,55.34,"*"
"01","014","01","0000","000",1,1467,1.47,NA
"01","014","01","0000","000",2,44084,44.3,"*"
"01","014","01","0000","000",3,36727,36.91,NA
"01","014","01","0000","000",4,17237,17.32,NA
"01","015","01","0000","000",1,47596,31.37,NA
"01","015","01","0000","000",2,41752,27.52,NA
"01","015","01","0000","000",3,1481,0.98,NA
"01","015","01","0000","000",4,1299,0.86,NA
"01","015","01","0000","000",5,59591,39.28,"*"
"01","016","01","0000","000",1,22094,55.32,"*"
"01","016","01","0000","000",2,14477,36.25,NA
"01","016","01","0000","000",3,3364,8.42,NA
"01","017","01","0000","000",1,100070,58.09,"*"
"01","017","01","0000","000",2,72212,41.91,NA
"01","018","01","0000","000",1,69165,42.77,NA
"01","018","01","0000","000",2,801,0.5,NA
"01","018","01","0000","000",3,90580,56.01,"*"
"01","018","01","0000","000",4,1171,0.72,NA
"01","019","01","0000","000",1,44341,10.18,NA
"01","019","01","0000","000",2,177515,40.74,NA
"01","019","01","0000","000",3,213866,49.08,"*"
"01","020","01","0000","000",1,1601,1.34,NA
"01","020","01","0000","000",2,14439,12.04,NA
"01","020","01","0000","000",3,8476,7.07,NA
"01","020","01","0000","000",4,53764,44.84,"*"
"01","020","01","0000","000",5,41614,34.71,NA
"01","021","01","0000","000",1,6098,1.86,NA
"01","021","01","0000","000",2,9520,2.9,NA
"01","021","01","0000","000",3,47133,14.36,NA
"01","021","01","0000","000",4,122726,37.4,NA
"01","021","01","0000","000",5,804,0.25,NA
"01","021","01","0000","000",6,141840,43.23,"*"
"01","022","01","0000","000",1,300,1.19,NA
"01","022","01","0000","000",2,14148,56.17,"*"
"01","022","01","0000","000",3,7224,28.68,NA
"01","022","01","0000","000",4,448,1.78,NA
"01","022","01","0000","000",5,1562,6.2,NA
"01","022","01","0000","000",6,1508,5.99,NA
"01","023","01","0000","000",1,2549,55.8,"*"
"01","023","01","0000","000",2,2019,44.2,NA
"01","001","01","0000","001",1,115087,44.94,NA
"01","001","01","0000","001",2,503,0.2,"*"
"01","001","01","0000","001",3,856,0.33,NA
"01","001","01","0000","001",4,139635,54.53,NA
"01","001","01","0000","002",1,70988,39.05,"*"
"01","001","01","0000","002",2,476,0.26,NA
"01","001","01","0000","002",3,446,0.25,"*"
"01","001","01","0000","002",4,109893,60.45,NA
"01","001","01","0000","003",1,117403,57.67,"*"
"01","001","01","0000","003",2,305,0.15,NA
"01","001","01","0000","003",3,361,0.18,NA
"01","001","01","0000","003",4,85491,42,NA
"01","001","01","0000","004",1,73105,62.76,NA
"01","001","01","0000","004",2,134,0.12,"*"
"01","001","01","0000","004",3,168,0.14,"*"
"01","001","01","0000","004",4,43074,36.98,NA
"01","001","01","0000","005",1,68737,41.76,NA
"01","001","01","0000","005",2,449,0.27,NA
"01","001","01","0000","005",3,455,0.28,"*"
"01","001","01","0000","005",4,94951,57.69,"*"
"01","001","01","0000","006",1,88198,63.89,NA
"01","001","01","0000","006",2,176,0.13,NA
"01","001","01","0000","006",3,229,0.17,NA
"01","001","01","0000","006",4,49443,35.82,"*"
"01","001","01","0000","007",1,29392,42.45,NA
"01","001","01","0000","007",2,135,0.19,NA
"01","001","01","0000","007",3,293,0.42,"*"
"01","001","01","0000","007",4,39426,56.94,"*"
"01","001","01","0000","008",1,14659,39.54,NA
"01","001","01","0000","008",2,94,0.25,NA
"01","001","01","0000","008",3,142,0.38,"*"
"01","001","01","0000","008",4,22176,59.82,NA
"01","001","01","0000","009",1,16292,42.77,NA
"01","001","01","0000","009",2,113,0.3,NA
"01","001","01","0000","009",3,150,0.39,"*"
"01","001","01","0000","009",4,21533,56.53,NA
"01","001","01","0000","010",1,24869,45.05,NA
"01","001","01","0000","010",2,256,0.46,NA
"01","001","01","0000","010",3,236,0.43,"*"
"01","001","01","0000","010",4,29837,54.05,NA
"01","001","01","0000","011",1,43078,55.39,NA
"01","001","01","0000","011",2,161,0.21,NA
"01","001","01","0000","011",3,225,0.29,"*"
"01","001","01","0000","011",4,34315,44.12,"*"
"01","001","01","0000","012",1,10588,46.27,NA
"01","001","01","0000","012",2,169,0.74,NA
"01","001","01","0000","012",3,194,0.85,NA
"01","001","01","0000","012",4,11934,52.15,NA
"01","001","01","0000","013",1,50219,48.33,NA
"01","001","01","0000","013",2,158,0.15,NA
"01","001","01","0000","013",3,269,0.26,"*"
"01","001","01","0000","013",4,53261,51.26,NA
"01","001","01","0000","014",1,27847,38.78,NA
"01","001","01","0000","014",2,154,0.21,NA
"01","001","01","0000","014",3,180,0.25,"*"
"01","001","01","0000","014",4,43624,60.75,NA
"01","001","01","0000","015",1,13394,42.2,NA
"01","001","01","0000","015",2,92,0.29,"*"
"01","001","01","0000","015",3,98,0.31,NA
"01","001","01","0000","015",4,18157,57.2,NA
"01","001","01","0000","016",1,13129,44.85,"*"
"01","001","01","0000","016",2,78,0.27,NA
"01","001","01","0000","016",3,75,0.26,NA
"01","001","01","0000","016",4,15990,54.63,"*"
"01","001","01","0000","017",1,10076,43.11,NA
"01","001","01","0000","017",2,66,0.28,NA
"01","001","01","0000","017",3,60,0.26,"*"
"01","001","01","0000","017",4,13169,56.35,NA
"01","001","01","0000","018",1,4981,51.35,NA
"01","001","01","0000","018",2,22,0.23,"*"
"01","001","01","0000","018",3,32,0.33,NA
"01","001","01","0000","018",4,4666,48.1,NA
"01","001","01","0000","019",1,1331,33.51,NA
"01","001","01","0000","019",2,17,0.43,"*"
"01","001","01","0000","019",3,22,0.55,"*"
"01","001","01","0000","019",4,2602,65.51,NA
"01","001","01","0000","020",1,692,22,"*"
"01","001","01","0000","020",2,5,0.16,NA
"01","001","01","0000","020",3,14,0.45,NA
"01","001","01","0000","020",4,2434,77.39,NA
"01","001","01","0000","021",1,3970,37.28,NA
"01","001","01","0000","021",2,71,0.67,"*"
"01","001","01","0000","021",3,68,0.64,NA
"01","001","01","0000","021",4,6541,61.42,"*"
"01","001","01","0000","022",1,2138,39.19,NA
"01","001","01","0000","022",2,42,0.77,"*"
"01","001","01","0000","022",3,27,0.49,NA
"01","001","01","0000","022",4,3249,59.55,"*"
"01","001","01","0000","023",1,6147,44.75,NA
"01","001","01","0000","023",2,74,0.54,"*"
"01","001","01","0000","023",3,56,0.41,NA
"01","001","01","0000","023",4,7458,54.3,"*"
"01","001","01","0000","024",1,1126,34.2,NA
"01","001","01","0000","024",2,24,0.73,NA
"01","001","01","0000","024",3,31,0.94,"*"
"01","001","01","0000","024",4,2111,64.13,NA
"01","001","01","0000","025",1,2326,41.89,"*"
"01","001","01","0000","025",2,32,0.58,"*"
"01","001","01","0000","025",3,52,0.94,"*"
"01","001","01","0000","025",4,3142,56.59,NA
"01","001","01","0000","026",1,2306,34.3,NA
"01","001","01","0000","026",2,36,0.54,"*"
"01","001","01","0000","026",3,38,0.57,"*"
"01","001","01","0000","026",4,4343,64.6,NA
"01","001","01","0000","027",1,3769,37.93,NA
"01","001","01","0000","027",2,75,0.75,NA
"01","001","01","0000","027",3,73,0.73,NA
"01","001","01","0000","027",4,6019,60.58,NA
"01","001","01","0000","028",1,3928,44.06,"*"
"01","001","01","0000","028",2,51,0.57,NA
"01","001","01","0000","028",3,61,0.68,NA
"01","001","01","0000","028",4,4876,54.69,"*"
"01","001","01","0000","029",1,1033,47.3,NA
"01","001","01","0000","029",2,4,0.18,"*"
"01","001","01","0000","029",3,2,0.09,NA
"01","001","01","0000","029",4,1145,52.43,"*"
"01","002","01","0000","001",1,474,1.17,NA
"01","002","01","0000","001",2,17837,44.09,"*"
"01","002","01","0000","001",3,313,0.77,NA
"01","002","01","0000","001",4,21831,53.96,NA
"01","002","01","0000","002",1,207,0.69,NA
"01","002","01","0000","002",2,16957,56.23,"*"
"01","002","01","0000","002",3,212,0.7,NA
"01","002","01","0000","002",4,12779,42.38,NA
"01","002","01","0000","003",1,167,0.8,NA
"01","002","01","0000","003",2,11448,55.11,"*"
"01","002","01","0000","003",3,187,0.9,NA
"01","002","01","0000","003",4,8971,43.19,"*"
"01","002","01","0000","004",1,89,0.59,NA
"01","002","01","0000","004",2,4751,31.48,NA
"01","002","01","0000","004",3,82,0.54,NA
"01","002","01","0000","004",4,10172,67.39,"*"
"01","002","01","0000","005",1,144,0.82,"*"
"01","002","01","0000","005",2,8333,47.62,NA
"01","002","01","0000","005",3,166,0.95,"*"
"01","002","01","0000","005",4,8855,50.61,NA
"01","002","01","0000","006",1,107,0.87,NA
"01","002","01","0000","006",2,6557,53.23,"*"
"01","002","01","0000","006",3,90,0.73,NA
"01","002","01","0000","006",4,5565,45.17,NA
"01","002","01","0000","007",1,281,1.87,NA
"01","002","01","0000","007",2,7166,47.64,NA
"01","002","01","0000","007",3,708,4.71,"*"
"01","002","01","0000","007",4,6887,45.79,NA
"01","002","01","0000","008",1,151,0.63,"*"
"01","002","01","0000","008",2,14755,61.13,NA
"01","002","01","0000","008",3,165,0.68,NA
"01","002","01","0000","008",4,9066,37.56,"*"
"01","002","01","0000","009",1,139,0.77,NA
"01","002","01","0000","009",2,11122,61.52,NA
"01","002","01","0000","009",3,128,0.71,"*"
"01","002","01","0000","009",4,6689,37,NA
"01","002","01","0000","010",1,99,0.95,NA
"01","002","01","0000","010",2,6322,60.98,NA
"01","002","01","0000","010",3,85,0.82,NA
"01","002","01","0000","010",4,3861,37.24,"*"
"01","002","01","0000","011",1,19,0.73,NA
"01","002","01","0000","011",2,753,28.99,"*"
"01","002","01","0000","011",3,18,0.69,"*"
"01","002","01","0000","011",4,1807,69.58,NA
"01","002","01","0000","012",1,8,0.33,NA
"01","002","01","0000","012",2,312,12.81,NA
"01","002","01","0000","012",3,24,0.99,"*"
"01","002","01","0000","012",4,2091,85.87,NA
"01","003","01","0000","001",1,63107,42.39,NA
"01","003","01","0000","001",2,85060,57.14,NA
"01","003","01","0000","001",3,708,0.48,NA
"01","003","01","0000","002",1,62871,40.73,"*"
"01","003","01","0000","002",2,90642,58.71,"*"
"01","003","01","0000","002",3,864,0.56,NA
"01","003","01","0000","003",1,18625,47.37,NA
"01","003","01","0000","003",2,20442,51.99,NA
"01","003","01","0000","003",3,254,0.65,NA
"01","003","01","0000","004",1,28684,48.75,NA
"01","003","01","0000","004",2,29817,50.68,"*"
"01","003","01","0000","004",3,333,0.57,NA
"01","003","01","0000","005",1,21408,48.75,NA
"01","003","01","0000","005",2,22214,50.59,NA
"01","003","01","0000","005",3,289,0.66,NA
"01","003","01","0000","006",1,17878,50.63,"*"
"01","003","01","0000","006",2,17156,48.58,"*"
"01","003","01","0000","006",3,280,0.79,NA
"01","003","01","0000","007",1,20803,41.62,NA
"01","003","01","0000","007",2,28911,57.84,NA
"01","003","01","0000","007",3,271,0.54,"*"
"01","003","01","0000","008",1,27611,36.28,NA
"01","003","01","0000","008",2,48088,63.18,"*"
"01","003","01","0000","008",3,416,0.55,NA
"01","003","01","0000","009",1,19969,41.36,NA
"01","003","01","0000","009",2,28090,58.18,NA
"01","003","01","0000","009",3,224,0.46,NA
"01","003","01","0000","010",1,38870,44.02,"*"
"01","003","01","0000","010",2,48948,55.43,NA
"01","003","01","0000","010",3,490,0.55,NA
"01","003","01","0000","011",1,16051,63.2,"*"
"01","003","01","0000","011",2,9187,36.17,NA
"01","003","01","0000","011",3,161,0.63,"*"
"01","003","01","0000","012",1,16535,62.85,NA
"01","003","01","0000","012",2,9586,36.43,NA
"01","003","01","0000","012",3,189,0.72,"*"
"01","003","01","0000","013",1,1156,23.73,NA
"01","003","01","0000","013",2,3686,75.66,NA
"01","003","01","0000","013",3,30,0.62,NA
"01","004","01","0000","001",1,20743,51.35,"*"
"01","004","01","0000","001",2,19649,48.65,NA
"01","004","01","0000","002",1,15211,36,"*"
"01","004","01","0000","002",2,27045,64,NA
"01","004","01","0000","003",1,10023,53.09,NA
"01","004","01","0000","003",2,8855,46.91,NA
"01","004","01","0000","004",1,8837,52.48,"*"
"01","004","01","0000","004",2,8001,47.52,NA
"01","004","01","0000","005",1,14525,46.78,"*"
"01","004","01","0000","005",2,16524,53.22,NA
"01","004","01","0000","006",1,9708,47.09,"*"
"01","004","01","0000","006",2,10909,52.91,NA
"01","004","01","0000","007",1,4728,44.65,NA
"01","004","01","0000","007",2,5861,55.35,NA
"01","004","01","0000","008",1,3581,44.09,NA
"01","004","01","0000","008",2,4541,55.91,NA
"01","004","01","0000","009",1,3005,54.52,"*"
"01","004","01","0000","009",2,2507,45.48,NA
"01","004","01","0000","010",1,3224,50.48,"*"
"01","004","01","0000","010",2,3163,49.52,NA
"01","004","01","0000","011",1,2152,59.07,NA
"01","004","01","0000","011",2,1491,40.93,NA
"01","004","01","0000","012",1,1091,31.4,NA
"01","004","01","0000","012",2,2383,68.6,"*"
"01","004","01","0000","013",1,592,26.22,NA
"01","004","01","0000","013",2,1666,73.78,NA
"01","005","01","0000","001",1,7137,16.86,"*"
"01","005","01","0000","001",2,23865,56.36,NA
"01","005","01","0000","001",3,541,1.28,NA
"01","005","01","0000","001",4,10798,25.5,"*"
"01","005","01","0000","002",1,8346,37.11,NA
"01","005","01","0000","002",2,10300,45.79,NA
"01","005","01","0000","002",3,140,0.62,"*"
"01","005","01","0000","002",4,3706,16.48,NA
"01","005","01","0000","003",1,6609,32.87,NA
