"prvCode","cityCode","areaCode","liCode","deptCode","candNo","tks","tksRate","candVictor"
"01","000","01","0001","001",1,1,0.04,NA
"01","000","01","0001","001",2,1087,52.2,NA
"01","000","01","0001","001",3,971,46.63,"*"
"01","000","01","0001","001",4,23,1.1,NA
"01","000","01","0002","001",1,5,0.2,NA
"01","000","01","0002","001",2,1063,44.4,NA
"01","000","01","0002","001",3,1298,54.21,"*"
"01","000","01","0002","001",4,28,1.16,NA
"01","000","01","0003","001",1,5,0.18,NA
"01","000","01","0003","001",2,1182,44.51,NA
"01","000","01","0003","001",3,1440,54.23,"*"
"01","000","01","0003","001",4,28,1.05,NA
"01","000","01","0004","001",1,13,0.36,NA
"01","000","01","0004","001",2,1499,42.09,NA
"01","000","01","0004","001",3,2005,56.3,"*"
"01","000","01","0004","001",4,44,1.23,NA
"01","000","01","0005","001",1,3,0.08,NA
"01","000","01","0005","001",2,1299,37.77,NA
"01","000","01","0005","001",3,2102,61.12,"*"
"01","000","01","0005","001",4,35,1.01,NA
"01","000","01","0006","001",1,9,0.23,NA
"01","000","01","0006","001",2,1380,35.51,NA
"01","000","01","0006","001",3,2455,63.17,"*"
"01","000","01","0006","001",4,42,1.08,NA
"01","000","01","0007","001",1,9,0.23,NA
"01","000","01","0007","001",2,1455,38.12,NA
"01","000","01","0007","001",3,2302,60.32,"*"
"01","000","01","0007","001",4,50,1.31,NA
"01","000","01","0008","001",1,6,0.14,NA
"01","000","01","0008","001",2,1490,36.32,NA
"01","000","01","0008","001",3,2545,62.04,"*"
"01","000","01","0008","001",4,61,1.48,NA
"01","000","01","0009","001",1,10,0.23,NA
"01","000","01","0009","001",2,1637,38.68,NA
"01","000","01","0009","001",3,2541,60.04,"*"
"01","000","01","0009","001",4,44,1.03,NA
"01","000","01","0010","001",1,2,0.05,NA
"01","000","01","0010","001",2,1138,30.71,NA
"01","000","01","0010","001",3,2508,67.69,"*"
"01","000","01","0010","001",4,57,1.53,NA
"01","000","01","0011","001",1,5,0.21,NA
"01","000","01","0011","001",2,804,34.41,NA
"01","000","01","0011","001",3,1501,64.25,"*"
"01","000","01","0011","001",4,26,1.11,NA
"01","000","01","0012","001",1,7,0.28,NA
"01","000","01","0012","001",2,813,32.88,NA
"01","000","01","0012","001",3,1627,65.81,"*"
"01","000","01","0012","001",4,25,1.01,NA
"01","000","01","0013","001",1,8,0.23,NA
"01","000","01","0013","001",2,1055,31.18,NA
"01","000","01","0013","001",3,2276,67.27,"*"
"01","000","01","0013","001",4,44,1.3,NA
"01","000","01","0014","001",1,5,0.19,NA
"01","000","01","0014","001",2,1156,44.22,NA
"01","000","01","0014","001",3,1413,54.05,"*"
"01","000","01","0014","001",4,40,1.53,NA
"01","000","01","0015","001",1,3,0.12,NA
"01","000","01","0015","001",2,1070,45.12,NA
"01","000","01","0015","001",3,1271,53.6,"*"
"01","000","01","0015","001",4,27,1.13,NA
"01","000","01","0016","001",1,1,0.03,NA
"01","000","01","0016","001",2,1042,41.64,NA
"01","000","01","0016","001",3,1435,57.35,"*"
"01","000","01","0016","001",4,24,0.95,NA
"01","000","01","0017","001",1,14,0.31,NA
"01","000","01","0017","001",2,1873,42.13,NA
"01","000","01","0017","001",3,2501,56.26,"*"
"01","000","01","0017","001",4,57,1.28,NA
"01","000","01","0018","001",1,4,0.16,NA
"01","000","01","0018","001",2,1114,45.41,NA
"01","000","01","0018","001",3,1312,53.48,"*"
"01","000","01","0018","001",4,23,0.93,NA
"01","000","01","0019","001",1,3,0.33,NA
"01","000","01","0019","001",2,551,62.18,NA
"01","000","01","0019","001",3,322,36.34,"*"
"01","000","01","0019","001",4,10,1.12,NA
"01","000","01","0020","001",1,11,0.23,NA
"01","000","01","0020","001",2,1829,38.75,NA
"01","000","01","0020","001",3,2816,59.66,"*"
"01","000","01","0020","001",4,64,1.35,NA
"01","000","01","0021","001",1,14,0.32,NA
"01","000","01","0021","001",2,1905,43.94,NA
"01","000","01","0021","001",3,2363,54.5,"*"
"01","000","01","0021","001",4,53,1.22,NA
"01","000","01","0022","001",1,6,0.17,NA
"01","000","01","0022","001",2,1669,47.34,NA
"01","000","01","0022","001",3,1803,51.14,"*"
"01","000","01","0022","001",4,47,1.33,NA
"01","000","01","0023","001",1,9,0.31,NA
"01","000","01","0023","001",2,1240,42.78,NA
"01","000","01","0023","001",3,1618,55.83,"*"
"01","000","01","0023","001",4,31,1.06,NA
"01","000","01","0024","001",1,11,0.37,NA
"01","000","01","0024","001",2,1325,44.62,NA
"01","000","01","0024","001",3,1587,53.45,"*"
"01","000","01","0024","001",4,46,1.54,NA
"01","000","01","0025","001",1,3,0.09,NA
"01","000","01","0025","001",2,1325,41.91,NA
"01","000","01","0025","001",3,1804,57.07,"*"
"01","000","01","0025","001",4,29,0.91,NA
"01","000","01","0026","001",1,1,0.06,NA
"01","000","01","0026","001",2,419,26.1,NA
"01","000","01","0026","001",3,1163,72.46,"*"
"01","000","01","0026","001",4,22,1.37,NA
"01","000","01","0027","001",1,2,0.07,NA
"01","000","01","0027","001",2,1106,39.19,NA
"01","000","01","0027","001",3,1671,59.21,"*"
"01","000","01","0027","001",4,43,1.52,NA
"01","000","01","0028","001",1,9,0.42,NA
"01","000","01","0028","001",2,923,43.31,NA
"01","000","01","0028","001",3,1170,54.9,"*"
"01","000","01","0028","001",4,29,1.36,NA
"01","000","01","0029","001",1,8,0.24,NA
"01","000","01","0029","001",2,1151,35.11,NA
"01","000","01","0029","001",3,2099,64.03,"*"
"01","000","01","0029","001",4,20,0.61,NA
"01","000","01","0030","001",1,10,0.38,NA
"01","000","01","0030","001",2,919,35.68,NA
"01","000","01","0030","001",3,1618,62.83,"*"
"01","000","01","0030","001",4,28,1.08,NA
"01","000","01","0031","001",1,4,0.13,NA
"01","000","01","0031","001",2,1024,34.17,NA
"01","000","01","0031","001",3,1936,64.61,"*"
"01","000","01","0031","001",4,32,1.06,NA
"01","000","01","0032","001",1,5,0.28,NA
"01","000","01","0032","001",2,586,33.58,NA
"01","000","01","0032","001",3,1143,65.5,"*"
"01","000","01","0032","001",4,11,0.63,NA
"01","000","01","0033","001",1,3,0.13,NA
"01","000","01","0033","001",2,457,20.82,NA
"01","000","01","0033","001",3,1714,78.12,"*"
"01","000","01","0033","001",4,20,0.91,NA
"01","000","01","0034","001",1,3,0.14,NA
"01","000","01","0034","001",2,771,37.94,NA
"01","000","01","0034","001",3,1241,61.07,"*"
"01","000","01","0034","001",4,17,0.83,NA
"01","000","01","0035","001",1,5,0.22,NA
"01","000","01","0035","001",2,731,32.4,NA
"01","000","01","0035","001",3,1493,66.17,"*"
"01","000","01","0035","001",4,27,1.19,NA
"01","000","01","0036","001",1,3,0.11,NA
"01","000","01","0036","001",2,1143,42.39,NA
"01","000","01","0036","001",3,1521,56.41,"*"
"01","000","01","0036","001",4,29,1.07,NA
"01","000","01","0037","001",1,4,0.13,NA
"01","000","01","0037","001",2,1382,45.25,NA
"01","000","01","0037","001",3,1627,53.27,"*"
"01","000","01","0037","001",4,41,1.34,NA
"01","000","01","0038","001",1,16,0.31,NA
"01","000","01","0038","001",2,2006,39.01,NA
"01","000","01","0038","001",3,3065,59.61,"*"
"01","000","01","0038","001",4,54,1.05,NA
"01","000","01","0039","001",1,2,0.18,NA
"01","000","01","0039","001",2,531,47.88,NA
"01","000","01","0039","001",3,559,50.4,"*"
