"prvCode","cityCode","areaCode","liCode","deptCode","candNo","tks","tksRate","candVictor"
"00","000","00","0000","000",1,14706,23.25,"*"
"00","000","00","0000","000",2,7015,11.09,NA
"00","000","00","0000","000",3,472,0.75,NA
"00","000","00","0000","000",4,8364,13.23,"*"
"00","000","00","0000","000",5,4982,7.88,NA
"00","000","00","0000","000",6,13304,21.04,"*"
"00","000","00","0000","000",7,1061,1.68,NA
"00","000","00","0000","000",8,5292,8.37,NA
"00","000","00","0000","000",9,8045,12.72,"*"
"01","000","00","0000","000",1,371,21.98,NA
"02","000","00","0000","000",1,145,10.89,"*"
"03","001","00","0000","000",1,1353,20.56,"*"
"03","002","00","0000","000",1,70,20.9,NA
"03","003","00","0000","000",1,1003,16.65,NA
"03","004","00","0000","000",1,97,32.88,"*"
"03","005","00","0000","000",1,147,16.57,"*"
"03","006","00","0000","000",1,267,20.01,NA
"03","007","00","0000","000",1,125,23.9,"*"
"03","008","00","0000","000",1,50,16.45,"*"
"03","009","00","0000","000",1,28,23.14,NA
"03","010","00","0000","000",1,25,22.32,NA
"03","011","00","0000","000",1,71,25.36,"*"
"03","012","00","0000","000",1,110,18,NA
"03","013","00","0000","000",1,103,10.56,NA
"03","014","00","0000","000",1,391,1.91,"*"
"03","015","00","0000","000",1,9831,52.59,NA
"03","016","00","0000","000",1,4,14.29,NA
"03","017","00","0000","000",1,349,19.39,NA
"03","018","00","0000","000",1,34,21.52,"*"
"03","019","00","0000","000",1,87,20.96,"*"
"03","020","00","0000","000",1,11,29.73,NA
"03","021","00","0000","000",1,18,11.32,NA
"04","001","00","0000","000",1,10,32.26,"*"
"04","002","00","0000","000",1,6,50,"*"
"01","000","00","0000","000",2,160,9.48,NA
"02","000","00","0000","000",2,37,2.78,NA
"03","001","00","0000","000",2,1505,22.87,NA
"03","002","00","0000","000",2,21,6.27,NA
"03","003","00","0000","000",2,864,14.35,NA
"03","004","00","0000","000",2,17,5.76,"*"
"03","005","00","0000","000",2,160,18.04,NA
"03","006","00","0000","000",2,73,5.47,NA
"03","007","00","0000","000",2,38,7.27,"*"
"03","008","00","0000","000",2,48,15.79,NA
"03","009","00","0000","000",2,5,4.13,NA
"03","010","00","0000","000",2,10,8.93,NA
"03","011","00","0000","000",2,24,8.57,NA
"03","012","00","0000","000",2,26,4.26,"*"
"03","013","00","0000","000",2,17,1.74,"*"
"03","014","00","0000","000",2,353,1.72,NA
"03","015","00","0000","000",2,3436,18.38,NA
"03","016","00","0000","000",2,3,10.71,"*"
"03","017","00","0000","000",2,188,10.44,"*"
"03","018","00","0000","000",2,7,4.43,"*"
"03","019","00","0000","000",2,9,2.17,"*"
"03","020","00","0000","000",2,3,8.11,"*"
"03","021","00","0000","000",2,5,3.14,NA
"04","001","00","0000","000",2,6,19.35,NA
"04","002","00","0000","000",2,0,0,NA
"01","000","00","0000","000",3,32,1.9,NA
"02","000","00","0000","000",3,3,0.23,"*"
"03","001","00","0000","000",3,71,1.08,NA
"03","002","00","0000","000",3,1,0.3,NA
"03","003","00","0000","000",3,57,0.95,NA
"03","004","00","0000","000",3,2,0.68,"*"
"03","005","00","0000","000",3,4,0.45,NA
"03","006","00","0000","000",3,11,0.82,"*"
"03","007","00","0000","000",3,7,1.34,NA
"03","008","00","0000","000",3,3,0.99,"*"
"03","009","00","0000","000",3,0,0,"*"
"03","010","00","0000","000",3,0,0,"*"
"03","011","00","0000","000",3,0,0,NA
"03","012","00","0000","000",3,1,0.16,NA
"03","013","00","0000","000",3,0,0,"*"
"03","014","00","0000","000",3,208,1.01,NA
"03","015","00","0000","000",3,55,0.29,NA
"03","016","00","0000","000",3,0,0,NA
"03","017","00","0000","000",3,11,0.61,NA
"03","018","00","0000","000",3,1,0.63,"*"
"03","019","00","0000","000",3,3,0.72,"*"
"03","020","00","0000","000",3,0,0,"*"
"03","021","00","0000","000",3,2,1.26,NA
"04","001","00","0000","000",3,0,0,NA
"04","002","00","0000","000",3,0,0,NA
"01","000","00","0000","000",4,259,15.34,"*"
"02","000","00","0000","000",4,192,14.41,"*"
"03","001","00","0000","000",4,806,12.25,"*"
"03","002","00","0000","000",4,58,17.31,"*"
"03","003","00","0000","000",4,616,10.23,NA
"03","004","00","0000","000",4,44,14.92,NA
"03","005","00","0000","000",4,101,11.39,"*"
"03","006","00","0000","000",4,144,10.79,"*"
"03","007","00","0000","000",4,89,17.02,NA
"03","008","00","0000","000",4,55,18.09,NA
"03","009","00","0000","000",4,39,32.23,"*"
"03","010","00","0000","000",4,17,15.18,NA
"03","011","00","0000","000",4,43,15.36,NA
"03","012","00","0000","000",4,138,22.59,"*"
"03","013","00","0000","000",4,417,42.77,"*"
"03","014","00","0000","000",4,3272,15.96,"*"
"03","015","00","0000","000",4,1725,9.23,NA
"03","016","00","0000","000",4,5,17.86,NA
"03","017","00","0000","000",4,199,11.06,"*"
"03","018","00","0000","000",4,28,17.72,NA
"03","019","00","0000","000",4,78,18.8,"*"
"03","020","00","0000","000",4,9,24.32,NA
"03","021","00","0000","000",4,28,17.61,"*"
