"prvCode","cityCode","areaCode","liCode","deptCode","candNo","tks","tksRate","candVictor"
"01","000","01","0001","001",1,1358,52.53,NA
"01","000","01","0001","001",2,1181,45.68,"*"
"01","000","01","0001","001",3,46,1.77,NA
"01","000","01","0002","001",1,1419,49.44,NA
"01","000","01","0002","001",2,1382,48.15,"*"
"01","000","01","0002","001",3,69,2.4,NA
"01","000","01","0003","001",1,1663,47.31,NA
"01","000","01","0003","001",2,1770,50.35,"*"
"01","000","01","0003","001",3,82,2.33,NA
"01","000","01","0004","001",1,2017,44.45,NA
"01","000","01","0004","001",2,2412,53.16,"*"
"01","000","01","0004","001",3,108,2.38,NA
"01","000","01","0005","001",1,1922,42.64,NA
"01","000","01","0005","001",2,2488,55.2,"*"
"01","000","01","0005","001",3,97,2.15,NA
"01","000","01","0006","001",1,1974,40.51,NA
"01","000","01","0006","001",2,2801,57.49,"*"
"01","000","01","0006","001",3,97,1.99,NA
"01","000","01","0007","001",1,2031,41.42,NA
"01","000","01","0007","001",2,2741,55.9,"*"
"01","000","01","0007","001",3,131,2.67,NA
"01","000","01","0008","001",1,2012,39.96,NA
"01","000","01","0008","001",2,2889,57.37,"*"
"01","000","01","0008","001",3,134,2.66,NA
"01","000","01","0009","001",1,2389,42.95,NA
"01","000","01","0009","001",2,3043,54.71,"*"
"01","000","01","0009","001",3,130,2.33,NA
"01","000","01","0010","001",1,1725,35.75,NA
"01","000","01","0010","001",2,2973,61.62,"*"
"01","000","01","0010","001",3,126,2.61,NA
"01","000","01","0011","001",1,1238,40.52,NA
"01","000","01","0011","001",2,1748,57.21,"*"
"01","000","01","0011","001",3,69,2.25,NA
"01","000","01","0012","001",1,1130,37.71,NA
"01","000","01","0012","001",2,1785,59.57,"*"
"01","000","01","0012","001",3,81,2.7,NA
"01","000","01","0013","001",1,1665,38.1,NA
"01","000","01","0013","001",2,2604,59.58,"*"
"01","000","01","0013","001",3,101,2.31,NA
"01","000","01","0014","001",1,1540,46.3,NA
"01","000","01","0014","001",2,1702,51.17,"*"
"01","000","01","0014","001",3,84,2.52,NA
"01","000","01","0015","001",1,1499,49.42,NA
"01","000","01","0015","001",2,1471,48.49,"*"
"01","000","01","0015","001",3,63,2.07,NA
"01","000","01","0016","001",1,1594,46.08,NA
"01","000","01","0016","001",2,1795,51.89,"*"
"01","000","01","0016","001",3,70,2.02,NA
"01","000","01","0017","001",1,2561,44.9,NA
"01","000","01","0017","001",2,3002,52.63,"*"
"01","000","01","0017","001",3,140,2.45,NA
"01","000","01","0018","001",1,1600,45.72,NA
"01","000","01","0018","001",2,1800,51.44,"*"
"01","000","01","0018","001",3,99,2.82,NA
"01","000","01","0019","001",1,846,63.84,NA
"01","000","01","0019","001",2,453,34.18,"*"
"01","000","01","0019","001",3,26,1.96,NA
"01","000","01","0020","001",1,2713,44.49,NA
"01","000","01","0020","001",2,3233,53.02,"*"
"01","000","01","0020","001",3,151,2.47,NA
"01","000","01","0021","001",1,2617,47.16,NA
"01","000","01","0021","001",2,2790,50.27,"*"
"01","000","01","0021","001",3,142,2.55,NA
"01","000","01","0022","001",1,2674,49.31,NA
"01","000","01","0022","001",2,2624,48.39,"*"
"01","000","01","0022","001",3,124,2.28,NA
"01","000","01","0023","001",1,1644,45.64,NA
"01","000","01","0023","001",2,1875,52.05,"*"
"01","000","01","0023","001",3,83,2.3,NA
"01","000","01","0024","001",1,1811,48.66,NA
"01","000","01","0024","001",2,1830,49.18,"*"
"01","000","01","0024","001",3,80,2.14,NA
"01","000","01","0025","001",1,1929,45.77,NA
"01","000","01","0025","001",2,2176,51.63,"*"
"01","000","01","0025","001",3,109,2.58,NA
"01","000","01","0026","001",1,665,33.05,NA
"01","000","01","0026","001",2,1285,63.86,"*"
"01","000","01","0026","001",3,62,3.08,NA
"01","000","01","0027","001",1,1624,42.65,NA
"01","000","01","0027","001",2,2063,54.18,"*"
"01","000","01","0027","001",3,120,3.15,NA
"01","000","01","0028","001",1,1353,48.35,NA
"01","000","01","0028","001",2,1389,49.64,"*"
"01","000","01","0028","001",3,56,2,NA
"01","000","01","0029","001",1,1629,40.25,NA
"01","000","01","0029","001",2,2334,57.67,"*"
"01","000","01","0029","001",3,84,2.07,NA
"01","000","01","0030","001",1,1354,40.35,NA
"01","000","01","0030","001",2,1932,57.58,"*"
"01","000","01","0030","001",3,69,2.05,NA
"01","000","01","0031","001",1,1547,39.25,NA
"01","000","01","0031","001",2,2312,58.66,"*"
"01","000","01","0031","001",3,82,2.08,NA
"01","000","01","0032","001",1,911,41.46,NA
"01","000","01","0032","001",2,1231,56.03,"*"
"01","000","01","0032","001",3,55,2.5,NA
"01","000","01","0033","001",1,696,25.52,NA
"01","000","01","0033","001",2,1949,71.47,"*"
"01","000","01","0033","001",3,82,3,NA
"01","000","01","0034","001",1,1189,42.26,NA
"01","000","01","0034","001",2,1552,55.17,"*"
"01","000","01","0034","001",3,72,2.55,NA
"01","000","01","0035","001",1,1305,41.36,NA
"01","000","01","0035","001",2,1762,55.84,"*"
"01","000","01","0035","001",3,88,2.78,NA
"01","000","01","0036","001",1,1752,47.96,NA
"01","000","01","0036","001",2,1797,49.19,"*"
"01","000","01","0036","001",3,104,2.84,NA
"01","000","01","0037","001",1,2170,50.6,NA
"01","000","01","0037","001",2,2031,47.36,"*"
"01","000","01","0037","001",3,87,2.02,NA
"01","000","01","0038","001",1,3112,44.99,NA
"01","000","01","0038","001",2,3636,52.57,"*"
"01","000","01","0038","001",3,168,2.42,NA
"01","000","01","0039","001",1,775,52.01,NA
"01","000","01","0039","001",2,678,45.5,"*"
"01","000","01","0039","001",3,37,2.48,NA
"01","000","01","0040","001",1,563,46.29,NA
"01","000","01","0040","001",2,623,51.23,"*"
"01","000","01","0040","001",3,30,2.46,NA
"01","000","01","0041","001",1,471,64.6,NA
"01","000","01","0041","001",2,247,33.88,"*"
"01","000","01","0041","001",3,11,1.5,NA
"01","000","01","0042","001",1,299,46.93,NA
"01","000","01","0042","001",2,319,50.07,"*"
"01","000","01","0042","001",3,19,2.98,NA
"01","000","01","0043","002",1,1682,39.39,NA
"01","000","01","0043","002",2,2491,58.33,"*"
"01","000","01","0043","002",3,97,2.27,NA
"01","000","01","0044","002",1,1512,41.13,NA
"01","000","01","0044","002",2,2078,56.52,"*"
"01","000","01","0044","002",3,86,2.33,NA
