"prvCode","cityCode","areaCode","liCode","deptCode","candNo","tks","tksRate","candVictor"
"09","007","00","0001","010",1,154,12.27,NA
"09","007","00","0001","010",2,273,21.75,NA
"09","007","00","0001","010",3,49,3.9,NA
"09","007","00","0001","010",4,779,62.07,"*"
"09","007","00","0003","010",1,178,14.77,NA
"09","007","00","0003","010",2,257,21.32,NA
"09","007","00","0003","010",3,61,5.06,NA
"09","007","00","0003","010",4,709,58.83,"*"
"09","007","00","0004","010",1,84,11.69,NA
"09","007","00","0004","010",2,145,20.19,NA
"09","007","00","0004","010",3,37,5.15,NA
"09","007","00","0004","010",4,452,62.95,"*"
"09","007","00","0007","010",1,126,12.62,NA
"09","007","00","0007","010",2,196,19.63,NA
"09","007","00","0007","010",3,22,2.2,NA
"09","007","00","0007","010",4,654,65.53,"*"
"09","007","00","0002","020",1,97,9.09,NA
"09","007","00","0002","020",2,95,8.91,NA
"09","007","00","0002","020",3,36,3.37,NA
"09","007","00","0002","020",4,838,78.61,"*"
"09","007","00","0005","020",1,38,9.35,NA
"09","007","00","0005","020",2,52,12.8,NA
"09","007","00","0005","020",3,15,3.69,NA
"09","007","00","0005","020",4,301,74.13,"*"
"09","007","00","0002","030",1,52,10.65,NA
"09","007","00","0002","030",2,52,10.65,NA
"09","007","00","0002","030",3,43,8.81,NA
"09","007","00","0002","030",4,341,69.87,"*"
"09","007","00","0005","030",1,48,7.97,NA
"09","007","00","0005","030",2,130,21.59,NA
"09","007","00","0005","030",3,33,5.48,NA
"09","007","00","0005","030",4,391,64.95,"*"
"09","007","00","0002","040",1,150,22.38,NA
"09","007","00","0002","040",2,84,12.53,NA
"09","007","00","0002","040",3,40,5.97,NA
"09","007","00","0002","040",4,396,59.1,"*"
"09","020","00","0001","010",1,1164,54.82,"*"
"09","020","00","0001","010",2,54,2.54,NA
"09","020","00","0001","010",3,17,0.8,NA
"09","020","00","0001","010",4,828,39,NA
"09","020","00","0001","010",5,47,2.21,NA
"09","020","00","0001","010",6,13,0.61,NA
"09","020","00","0002","010",1,2139,54.8,"*"
"09","020","00","0002","010",2,78,1.99,NA
"09","020","00","0002","010",3,34,0.87,NA
"09","020","00","0002","010",4,1510,38.68,NA
