"prvCode","cityCode","areaCode","liCode","deptCode","candNo","tks","tksRate","candVictor"
"01","000","001","0001","00",1,0,0,"*"
"01","000","001","0001","00",2,7,77.77,"*"
"01","000","001","0001","00",3,0,0,NA
"01","000","001","0001","00",4,2,22.22,NA
"01","000","001","0001","00",5,0,0,"*"
"01","000","001","0002","00",1,0,0,"*"
"01","000","001","0002","00",2,1,33.33,"*"
"01","000","001","0002","00",3,0,0,NA
"01","000","001","0002","00",4,2,66.66,NA
"01","000","001","0002","00",5,0,0,"*"
"01","000","001","0003","00",1,0,0,"*"
"01","000","001","0003","00",2,0,0,"*"
"01","000","001","0003","00",3,0,0,NA
"01","000","001","0003","00",4,1,100,NA
"01","000","001","0003","00",5,0,0,"*"
"01","000","001","0004","00",1,0,0,"*"
"01","000","001","0004","00",2,3,50,"*"
"01","000","001","0004","00",3,0,0,NA
"01","000","001","0004","00",4,0,0,NA
"01","000","001","0004","00",5,3,50,"*"
"01","000","001","0005","00",1,0,0,"*"
"01","000","001","0005","00",2,5,71.42,"*"
"01","000","001","0005","00",3,0,0,NA
"01","000","001","0005","00",4,0,0,NA
"01","000","001","0005","00",5,2,28.57,"*"
"01","000","001","0006","00",1,0,0,"*"
"01","000","001","0006","00",2,1,100,"*"
"01","000","001","0006","00",3,0,0,NA
"01","000","001","0006","00",4,0,0,NA
"01","000","001","0006","00",5,0,0,"*"
"01","000","001","0007","00",1,1,14.28,"*"
"01","000","001","0007","00",2,1,14.28,"*"
"01","000","001","0007","00",3,0,0,NA
"01","000","001","0007","00",4,1,14.28,NA
"01","000","001","0007","00",5,4,57.14,"*"
"01","000","001","0008","00",1,0,0,"*"
"01","000","001","0008","00",2,0,0,"*"
"01","000","001","0008","00",3,0,0,NA
"01","000","001","0008","00",4,0,0,NA
"01","000","001","0008","00",5,1,100,"*"
"01","000","001","0009","00",1,1,20,"*"
"01","000","001","0009","00",2,2,40,"*"
"01","000","001","0009","00",3,0,0,NA
"01","000","001","0009","00",4,2,40,NA
"01","000","001","0009","00",5,0,0,"*"
"01","000","001","0010","00",1,0,0,"*"
"01","000","001","0010","00",2,0,0,"*"
"01","000","001","0010","00",3,0,0,NA
"01","000","001","0010","00",4,0,0,NA
"01","000","001","0010","00",5,1,100,"*"
"01","000","001","0011","00",1,0,0,"*"
"01","000","001","0011","00",2,2,66.66,"*"
"01","000","001","0011","00",3,0,0,NA
"01","000","001","0011","00",4,0,0,NA
"01","000","001","0011","00",5,1,33.33,"*"
"01","000","001","0012","00",1,0,0,"*"
"01","000","001","0012","00",2,0,0,"*"
"01","000","001","0012","00",3,0,0,NA
"01","000","001","0012","00",4,2,100,NA
"01","000","001","0012","00",5,0,0,"*"
"01","000","001","0013","00",1,0,0,"*"
"01","000","001","0013","00",2,3,33.33,"*"
"01","000","001","0013","00",3,2,22.22,NA
"01","000","001","0013","00",4,2,22.22,NA
"01","000","001","0013","00",5,2,22.22,"*"
"01","000","001","0014","00",1,0,0,"*"
"01","000","001","0014","00",2,1,33.33,"*"
"01","000","001","0014","00",3,1,33.33,NA
"01","000","001","0014","00",4,1,33.33,NA
"01","000","001","0014","00",5,0,0,"*"
"01","000","001","0015","00",1,0,0,"*"
"01","000","001","0015","00",2,2,100,"*"
"01","000","001","0015","00",3,0,0,NA
"01","000","001","0015","00",4,0,0,NA
"01","000","001","0015","00",5,0,0,"*"
"01","000","001","0016","00",1,0,0,"*"
"01","000","001","0016","00",2,1,12.5,"*"
"01","000","001","0016","00",3,0,0,NA
"01","000","001","0016","00",4,5,62.5,NA
"01","000","001","0016","00",5,2,25,"*"
"01","000","001","0017","00",1,2,25,"*"
"01","000","001","0017","00",2,2,25,"*"
"01","000","001","0017","00",3,1,12.5,NA
"01","000","001","0017","00",4,1,12.5,NA
"01","000","001","0017","00",5,2,25,"*"
"01","000","001","0018","00",1,1,7.14,"*"
"01","000","001","0018","00",2,1,7.14,"*"
"01","000","001","0018","00",3,3,21.42,NA
"01","000","001","0018","00",4,4,28.57,NA
"01","000","001","0018","00",5,5,35.71,"*"
"01","000","001","0019","00",1,0,0,"*"
"01","000","001","0019","00",2,0,0,"*"
"01","000","001","0019","00",3,0,0,NA
"01","000","001","0019","00",4,1,100,NA
"01","000","001","0019","00",5,0,0,"*"
"01","000","001","0020","00",1,0,0,"*"
"01","000","001","0020","00",2,6,66.66,"*"
"01","000","001","0020","00",3,1,11.11,NA
"01","000","001","0020","00",4,2,22.22,NA
"01","000","001","0020","00",5,0,0,"*"
"01","000","001","0021","00",1,0,0,"*"
"01","000","001","0021","00",2,1,50,"*"
"01","000","001","0021","00",3,0,0,NA
"01","000","001","0021","00",4,0,0,NA
"01","000","001","0021","00",5,1,50,"*"
"01","000","001","0022","00",1,1,9.09,"*"
"01","000","001","0022","00",2,1,9.09,"*"
"01","000","001","0022","00",3,1,9.09,NA
"01","000","001","0022","00",4,1,9.09,NA
"01","000","001","0022","00",5,7,63.63,"*"
"01","000","001","0023","00",1,1,50,"*"
"01","000","001","0023","00",2,0,0,"*"
"01","000","001","0023","00",3,0,0,NA
"01","000","001","0023","00",4,1,50,NA
"01","000","001","0023","00",5,0,0,"*"
"01","000","001","0024","00",1,3,30,"*"
"01","000","001","0024","00",2,5,50,"*"
"01","000","001","0024","00",3,0,0,NA
"01","000","001","0024","00",4,1,10,NA
"01","000","001","0024","00",5,1,10,"*"
"01","000","001","0025","00",1,0,0,"*"
"01","000","001","0025","00",2,4,80,"*"
"01","000","001","0025","00",3,0,0,NA
"01","000","001","0025","00",4,0,0,NA
"01","000","001","0025","00",5,1,20,"*"
"01","000","001","0026","00",1,1,16.66,"*"
"01","000","001","0026","00",2,0,0,"*"
"01","000","001","0026","00",3,0,0,NA
"01","000","001","0026","00",4,1,16.66,NA
"01","000","001","0026","00",5,4,66.66,"*"
"01","000","001","0027","00",1,1,14.28,"*"
"01","000","001","0027","00",2,2,28.57,"*"
"01","000","001","0027","00",3,0,0,NA
"01","000","001","0027","00",4,1,14.28,NA
"01","000","001","0027","00",5,3,42.85,"*"
"01","000","001","0028","00",1,0,0,"*"
"01","000","001","0028","00",2,2,50,"*"
"01","000","001","0028","00",3,0,0,NA
"01","000","001","0028","00",4,2,50,NA
"01","000","001","0028","00",5,0,0,"*"
"01","000","001","0029","00",1,0,0,"*"
"01","000","001","0029","00",2,0,0,"*"
"01","000","001","0029","00",3,3,75,NA
"01","000","001","0029","00",4,1,25,NA
"01","000","001","0029","00",5,0,0,"*"
"01","000","001","0030","00",1,1,33.33,"*"
"01","000","001","0030","00",2,0,0,"*"
"01","000","001","0030","00",3,0,0,NA
"01","000","001","0030","00",4,1,33.33,NA
"01","000","001","0030","00",5,1,33.33,"*"
"01","000","001","0031","00",1,1,33.33,"*"
"01","000","001","0031","00",2,2,66.66,"*"
"01","000","001","0031","00",3,0,0,NA
"01","000","001","0031","00",4,0,0,NA
"01","000","001","0031","00",5,0,0,"*"
"01","000","001","0032","00",1,0,0,"*"
"01","000","001","0032","00",2,1,100,"*"
"01","000","001","0032","00",3,0,0,NA
"01","000","001","0032","00",4,0,0,NA
"01","000","001","0032","00",5,0,0,"*"
"01","000","001","0033","00",1,0,0,"*"
"01","000","001","0033","00",2,3,100,"*"
"01","000","001","0033","00",3,0,0,NA
"01","000","001","0033","00",4,0,0,NA
"01","000","001","0033","00",5,0,0,"*"
"01","000","001","0034","00",1,0,0,"*"
"01","000","001","0034","00",2,0,0,"*"
"01","000","001","0034","00",3,0,0,NA
"01","000","001","0034","00",4,0,0,NA
"01","000","001","0034","00",5,1,100,"*"
"01","000","001","0035","00",1,1,33.33,"*"
"01","000","001","0035","00",2,1,33.33,"*"
"01","000","001","0035","00",3,1,33.33,NA
"01","000","001","0035","00",4,0,0,NA
"01","000","001","0035","00",5,0,0,"*"
"01","000","001","0036","00",1,1,12.5,"*"
"01","000","001","0036","00",2,4,50,"*"
"01","000","001","0036","00",3,0,0,NA
"01","000","001","0036","00",4,2,25,NA
"01","000","001","0036","00",5,1,12.5,"*"
"01","000","001","0037","00",1,3,37.5,"*"
"01","000","001","0037","00",2,0,0,"*"
"01","000","001","0037","00",3,0,0,NA
"01","000","001","0037","00",4,3,37.5,NA
"01","000","001","0037","00",5,2,25,"*"
"01","000","001","0038","00",1,4,33.33,"*"
"01","000","001","0038","00",2,5,41.66,"*"
"01","000","001","0038","00",3,0,0,NA
"01","000","001","0038","00",4,2,16.66,NA
"01","000","001","0038","00",5,1,8.33,"*"
"01","000","001","0039","00",1,0,0,"*"
"01","000","001","0039","00",2,0,0,"*"
"01","000","001","0039","00",3,0,0,NA
"01","000","001","0039","00",4,1,100,NA
"01","000","001","0039","00",5,0,0,"*"
"01","000","001","0040","00",1,0,0,"*"
"01","000","001","0040","00",2,0,0,"*"
"01","000","001","0040","00",3,0,0,NA
"01","000","001","0040","00",4,1,50,NA
"01","000","001","0040","00",5,1,50,"*"
"01","000","001","0041","00",1,0,0,"*"
"01","000","001","0041","00",2,0,0,"*"
"01","000","001","0041","00",3,0,0,NA
"01","000","001","0041","00",4,0,0,NA
"01","000","001","0041","00",5,0,0,"*"
"01","000","001","0042","00",1,0,0,"*"
"01","000","001","0042","00",2,0,0,"*"
"01","000","001","0042","00",3,0,0,NA
"01","000","001","0042","00",4,0,0,NA
"01","000","001","0042","00",5,0,0,"*"
"01","000","002","0043","00",1,1,14.28,"*"
"01","000","002","0043","00",2,3,42.85,"*"
"01","000","002","0043","00",3,2,28.57,NA
"01","000","002","0043","00",4,0,0,NA
"01","000","002","0043","00",5,1,14.28,"*"
"01","000","002","0044","00",1,0,0,"*"
"01","000","002","0044","00",2,1,50,"*"
"01","000","002","0044","00",3,0,0,NA
"01","000","002","0044","00",4,0,0,NA
"01","000","002","0044","00",5,1,50,"*"
"01","000","002","0045","00",1,0,0,"*"
"01","000","002","0045","00",2,0,0,"*"
"01","000","002","0045","00",3,0,0,NA
"01","000","002","0045","00",4,1,100,NA
"01","000","002","0045","00",5,0,0,"*"
"01","000","002","0046","00",1,0,0,"*"
"01","000","002","0046","00",2,1,20,"*"
"01","000","002","0046","00",3,0,0,NA
"01","000","002","0046","00",4,0,0,NA
"01","000","002","0046","00",5,4,80,"*"
"01","000","002","0047","00",1,0,0,"*"
"01","000","002","0047","00",2,0,0,"*"
"01","000","002","0047","00",3,0,0,NA
"01","000","002","0047","00",4,0,0,NA
"01","000","002","0047","00",5,0,0,"*"
"01","000","002","0048","00",1,0,0,"*"
"01","000","002","0048","00",2,0,0,"*"
"01","000","002","0048","00",3,0,0,NA
"01","000","002","0048","00",4,2,100,NA
"01","000","002","0048","00",5,0,0,"*"
"01","000","002","0049","00",1,0,0,"*"
"01","000","002","0049","00",2,0,0,"*"
"01","000","002","0049","00",3,0,0,NA
"01","000","002","0049","00",4,1,50,NA
"01","000","002","0049","00",5,1,50,"*"
"01","000","002","0050","00",1,2,33.33,"*"
"01","000","002","0050","00",2,0,0,"*"
"01","000","002","0050","00",3,3,50,NA
"01","000","002","0050","00",4,1,16.66,NA
"01","000","002","0050","00",5,0,0,"*"
"01","000","002","0051","00",1,0,0,"*"
"01","000","002","0051","00",2,0,0,"*"
"01","000","002","0051","00",3,0,0,NA
"01","000","002","0051","00",4,0,0,NA
"01","000","002","0051","00",5,0,0,"*"
"01","000","002","0052","00",1,0,0,"*"
"01","000","002","0052","00",2,1,50,"*"
"01","000","002","0052","00",3,0,0,NA
"01","000","002","0052","00",4,1,50,NA
"01","000","002","0052","00",5,0,0,"*"
"01","000","002","0053","00",1,0,0,"*"
"01","000","002","0053","00",2,0,0,"*"
"01","000","002","0053","00",3,0,0,NA
"01","000","002","0053","00",4,1,100,NA
"01","000","002","0053","00",5,0,0,"*"
