"prvCode","cityCode","areaCode","liCode","deptCode","profRate"
63,0,1,"1",120,78.48
63,0,1,"2",120,78.74
63,0,1,"3",120,79
63,0,1,"4",120,80.17
63,0,1,"5",120,77.22
63,0,1,"6",120,77.38
63,0,1,"7",120,78.62
63,0,1,"8",120,78.3
63,0,1,"9",120,76.02
63,0,1,"10",120,76.03
63,0,1,"11",120,79.1
63,0,1,"12",120,79.96
63,0,1,"13",120,79.13
63,0,1,"14",120,79.45
63,0,1,"15",120,78.56
63,0,1,"16",120,76.98
63,0,1,"17",120,78.51
63,0,1,"18",120,77.19
63,0,1,"19",120,75.52
63,0,1,"20",120,76.7
63,0,1,"21",120,69.86
63,0,1,"22",120,76.14
63,0,1,"23",120,74.21
63,0,1,"24",120,76.56
63,0,1,"25",120,76.41
63,0,1,"26",120,70.72
63,0,1,"27",120,72.8
63,0,1,"28",120,75.32
63,0,1,"29",120,76.28
63,0,1,"30",120,78.2
63,0,1,"31",120,78.15
63,0,1,"32",120,76.52
63,0,1,"33",120,79.67
63,0,1,"34",120,77.76
63,0,1,"35",120,73.99
63,0,1,"36",120,77.05
63,0,1,"37",120,76.64
63,0,1,"38",120,75.89
63,0,1,"39",120,71.74
63,0,1,"40",120,75.38
63,0,1,"41",120,71.43
63,0,1,"42",120,72.33
63,0,1,"1",110,77.57
63,0,1,"2",110,76.66
63,0,1,"3",110,77.13
63,0,1,"4",110,77.66
63,0,1,"5",110,77.71
63,0,1,"6",110,76.03
63,0,1,"7",110,77.67
63,0,1,"8",110,76.04
63,0,1,"9",110,77.5
63,0,1,"10",110,77.96
63,0,1,"11",110,78.14
63,0,1,"12",110,76.78
63,0,1,"13",110,78.93
63,0,1,"14",110,76.85
63,0,1,"15",110,76.05
63,0,1,"16",110,75.99
63,0,1,"17",110,58.95
63,0,1,"18",110,78.75
63,0,1,"19",110,78.21
63,0,1,"20",110,79.27
63,0,1,"21",110,76.27
63,0,1,"22",110,79.19
63,0,1,"23",110,79.25
63,0,1,"24",110,79.19
63,0,1,"25",110,76.98
63,0,1,"26",110,74.48
63,0,1,"27",110,76.94
63,0,1,"28",110,77.64
63,0,1,"29",110,77.34
63,0,1,"30",110,80.08
63,0,1,"31",110,77.17
63,0,1,"32",110,75.4
63,0,1,"33",110,76.66
63,0,1,"34",110,78.75
63,0,1,"35",110,77.99
63,0,1,"36",110,77.73
63,0,1,"37",110,79.86
63,0,1,"38",110,76.18
63,0,1,"39",110,79.14
63,0,1,"40",110,79.74
63,0,1,"41",110,78.38
63,0,1,"42",110,79.71
63,0,1,"43",110,75.17
63,0,1,"44",110,72.32
63,0,1,"45",110,76.15
63,0,1,"46",110,75.23
63,0,1,"47",110,76.48
63,0,1,"48",110,79.43
63,0,1,"49",110,73.67
63,0,1,"50",110,75.42
63,0,1,"51",110,76.49
63,0,1,"1",100,76.35
63,0,1,"2",100,75.94
63,0,1,"3",100,75.81
63,0,1,"5",100,78.06
63,0,1,"6",100,77.37
63,0,1,"7",100,75.44
63,0,1,"8",100,77.26
63,0,1,"9",100,80.65
63,0,1,"10",100,79.89
63,0,1,"11",100,75.65
63,0,1,"12",100,77.39
63,0,1,"13",100,77.44
63,0,1,"14",100,77.8
63,0,1,"15",100,70.11
63,0,1,"16",100,76.66
63,0,1,"17",100,77.66
63,0,1,"18",100,77.35
63,0,1,"19",100,78.4
63,0,1,"20",100,62.13
63,0,1,"21",100,76.84
63,0,1,"22",100,79.09
63,0,1,"23",100,79.08
63,0,1,"24",100,78.32
63,0,1,"25",100,79.69
63,0,1,"26",100,79.02
NA,NA,1,NA,NA,75.96
NA,NA,1,NA,NA,71.37
NA,NA,1,NA,NA,72.71
NA,NA,1,NA,NA,74.74
NA,NA,1,NA,NA,71.54
NA,NA,1,NA,NA,71.82
NA,NA,1,NA,NA,72.35
NA,NA,1,NA,NA,75.57
NA,NA,1,NA,NA,72.92
NA,NA,1,NA,NA,74.73
NA,NA,1,NA,NA,71.06
