"prvCode","cityCode","areaCode","liCode","deptCode","candNo","tks","tksRate","candVictor"
"00","000","00","0000","000",1,9415,11.54,NA
"00","000","00","0000","000",2,13536,16.59,"*"
"00","000","00","0000","000",3,216,0.26,NA
"00","000","00","0000","000",4,3145,3.85,NA
"00","000","00","0000","000",5,16284,19.96,"*"
"00","000","00","0000","000",6,5785,7.09,NA
"00","000","00","0000","000",7,17307,21.21,"*"
"00","000","00","0000","000",8,3719,4.56,NA
"00","000","00","0000","000",9,12179,14.93,"*"
"01","000","00","0000","000",1,50,4.65,NA
"02","000","00","0000","000",1,27,3.49,"*"
"03","001","00","0000","000",1,164,5.94,"*"
"03","002","00","0000","000",1,433,9.81,NA
"03","003","00","0000","000",1,354,6.41,NA
"03","004","00","0000","000",1,608,11.76,"*"
"03","005","00","0000","000",1,399,16.68,"*"
"03","006","00","0000","000",1,259,8.55,NA
"03","007","00","0000","000",1,20,4.83,"*"
"03","008","00","0000","000",1,1887,20.14,"*"
"03","009","00","0000","000",1,7,4.67,NA
"03","010","00","0000","000",1,250,15.64,NA
"03","011","00","0000","000",1,17,5.07,"*"
"03","012","00","0000","000",1,304,7.5,NA
"03","013","00","0000","000",1,2317,10.87,NA
"03","014","00","0000","000",1,933,13.94,"*"
"03","015","00","0000","000",1,1292,11.63,NA
"03","016","00","0000","000",1,1,4,NA
"03","017","00","0000","000",1,10,4.95,NA
"03","018","00","0000","000",1,12,5.02,"*"
"03","019","00","0000","000",1,51,7.67,"*"
"03","020","00","0000","000",1,9,10.84,NA
"03","021","00","0000","000",1,10,6.13,NA
"04","001","00","0000","000",1,0,0,"*"
"04","002","00","0000","000",1,1,7.14,"*"
"01","000","00","0000","000",2,59,5.48,NA
"02","000","00","0000","000",2,207,26.78,NA
"03","001","00","0000","000",2,155,5.61,NA
"03","002","00","0000","000",2,29,0.66,NA
"03","003","00","0000","000",2,260,4.71,NA
"03","004","00","0000","000",2,28,0.54,"*"
"03","005","00","0000","000",2,18,0.75,NA
"03","006","00","0000","000",2,112,3.7,NA
"03","007","00","0000","000",2,39,9.42,"*"
"03","008","00","0000","000",2,75,0.8,NA
"03","009","00","0000","000",2,23,15.33,NA
"03","010","00","0000","000",2,136,8.51,NA
"03","011","00","0000","000",2,101,30.15,NA
"03","012","00","0000","000",2,859,21.19,"*"
"03","013","00","0000","000",2,10434,48.95,"*"
"03","014","00","0000","000",2,788,11.77,NA
"03","015","00","0000","000",2,78,0.7,NA
"03","016","00","0000","000",2,4,16,"*"
"03","017","00","0000","000",2,11,5.45,"*"
"03","018","00","0000","000",2,20,8.37,"*"
"03","019","00","0000","000",2,38,5.71,"*"
"03","020","00","0000","000",2,5,6.02,"*"
"03","021","00","0000","000",2,56,34.36,NA
"04","001","00","0000","000",2,1,6.25,NA
"04","002","00","0000","000",2,0,0,NA
"01","000","00","0000","000",3,7,0.65,NA
"02","000","00","0000","000",3,3,0.39,"*"
"03","001","00","0000","000",3,13,0.47,NA
"03","002","00","0000","000",3,5,0.11,NA
"03","003","00","0000","000",3,51,0.92,NA
"03","004","00","0000","000",3,39,0.75,"*"
"03","005","00","0000","000",3,2,0.08,NA
"03","006","00","0000","000",3,3,0.1,"*"
"03","007","00","0000","000",3,1,0.24,NA
"03","008","00","0000","000",3,7,0.07,"*"
"03","009","00","0000","000",3,1,0.67,"*"
"03","010","00","0000","000",3,3,0.19,"*"
"03","011","00","0000","000",3,4,1.19,NA
"03","012","00","0000","000",3,7,0.17,NA
"03","013","00","0000","000",3,27,0.13,"*"
"03","014","00","0000","000",3,17,0.25,NA
"03","015","00","0000","000",3,15,0.13,NA
"03","016","00","0000","000",3,1,4,NA
"03","017","00","0000","000",3,2,0.99,NA
"03","018","00","0000","000",3,1,0.42,"*"
"03","019","00","0000","000",3,4,0.6,"*"
"03","020","00","0000","000",3,1,1.2,"*"
"03","021","00","0000","000",3,2,1.23,NA
"04","001","00","0000","000",3,0,0,NA
"04","002","00","0000","000",3,0,0,NA
"01","000","00","0000","000",4,12,1.12,"*"
"02","000","00","0000","000",4,21,2.72,"*"
"03","001","00","0000","000",4,65,2.35,"*"
"03","002","00","0000","000",4,48,1.09,"*"
"03","003","00","0000","000",4,96,1.74,NA
"03","004","00","0000","000",4,35,0.68,NA
"03","005","00","0000","000",4,32,1.34,"*"
"03","006","00","0000","000",4,70,2.31,"*"
"03","007","00","0000","000",4,42,10.14,NA
"03","008","00","0000","000",4,1469,15.68,NA
"03","009","00","0000","000",4,12,8,"*"
