"prv_code","city_code","area_code","li_code","dept_code","agree_ticket","agree_ticket_percent","disagree_ticket","disagree_ticket_percent","agree_to_votable","vote_result"
"63","000","00","0006","030",1634,66.34,829,33.66,34.71,"N"
"63","000","00","0007","030",1443,53.25,1267,46.75,25.3,"N"
"63","000","00","0008","030",680,50.33,671,49.67,25.06,"N"
"63","000","00","0009","030",872,52.28,796,47.72,25.44,"N"
"63","000","00","0010","030",1545,54.27,1302,45.73,24.88,"N"
"63","000","00","0011","030",1312,55.76,1041,44.24,28.47,"N"
"63","000","00","0012","030",1034,53.94,883,46.06,25.56,"N"
"63","000","00","0013","030",966,53.91,826,46.09,27.64,"N"
"63","000","00","0014","030",1596,55.03,1304,44.97,26.28,"N"
"63","000","00","0015","030",1293,52.84,1154,47.16,19.27,"N"
"63","000","00","0016","030",1332,56.51,1025,43.49,27.72,"N"
"63","000","00","0017","030",1269,53.39,1108,46.61,25.07,"N"
"63","000","00","0018","030",805,56.18,628,43.82,27.04,"N"
"63","000","00","0019","030",824,56.13,644,43.87,27.59,"N"
"63","000","00","0020","030",914,61.18,580,38.82,30.43,"N"
"63","000","00","0021","030",1363,57.63,1002,42.37,29.46,"N"
"63","000","00","0022","030",1566,57.83,1142,42.17,27.9,"N"
"63","000","00","0023","030",1953,67.69,932,32.31,35.34,"N"
"63","000","00","0026","030",830,56.23,646,43.77,28.16,"N"
"63","000","00","0027","030",1106,55.38,891,44.62,28.09,"N"
"63","000","00","0028","030",1625,58.92,1133,41.08,30.04,"N"
"63","000","00","0029","030",1111,59.16,767,40.84,26.17,"N"
"63","000","00","0030","030",1219,58.75,856,41.25,27.36,"N"
"63","000","00","0031","030",1254,50.44,1232,49.56,23.89,"N"
"63","000","00","0032","030",1211,55.76,961,44.24,26.38,"N"
"63","000","00","0033","030",890,54.67,738,45.33,25.23,"N"
"63","000","00","0034","030",1171,62.79,694,37.21,31.38,"N"
"63","000","00","0035","030",1045,58.51,741,41.49,28.25,"N"
"63","000","00","0036","030",1455,60.37,955,39.63,29.7,"N"
"63","000","00","0037","030",2250,71.66,890,28.34,38.47,"N"
"63","000","00","0038","030",869,55.99,683,44.01,27.7,"N"
"63","000","00","0039","030",536,61.05,342,38.95,31,"N"
"63","000","00","0040","030",2038,55.31,1647,44.69,27.41,"N"
"63","000","00","0041","030",999,54.06,849,45.94,28.31,"N"
"63","000","00","0043","030",2051,56.22,1597,43.78,29.46,"N"
"63","000","00","0044","030",1350,57.79,986,42.21,27.53,"N"
"63","000","00","0046","030",1180,56.11,923,43.89,25.2,"N"
"63","000","00","0047","030",1835,57.22,1372,42.78,28.37,"N"
"63","000","00","0048","030",1155,61.73,716,38.27,29.33,"N"
"63","000","00","0049","030",1033,56.76,787,43.24,25.52,"N"
"63","000","00","0050","030",1246,54.96,1021,45.04,24.81,"N"
"63","000","00","0051","030",1264,53.76,1087,46.24,24.78,"N"
"63","000","00","0052","030",1033,58.56,731,41.44,27.06,"N"
"63","000","00","0053","030",1242,53.03,1100,46.97,25.23,"N"
"63","000","00","0054","030",885,56.37,685,43.63,25.48,"N"
"63","000","00","0055","030",1307,53.52,1135,46.48,25.03,"N"
"63","000","00","0056","030",1734,56.8,1319,43.2,27.75,"N"
"63","000","00","0057","030",581,59.96,388,40.04,26.76,"N"
"63","000","00","0000","040",42674,49.42,43672,50.58,22.68,"N"
"63","000","00","0001","040",608,47.84,663,52.16,21.67,"N"
"63","000","00","0002","040",930,50.24,921,49.76,20.48,"N"
"63","000","00","0003","040",699,50.76,678,49.24,22.29,"N"
"63","000","00","0004","040",845,46.25,982,53.75,22.25,"N"
"63","000","00","0005","040",536,53.28,470,46.72,23.23,"N"
"63","000","00","0006","040",1213,48.46,1290,51.54,20.55,"N"
"63","000","00","0007","040",789,54.38,662,45.62,21.16,"N"
"63","000","00","0008","040",1204,44.33,1512,55.67,20.28,"N"
"63","000","00","0009","040",711,47.85,775,52.15,20.48,"N"
"63","000","00","0010","040",855,48.22,918,51.78,19.84,"N"
"63","000","00","0011","040",1023,52.52,925,47.48,21.75,"N"
"63","000","00","0012","040",727,46.75,828,53.25,20.27,"N"
"63","000","00","0013","040",1199,77.26,353,22.74,38.74,"N"
"63","000","00","0014","040",2101,56.77,1600,43.23,28.18,"N"
"63","000","00","0015","040",1249,50.26,1236,49.74,23.54,"N"
"63","000","00","0016","040",1998,52.19,1830,47.81,25.84,"N"
"63","000","00","0017","040",150,36.23,264,63.77,16.59,"N"
"63","000","00","0018","040",864,44.4,1082,55.6,19.64,"N"
"63","000","00","0019","040",897,45.05,1094,54.95,21.02,"N"
"63","000","00","0020","040",864,40.99,1244,59.01,19.57,"N"
"63","000","00","0021","040",1198,46.78,1363,53.22,22.25,"N"
"63","000","00","0022","040",838,45.05,1022,54.95,20.64,"N"
"63","000","00","0023","040",858,43.87,1098,56.13,19.87,"N"
"63","000","00","0024","040",1132,48.52,1201,51.48,17.11,"N"
"63","000","00","0025","040",1385,45.19,1680,54.81,20.39,"N"
"63","000","00","0026","040",689,43.42,898,56.58,18.66,"N"
"63","000","00","0027","040",1408,45.65,1676,54.35,21.93,"N"
"63","000","00","0028","040",1446,50.77,1402,49.23,24.81,"N"
"63","000","00","0029","040",1433,46.12,1674,53.88,22.49,"N"
"63","000","00","0030","040",947,41.96,1310,58.04,20.07,"N"
"63","000","00","0031","040",984,44.99,1203,55.01,22.47,"N"
"63","000","00","0032","040",1017,47.11,1142,52.89,22.16,"N"
"63","000","00","0033","040",706,48.13,761,51.87,23.29,"N"
"63","000","00","0034","040",1073,51.76,1000,48.24,21.93,"N"
"63","000","00","0035","040",1541,68.83,698,31.17,36.02,"N"
"63","000","00","0036","040",863,46.37,998,53.63,22.21,"N"
"63","000","00","0037","040",670,51.18,639,48.82,24.17,"N"
"63","000","00","0038","040",567,46.94,641,53.06,22.21,"N"
"63","000","00","0039","040",1142,45.96,1343,54.04,21.9,"N"
"63","000","00","0040","040",1095,56.74,835,43.26,27.38,"N"
"63","000","00","0041","040",1570,54.18,1328,45.82,24.47,"N"
"63","000","00","0042","040",650,60.02,433,39.98,29.83,"N"
"63","000","00","0000","050",32866,55.53,26315,44.47,26.55,"N"
"63","000","00","0001","050",607,50.88,586,49.12,23.63,"N"
"63","000","00","0002","050",590,66.07,303,33.93,28,"N"
"63","000","00","0003","050",594,53.37,519,46.63,27.24,"N"
"63","000","00","0004","050",1112,58.9,776,41.1,27.72,"N"
"63","000","00","0005","050",1140,58.67,803,41.33,29.98,"N"
"63","000","00","0006","050",1457,54.22,1230,45.78,28.26,"N"
"63","000","00","0007","050",1375,55.31,1111,44.69,28.1,"N"
"63","000","00","0008","050",752,57.58,554,42.42,27.1,"N"
"63","000","00","0009","050",1344,56.66,1028,43.34,28.16,"N"
"63","000","00","0010","050",1018,57.64,748,42.36,27.87,"N"
"63","000","00","0011","050",1286,52.36,1170,47.64,24.66,"N"
"63","000","00","0012","050",1072,54.14,908,45.86,25.66,"N"
"63","000","00","0013","050",701,52.83,626,47.17,24.12,"N"
"63","000","00","0014","050",1336,57.41,991,42.59,24.35,"N"
"63","000","00","0015","050",812,51.07,778,48.93,23.37,"N"
"63","000","00","0016","050",650,52.93,578,47.07,25.16,"N"
"63","000","00","0017","050",674,60.23,445,39.77,31.31,"N"
"63","000","00","0018","050",789,58.36,563,41.64,29.64,"N"
"63","000","00","0019","050",2476,56.07,1940,43.93,27.76,"N"
"63","000","00","0020","050",1118,55.1,911,44.9,26.52,"N"
"63","000","00","0021","050",1954,59.66,1321,40.34,28.52,"N"
"63","000","00","0022","050",333,59.25,229,40.75,26.85,"N"
"63","000","00","0023","050",742,52.81,663,47.19,23.53,"N"
"63","000","00","0024","050",581,54.15,492,45.85,21.37,"N"
"63","000","00","0025","050",644,49.96,645,50.04,24.52,"N"
"63","000","00","0026","050",1066,55.78,845,44.22,21.88,"N"
"63","000","00","0027","050",987,51.22,940,48.78,26.76,"N"
"63","000","00","0028","050",902,59.93,603,40.07,28.98,"N"
"63","000","00","0029","050",1234,53.58,1069,46.42,27.32,"N"
"63","000","00","0030","050",1684,54.8,1389,45.2,26.81,"N"
"63","000","00","0031","050",1836,54.21,1551,45.79,26.24,"N"
"63","000","00","0000","060",19799,41.85,27513,58.15,19.07,"N"
"63","000","00","0001","060",483,42.48,654,57.52,19.06,"N"
"63","000","00","0002","060",510,41.84,709,58.16,18.28,"N"
"63","000","00","0003","060",742,42.67,997,57.33,18.55,"N"
"63","000","00","0004","060",576,40.62,842,59.38,18.95,"N"
"63","000","00","0005","060",796,39,1245,61,18.1,"N"
"63","000","00","0006","060",781,43.29,1023,56.71,20.49,"N"
"63","000","00","0007","060",976,44.77,1204,55.23,19.76,"N"
"63","000","00","0008","060",838,43,1111,57,20.14,"N"
"63","000","00","0009","060",707,38.93,1109,61.07,17.93,"N"
"63","000","00","0010","060",684,43.02,906,56.98,19.04,"N"
"63","000","00","0011","060",1483,43.27,1944,56.73,19.33,"N"
"63","000","00","0012","060",640,41.67,896,58.33,18.96,"N"
"63","000","00","0013","060",1119,44.94,1371,55.06,21.42,"N"
"63","000","00","0014","060",383,38.88,602,61.12,17.17,"N"
"63","000","00","0015","060",547,38.71,866,61.29,18.88,"N"
"63","000","00","0016","060",827,42.35,1126,57.65,19.63,"N"
"63","000","00","0017","060",357,35.7,643,64.3,15.49,"N"
"63","000","00","0018","060",813,42.72,1090,57.28,20.88,"N"
"63","000","00","0019","060",564,39.75,855,60.25,13.88,"N"
"63","000","00","0020","060",721,39.94,1084,60.06,17.77,"N"
"63","000","00","0021","060",1024,39.49,1569,60.51,18.49,"N"
"63","000","00","0022","060",1328,41.75,1853,58.25,19.68,"N"
"63","000","00","0024","060",861,39.82,1301,60.18,17.38,"N"
"63","000","00","0025","060",1273,47.25,1421,52.75,22.47,"N"
"63","000","00","0026","060",766,41.23,1092,58.77,20.31,"N"
"63","000","00","0000","070",36009,50.47,35338,49.53,22.92,"N"
"63","000","00","0001","070",1040,53.31,911,46.69,22.42,"N"
"63","000","00","0002","070",610,54.61,507,45.39,21.55,"N"
"63","000","00","0003","070",724,53.87,620,46.13,22.72,"N"
"63","000","00","0004","070",1351,50.04,1349,49.96,22.82,"N"
"63","000","00","0005","070",1133,44.98,1386,55.02,21.15,"N"
"63","000","00","0006","070",1045,46.4,1207,53.6,20.39,"N"
"63","000","00","0007","070",828,42.16,1136,57.84,19.26,"N"
"63","000","00","0008","070",701,44.76,865,55.24,20.83,"N"
"63","000","00","0009","070",962,47.46,1065,52.54,23.5,"N"
"63","000","00","0010","070",833,43.54,1080,56.46,15.56,"N"
"63","000","00","0011","070",1244,44.1,1577,55.9,20.51,"N"
"63","000","00","0012","070",812,45.8,961,54.2,21.01,"N"
"63","000","00","0013","070",1161,75.83,370,24.17,38.79,"N"
"63","000","00","0014","070",2768,73.56,995,26.44,38.94,"N"
"63","000","00","0015","070",993,45.1,1209,54.9,21.22,"N"
"63","000","00","0016","070",957,38.6,1522,61.4,16.64,"N"
"63","000","00","0017","070",779,51.59,731,48.41,21.07,"N"
"63","000","00","0018","070",1523,47.71,1669,52.29,21.08,"N"
"63","000","00","0019","070",803,42.37,1092,57.63,18.24,"N"
"63","000","00","0020","070",670,46.24,779,53.76,21.59,"N"
"63","000","00","0021","070",1327,59.96,886,40.04,25.38,"N"
"63","000","00","0022","070",764,43.66,986,56.34,20.04,"N"
"63","000","00","0023","070",524,39.97,787,60.03,18.7,"N"
"63","000","00","0024","070",1003,43.7,1292,56.3,18.01,"N"
"63","000","00","0025","070",986,47.02,1111,52.98,20.92,"N"
"63","000","00","0026","070",797,47.36,886,52.64,21.95,"N"
"63","000","00","0027","070",647,48.25,694,51.75,23.51,"N"
"63","000","00","0028","070",792,44.75,978,55.25,19.87,"N"
"63","000","00","0029","070",658,44.37,825,55.63,21.4,"N"
"63","000","00","0030","070",950,48.82,996,51.18,22.44,"N"
"63","000","00","0031","070",786,45.09,957,54.91,20.1,"N"
"63","000","00","0032","070",1107,45.24,1340,54.76,21.18,"N"
"63","000","00","0033","070",1612,63.04,945,36.96,31.2,"N"
"63","000","00","0034","070",1320,67.52,635,32.48,31.59,"N"
"63","000","00","0035","070",954,65.52,502,34.48,30.8,"N"
"63","000","00","0036","070",845,63.44,487,36.56,32.06,"N"
"63","000","00","0000","080",65650,61.62,40885,38.38,29.54,"N"
"63","000","00","0001","080",1575,54.57,1311,45.43,24.83,"N"
"63","000","00","0002","080",1833,64.84,994,35.16,30.62,"N"
"63","000","00","0003","080",1164,56.53,895,43.47,27.59,"N"
"63","000","00","0004","080",1526,57.98,1106,42.02,28.1,"N"
"63","000","00","0005","080",1421,60.7,920,39.3,30.4,"N"
"63","000","00","0006","080",1450,61.16,921,38.84,30.41,"N"
"63","000","00","0007","080",1407,60.44,921,39.56,30.45,"N"
"63","000","00","0008","080",1048,56.07,821,43.93,27.48,"N"
"63","000","00","0009","080",1874,62.03,1147,37.97,30.89,"N"
"63","000","00","0010","080",1300,57.85,947,42.15,28.79,"N"
"63","000","00","0011","080",1017,70.53,425,29.47,35.99,"N"
"63","000","00","0012","080",1186,61.1,755,38.9,29.81,"N"
"63","000","00","0013","080",1311,61.67,815,38.33,31.12,"N"
"63","000","00","0014","080",893,61.16,567,38.84,28.4,"N"
"63","000","00","0015","080",2005,64.49,1104,35.51,31.71,"N"
"63","000","00","0016","080",1509,62.72,897,37.28,29.24,"N"
"63","000","00","0017","080",1521,67.15,744,32.85,32.85,"N"
"63","000","00","0018","080",1871,64.67,1022,35.33,32.84,"N"
"63","000","00","0019","080",1344,58.43,956,41.57,28.98,"N"
"63","000","00","0020","080",2147,65.94,1109,34.06,30.63,"N"
"63","000","00","0021","080",1046,60.43,685,39.57,29.66,"N"
"63","000","00","0022","080",1709,63.06,1001,36.94,30.29,"N"
"63","000","00","0023","080",1910,65.93,987,34.07,32.95,"N"
"63","000","00","0024","080",2402,63.33,1391,36.67,31.48,"N"
"63","000","00","0025","080",926,60.33,609,39.67,24.77,"N"
"63","000","00","0026","080",1780,63.73,1013,36.27,30.55,"N"
"63","000","00","0027","080",2552,66.3,1297,33.7,32.82,"N"
"63","000","00","0028","080",1939,56.15,1514,43.85,21.87,"N"
"63","000","00","0029","080",1776,59.42,1213,40.58,28.49,"N"
"63","000","00","0030","080",2097,63.97,1181,36.03,29.54,"N"
"63","000","00","0031","080",1463,63.69,834,36.31,31.38,"N"
"63","000","00","0032","080",1323,58.96,921,41.04,28.46,"N"
"63","000","00","0033","080",2025,63.24,1177,36.76,30.21,"N"
"63","000","00","0034","080",1391,58.97,968,41.03,27.54,"N"
"63","000","00","0035","080",2055,58.75,1443,41.25,29.17,"N"
"63","000","00","0036","080",832,54.45,696,45.55,24.22,"N"
"63","000","00","0037","080",145,42.03,200,57.97,18.64,"N"
"63","000","00","0038","080",1272,66.98,627,33.02,34.88,"N"
"63","000","00","0039","080",1743,61.63,1085,38.37,27.79,"N"
"63","000","00","0040","080",1792,59.3,1230,40.7,28.59,"N"
"63","000","00","0041","080",1443,58.78,1012,41.22,27.63,"N"
"63","000","00","0042","080",1495,69.6,653,30.4,34.76,"N"
"63","000","00","0043","080",1132,59.49,771,40.51,28.33,"N"
"63","000","00","0000","090",23897,53.67,20626,46.33,24.05,"N"
"63","000","00","0001","090",1126,51.68,1053,48.32,19.98,"N"
"63","000","00","0002","090",596,47.91,648,52.09,19.06,"N"
"63","000","00","0003","090",708,48,767,52,21.45,"N"
"63","000","00","0004","090",1457,53.96,1243,46.04,22.58,"N"
"63","000","00","0005","090",1334,51.53,1255,48.47,21.68,"N"
"63","000","00","0006","090",806,55.55,645,44.45,25.43,"N"
"63","000","00","0007","090",1329,57.56,980,42.44,27.77,"N"
"63","000","00","0008","090",776,43.57,1005,56.43,19.22,"N"
"63","000","00","0009","090",914,49.14,946,50.86,22.43,"N"
"63","000","00","0010","090",1398,51.89,1296,48.11,24.46,"N"
"63","000","00","0011","090",1738,57.3,1295,42.7,27.1,"N"
"63","000","00","0012","090",1076,56.96,813,43.04,29.7,"N"
"63","000","00","0013","090",1001,53.82,859,46.18,25.77,"N"
"63","000","00","0014","090",1031,51.52,970,48.48,22.69,"N"
"63","000","00","0015","090",1105,55.11,900,44.89,25.85,"N"
"63","000","00","0016","090",1546,51.31,1467,48.69,20.4,"N"
"63","000","00","0017","090",1859,51.93,1721,48.07,23.56,"N"
"63","000","00","0018","090",1405,58.81,984,41.19,26.09,"N"
"63","000","00","0019","090",1491,63.15,870,36.85,31.21,"N"
"63","000","00","0020","090",1201,56.92,909,43.08,26.45,"N"
"63","000","00","0000","100",58760,54.82,48423,45.18,25.29,"N"
"63","000","00","0001","100",1455,50.33,1436,49.67,23.61,"N"
"63","000","00","0002","100",2226,55.93,1754,44.07,27.18,"N"
"63","000","00","0003","100",1494,54.27,1259,45.73,26.47,"N"
"63","000","00","0005","100",1313,53.31,1150,46.69,25.67,"N"
"63","000","00","0006","100",1109,52.04,1022,47.96,23.89,"N"
"63","000","00","0007","100",2025,53.87,1734,46.13,25.44,"N"
"63","000","00","0008","100",1881,53.09,1662,46.91,24.61,"N"
"63","000","00","0009","100",1486,57,1121,43,26.72,"N"
"63","000","00","0010","100",2176,59.5,1481,40.5,30.65,"N"
"63","000","00","0011","100",1703,51.05,1633,48.95,24.81,"N"
"63","000","00","0012","100",1214,54.83,1000,45.17,26.16,"N"
"63","000","00","0013","100",1171,55.05,956,44.95,25.2,"N"
"63","000","00","0014","100",1489,52.32,1357,47.68,25.72,"N"
"63","000","00","0015","100",1628,56.02,1278,43.98,26.86,"N"
"63","000","00","0016","100",1460,61.97,896,38.03,29.92,"N"
"63","000","00","0017","100",1985,56.14,1551,43.86,27.31,"N"
"63","000","00","0018","100",1593,59.42,1088,40.58,26.63,"N"
"63","000","00","0019","100",1825,53.87,1563,46.13,25.69,"N"
"63","000","00","0020","100",2160,63.18,1259,36.82,32.75,"N"
"63","000","00","0021","100",1206,61.94,741,38.06,30.73,"N"
"63","000","00","0022","100",1785,52.04,1645,47.96,20.38,"N"
"63","000","00","0023","100",1579,53.51,1372,46.49,23.01,"N"
"63","000","00","0024","100",1543,53.17,1359,46.83,22.28,"N"
"63","000","00","0025","100",989,54.97,810,45.03,24.5,"N"
"63","000","00","0026","100",1605,48.49,1705,51.51,21.5,"N"
"63","000","00","0027","100",1508,51.38,1427,48.62,24.73,"N"
"63","000","00","0028","100",804,55.79,637,44.21,23.86,"N"
"63","000","00","0029","100",1486,54.25,1253,45.75,20.02,"N"
"63","000","00","0030","100",1085,51.5,1022,48.5,23.91,"N"
"63","000","00","0031","100",1501,52.3,1369,47.7,23.5,"N"
"63","000","00","0032","100",1509,58.38,1076,41.62,28.12,"N"
"63","000","00","0033","100",1071,54.92,879,45.08,23.33,"N"
"63","000","00","0034","100",2127,56.17,1660,43.83,26.17,"N"
"63","000","00","0035","100",1927,57.75,1410,42.25,26.32,"N"
"63","000","00","0036","100",1015,51.06,973,48.94,22.55,"N"
"63","000","00","0037","100",169,43.22,222,56.78,15.01,"N"
"63","000","00","0038","100",1108,48.62,1171,51.38,22.19,"N"
"63","000","00","0039","100",2118,57.23,1583,42.77,26.61,"N"
"63","000","00","0040","100",1232,57.54,909,42.46,26.36,"N"
"63","000","00","0000","110",50356,46.65,57583,53.35,21.59,"N"
"63","000","00","0001","110",672,43.44,875,56.56,20.46,"N"
"63","000","00","0002","110",620,50.2,615,49.8,22.66,"N"
"63","000","00","0003","110",549,48.28,588,51.72,22.12,"N"
"63","000","00","0004","110",938,51.09,898,48.91,18.47,"N"
"63","000","00","0005","110",1782,52.75,1596,47.25,27.39,"N"
"63","000","00","0006","110",1256,48.36,1341,51.64,23.72,"N"
"63","000","00","0007","110",1500,47.07,1687,52.93,22.9,"N"
"63","000","00","0008","110",1249,42.27,1706,57.73,18.24,"N"
"63","000","00","0009","110",1128,42.81,1507,57.19,19.88,"N"
"63","000","00","0010","110",699,40.24,1038,59.76,18.15,"N"
"63","000","00","0011","110",1177,42.4,1599,57.6,20.15,"N"
"63","000","00","0012","110",1088,49.68,1102,50.32,22.75,"N"
"63","000","00","0013","110",1110,49.25,1144,50.75,20.78,"N"
"63","000","00","0014","110",939,47.26,1048,52.74,22.59,"N"
"63","000","00","0015","110",885,40.9,1279,59.1,18.91,"N"
"63","000","00","0016","110",896,40,1344,60,17.63,"N"
"63","000","00","0017","110",1358,46.97,1533,53.03,21.68,"N"
"63","000","00","0018","110",676,42.25,924,57.75,19.24,"N"
"63","000","00","0019","110",951,39.25,1472,60.75,17.24,"N"
"63","000","00","0020","110",1254,38.42,2010,61.58,16.21,"N"
"63","000","00","0021","110",1015,36.76,1746,63.24,16.34,"N"
"63","000","00","0022","110",1022,38.12,1659,61.88,16.71,"N"
"63","000","00","0023","110",490,25.91,1401,74.09,11.1,"N"
"63","000","00","0024","110",662,29.18,1607,70.82,12.21,"N"
"63","000","00","0025","110",722,53.96,616,46.04,24.94,"N"
"63","000","00","0026","110",1601,51.75,1493,48.25,26.47,"N"
"63","000","00","0027","110",879,47.11,987,52.89,23.3,"N"
"63","000","00","0028","110",1073,46.77,1221,53.23,22.26,"N"
"63","000","00","0029","110",1194,56.14,933,43.86,27.65,"N"
"63","000","00","0030","110",1415,62.69,842,37.31,29.86,"N"
"63","000","00","0031","110",1597,50.41,1571,49.59,24.8,"N"
"63","000","00","0032","110",1193,56.97,901,43.03,27.29,"N"
"63","000","00","0033","110",1195,50.87,1154,49.13,24.48,"N"
"63","000","00","0034","110",1706,49.72,1725,50.28,22.98,"N"
"63","000","00","0035","110",1279,47.69,1403,52.31,23.46,"N"
"63","000","00","0036","110",1227,50.45,1205,49.55,23.21,"N"
"63","000","00","0037","110",1013,47.92,1101,52.08,22.95,"N"
"63","000","00","0038","110",1011,48.84,1059,51.16,23.52,"N"
"63","000","00","0039","110",1524,50.72,1481,49.28,23.92,"N"
"63","000","00","0040","110",1463,52.23,1338,47.77,24.88,"N"
"63","000","00","0041","110",1798,50.86,1737,49.14,24.48,"N"
"63","000","00","0042","110",1376,51.21,1311,48.79,24.75,"N"
