userid,user_reported_location,follower_count,following_count,account_language,tweet_count,mention,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,tweet_ratio,mention_ratio,length_avg,corpus
902276340,0,5415,162418,0,3244,2676,0.0434648581997534,0.0295930949445129,0.0255856966707768,0.0231196054254007,0.00369913686806412,0.00369913686806412,0.00092478421701603,0,0.00770653514180025,0.0030826140567201,0.00154130702836005,0.00092478421701603,0.00246609124537608,0.00585696670776819,0.0332922318125771,0.195745992601726,0.23921085080148,0.0607274969173859,0.0742909987669544,0.0363748458692972,0.0675092478421702,0.0459309494451295,0.0471639950678175,0.0480887792848335,0,0,136.7065351418,0
sRlDWqT4huugt0gpTtXg6ev5TQH9Zv3dHS502buFzY=,0,2,62,0,351,143,0,0.122507122507123,0.0113960113960114,0.0398860398860399,0.0056980056980057,0.0712250712250712,0.105413105413105,0.176638176638177,0.113960113960114,0.105413105413105,0.0427350427350427,0.133903133903134,0.00284900284900285,0,0,0.0341880341880342,0.00854700854700855,0.0256410256410256,0,0,0,0,0,0,1,1.40740740740741,184.794871794872,1
37144637,6,2592,212794,0,3171,2970,0.0561337117628508,0.0923998738568275,0.121097445600757,0.107852412488174,0.0775780510879849,0.0678019552191738,0.0280668558814254,0.0126143172500788,0.00946073793755913,0.000630715862503942,0.00693787448754336,0.00946073793755913,0.0141911069063387,0.0167139703563545,0.0268054241564175,0.032166508987701,0.0318511510564491,0.0346893724377168,0.0293282876064333,0.032481866918953,0.0387890255439924,0.0488804793440555,0.0586565752128666,0.0454115421002838,0,0,145.543361715547,0
nLj86Ivi1yr+Ya2hDSM8RF6O8PHm0ZQCq95ISEEFOYg=,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2875925773,6,433,1,0,412,270,0.0679611650485437,0.0218446601941748,0.00485436893203883,0.00485436893203883,0,0,0.00242718446601942,0,0,0.029126213592233,0.0412621359223301,0.116504854368932,0.109223300970874,0.0461165048543689,0.152912621359223,0.0922330097087379,0.0266990291262136,0.0169902912621359,0.0655339805825243,0.0412621359223301,0.0485436893203883,0.0509708737864078,0.0218446601941748,0.0388349514563107,1,1.65533980582524,132.407766990291,0
1015564751508656128,0,11625,10563,0,131,1,0.106870229007634,0.290076335877863,0.213740458015267,0.0458015267175573,0,0.00763358778625954,0,0.0229007633587786,0.00763358778625954,0,0.0687022900763359,0.0305343511450382,0.0610687022900763,0.0229007633587786,0.0534351145038168,0.0381679389312977,0.0229007633587786,0,0,0,0,0,0.00763358778625954,0,0.351145038167939,0.358778625954198,82.8854961832061,1
49580825,0,287984,3159,0,3089,745,0.0569763677565555,0.0547102622207834,0.0666882486241502,0.0906442214308838,0.0767238588539981,0.0294593719650372,0.00776950469407575,0.000971188086759469,0.000971188086759469,0.000323729362253156,0.00809323405632891,0.035286500485594,0.0534153447717708,0.043379734541923,0.0524441566850113,0.0462932988022014,0.0508255098737455,0.0359339592101004,0.0404661702816445,0.0424085464551635,0.0459695694399482,0.0382000647458725,0.0566526383943024,0.0653933311751376,0.443832955649077,0.534477177079961,650.818711557138,0
p1c0du0pgo2fghgl9JeKcIz+SEd9OHjd+TofTJa4N6k=,0,7,23,0,1002,741,0.0479041916167665,0.259481037924152,0.093812375249501,0.0479041916167665,0.0369261477045908,0.0119760479041916,0.0538922155688623,0.0379241516966068,0.0459081836327345,0.0139720558882236,0.00698602794411178,0.0279441117764471,0.031936127744511,0.0718562874251497,0.0728542914171657,0.0778443113772455,0.0119760479041916,0,0.00998003992015968,0.0159680638722555,0.00698602794411178,0.00698602794411178,0.00199600798403194,0.00698602794411178,1,1.73952095808383,173.585828343313,1
898518806565355520,0,0,42,0,12,0,0,0,0.333333333333333,0.416666666666667,0.166666666666667,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,267.083333333333,1
898513062143119360,0,0,18,0,19,0,0,0,0.368421052631579,0.263157894736842,0.210526315789474,0.0526315789473684,0.0526315789473684,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,151.894736842105,1
132415462,531770,653,7752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928593319210442753,0,0,5,0,49,1,0,0.0612244897959184,0.346938775510204,0.163265306122449,0,0.102040816326531,0.102040816326531,0.0408163265306122,0,0.102040816326531,0,0.0816326530612245,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02040816326531,139.061224489796,1
197888996,6,45,0,0,2633,176,0.101405241169768,0.0493733383972655,0.0360805165210786,0.00455753892897835,0.00189897455374098,0,0.00189897455374098,0.00189897455374098,0,0,0.00265856437523737,0.00379794910748196,0.0094948727687049,0.0136726167869351,0.0197493353589062,0.0375996961640714,0.091150778579567,0.0763387770603874,0.0698822635776681,0.056209646790733,0.0683630839346753,0.129889859475883,0.126091910368401,0.0979870869730346,1,1.06684390429168,68.7774401823016,0
20003448,0,784819,12470,0,2838,1533,0.036645525017618,0.0359408033826638,0.0447498238195913,0.0972515856236787,0.105355884425652,0.140591966173362,0.0828047921071177,0.0507399577167019,0.0331219168428471,0.00211416490486258,0.000352360817477097,0.000704721634954193,0.00140944326990839,0.00317124735729387,0.0112755461592671,0.0260747004933051,0.0472163495419309,0.0415785764622974,0.0613107822410148,0.0426356589147287,0.0380549682875264,0.0362931642001409,0.0281888653981677,0.0324171952078929,0.572586328400282,0.881959126145173,117.550387596899,0
911585808175566848,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54887383,0,5686,5225,0,3178,1164,0.0509754562617999,0.0717432347388295,0.0638766519823789,0.0494021397105098,0.0437382001258653,0.0352422907488987,0.0286343612334802,0.0122718691000629,0.00346129641283826,0.00251730648206419,0.00597860289490245,0.0154185022026432,0.052863436123348,0.0742605412208936,0.0670232850849591,0.0468848332284456,0.039962240402769,0.0462555066079295,0.0471994965387036,0.0578980490874764,0.0437382001258653,0.0478288231592196,0.0405915670232851,0.052234109502832,0.732221522970422,1.01006922592826,114.844556324733,0
6MBKJju7I8Oj2Wrz9o2jKp0X1WvY6KtbGdVThJTJWk8=,0,47,203,0,33,11,0.0909090909090909,0.575757575757576,0.181818181818182,0,0,0.0606060606060606,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.484848484848,1
924222606210928640,0,0,0,0,165,72,0,0.0545454545454545,0.0424242424242424,0.109090909090909,0.00606060606060606,0.109090909090909,0.321212121212121,0.187878787878788,0.151515151515152,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.43636363636364,156.539393939394,1
910296636294877184,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,19.5,1
zTe7dg9+T1p0zDFBdE4Dos7nDO2e8TNVxGlNDDMPUY=,0,1,0,0,4871,113,0.0437281872305481,0.0392116608499281,0.0326421679326627,0.0375692876206118,0.0229932252104291,0.0330527612399918,0.0318209813180045,0.0595360295627181,0.0515294600698009,0.0349004311229727,0.0414699240402381,0.0394169575035927,0.0437281872305481,0.0466023403818518,0.0433175939232191,0.0392116608499281,0.0445493738452063,0.052350646684459,0.0486553069184972,0.0447546704988709,0.03839047423527,0.0396222541572572,0.0435228905768836,0.04742352699651,1,1.02319852186409,108.355779100801,1
yQ2168dsvgRju8fSyjt8cpAJMyL5nYP5FPa91ep34Ik=,0,1,8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,82,1
fmegscydeAVmjeppt58DsEQ3W9MdXeBQ5BDeRP5kpY=,0,2,44,0,27,25,0.037037037037037,0,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,1,1.92592592592593,157.481481481481,1
726411385995972608,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,49,0
uGlAuK3VrvANhAQAiFOJm1nbrXmFTwtmNRNE1g9Yd6k=,0,1,15,0,42,4,0,0.30952380952381,0.166666666666667,0,0,0,0.238095238095238,0.119047619047619,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,108.595238095238,1
980598628778692608,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
461167049,106708,28072,167,0,299,230,0.0769230769230769,0.123745819397993,0.324414715719064,0.183946488294314,0.0869565217391304,0.0367892976588629,0.00668896321070234,0.0167224080267559,0.0100334448160535,0.0434782608695652,0.0167224080267559,0,0,0.0100334448160535,0.0100334448160535,0.0301003344481605,0,0,0,0,0,0.00668896321070234,0.00334448160535117,0.0133779264214047,0.996655518394649,1.76254180602007,150.822742474916,1
1971269514,0,1628,114996,0,2740,2011,0.0525547445255474,0.0328467153284672,0.012043795620438,0.0182481751824818,0.0113138686131387,0.0113138686131387,0.00255474452554745,0,0,0.00328467153284672,0.0167883211678832,0.0317518248175182,0.0956204379562044,0.102919708029197,0.108759124087591,0.089051094890511,0.0788321167883212,0.0510948905109489,0.0773722627737226,0.0598540145985401,0.0401459854014599,0.0587591240875912,0.0204379562043796,0.0244525547445255,0.996715328467153,1.72956204379562,144.4,0
28979958,502691,1944,132860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377940503,6,117396,409421,0,3194,3173,0,0,0,0,0.0050093926111459,0.00250469630557295,0,0,0.0447714464621165,0.0604257983719474,0.0551033187226049,0.117094552285535,0.0992485911083281,0.0964308077645585,0.126800250469631,0.0788979336255479,0.124295554164058,0.114589855979962,0.0748278021289919,0,0,0,0,0,0,0,195.995616781465,0
4069366948,0,16489,1267,0,83,79,0.0240963855421687,0.0963855421686747,0.0963855421686747,0.180722891566265,0.132530120481928,0,0.120481927710843,0.204819277108434,0.0481927710843374,0.0120481927710843,0.036144578313253,0,0,0,0.0240963855421687,0.0120481927710843,0.0120481927710843,0,0,0,0,0,0,0,1,1.95180722891566,107.530120481928,1
2770768927,0,191,65,0,488,105,0.0471311475409836,0.0655737704918033,0.0573770491803279,0.0204918032786885,0.040983606557377,0.0122950819672131,0.00204918032786885,0.00204918032786885,0.00409836065573771,0.00819672131147541,0.00409836065573771,0.00204918032786885,0,0.014344262295082,0.0245901639344262,0.0737704918032787,0.100409836065574,0.0922131147540984,0.0737704918032787,0.112704918032787,0.0635245901639344,0.0512295081967213,0.069672131147541,0.0573770491803279,0.973360655737705,1.17622950819672,132.959016393443,0
898584637546663937,0,0,59,0,22,0,0,0.0909090909090909,0.363636363636364,0.409090909090909,0.0909090909090909,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,165.227272727273,1
GzSZeHoblpWDaclMRu0N9xpMXM1B9svAVklVxNYmis=,0,6,38,0,81,26,0,0.135802469135802,0.407407407407407,0.0123456790123457,0,0.345679012345679,0.0246913580246914,0,0,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0.358024691358025,0.358024691358025,127.753086419753,1
902855097008496646,0,64398,72,0,89,0,0.0337078651685393,0.146067415730337,0.269662921348315,0.303370786516854,0.0674157303370786,0.123595505617978,0.0561797752808989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,270,1
Wj8qlPBGIEo1lhAGPYsHXbSjaN+pYeapDAGKj2JQD0=,0,1,33,0,18,0,0,0.388888888888889,0.388888888888889,0.166666666666667,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,1,1,63.8333333333333,1
392400159,456399,143131,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313956164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
924280299697135619,0,0,0,0,166,73,0,0.0542168674698795,0.0120481927710843,0.114457831325301,0,0.108433734939759,0.319277108433735,0.180722891566265,0.192771084337349,0.0180722891566265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.43975903614458,163.307228915663,1
59675482,0,31764,135662,0,3234,88,0.095856524427953,0.0516388373531231,0.0290661719233148,0.0367965367965368,0.0216450216450216,0.00494743351886209,0.00247371675943105,0.000618429189857761,0.00556586270871985,0.00216450216450216,0.00185528756957328,0.00865800865800866,0.018243661100804,0.131106988249845,0.113481756338899,0.0683364254792826,0.0627705627705628,0.0677179962894249,0.0420531849103278,0.0299938157081014,0.0476190476190476,0.0408163265306122,0.0355596784168213,0.0810142238713667,0.607297464440322,0.62708719851577,101.45609152752,0
OrIp16w11sCkQPw0hO4jhfjIQ+SqteLTl0hyi9tYJGI=,0,58,113,0,317,112,0.0378548895899054,0.0347003154574132,0.135646687697161,0.252365930599369,0.113564668769716,0.160883280757098,0.056782334384858,0.0536277602523659,0,0.0157728706624606,0.00315457413249211,0,0.00315457413249211,0.00946372239747634,0.0189274447949527,0.0252365930599369,0.0189274447949527,0.0189274447949527,0.00946372239747634,0.00630914826498423,0.00630914826498423,0,0.00630914826498423,0.0126182965299685,0.949526813880126,1.27760252365931,187.589905362776,1
43490753,238224,495,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41058100,0,13235,11857,0,53,37,0.150943396226415,0.0943396226415094,0.188679245283019,0.0754716981132075,0.0188679245283019,0.0566037735849057,0.0754716981132075,0,0.0188679245283019,0.0943396226415094,0,0,0,0,0.0943396226415094,0.0188679245283019,0.0377358490566038,0,0,0,0,0,0,0.0754716981132075,0.0754716981132075,0.132075471698113,231.471698113208,1
902780404469555200,0,0,5,0,79,32,0.0126582278481013,0.0379746835443038,0.20253164556962,0.164556962025316,0,0.0253164556962025,0.265822784810127,0.0759493670886076,0.0253164556962025,0.0759493670886076,0.0126582278481013,0,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0506329113924051,0,0,0,0,0,0,0,0,1,1.40506329113924,127.544303797468,1
1162300406,6,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,139.333333333333,0
925424120568991744,0,0,0,0,19,0,0,0.263157894736842,0.210526315789474,0.210526315789474,0.157894736842105,0.105263157894737,0,0,0,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,1,1,108,1
134124089,249352,449,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245242091,210875,962,98546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515925368,6,4735,12267,0,3127,599,0.0601215222257755,0.0188679245283019,0.0131116085705149,0.0179085385353374,0.00479692996482251,0.00575631595778702,0.00255836264790534,0.00511672529581068,0.000639590661976335,0.000319795330988168,0.000319795330988168,0.000319795330988168,0.000959385992964503,0.000319795330988168,0.000639590661976335,0.0137511992324912,0.0540454109370003,0.101055324592261,0.11864406779661,0.0968979852894148,0.140070354972817,0.136552606331948,0.112887751838823,0.0943396226415094,0.74000639590662,0.90054365206268,113.738407419252,0
262839296,6,147,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166446834,0,751,7,0,3178,298,0.0534927627438641,0.0881057268722467,0.0487728130899937,0.0147891755821271,0.00818124606670862,0.0012586532410321,0.000314663310258024,0,0.000629326620516048,0.00220264317180617,0.0138451856513531,0.0497168030207678,0.0588420390182505,0.0679672750157332,0.0748898678414097,0.0468848332284456,0.0449968533668974,0.0613593455003147,0.0733165512901196,0.052234109502832,0.0607300188797986,0.0374449339207048,0.0711139081183134,0.0689112649465072,1,1.09376966645689,97.5339836375079,0
629508151,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,72,0
60940930,0,1158,2,0,3148,486,0.0927573062261754,0.0308132147395172,0.0276365946632783,0.0473316391359593,0.0244599745870394,0.00508259212198221,0.00190597204574333,0.000635324015247776,0,0,0.000635324015247776,0.00603557814485388,0.020012706480305,0.0263659466327827,0.0406607369758577,0.036848792884371,0.0689326556543837,0.062579415501906,0.0927573062261754,0.076556543837357,0.0705209656925032,0.0679796696315121,0.109275730622618,0.0902160101651842,1,1.15438373570521,96.6874205844981,0
437btUhN5qjL0MEoKWZn9lkbuZOSkn+SOv89CHd3xo=,0,1,49,0,417,187,0,0.127098321342926,0.0239808153477218,0.0287769784172662,0.0143884892086331,0.0959232613908873,0.122302158273381,0.215827338129496,0.107913669064748,0.0287769784172662,0.0431654676258993,0.0191846522781775,0.0335731414868106,0.0119904076738609,0,0.0839328537170264,0.0239808153477218,0.0191846522781775,0,0,0,0,0,0,1,1.4484412470024,188.841726618705,1
2366131412,0,4024,3279,0,3220,0,0.0400621118012422,0.0490683229813665,0.0391304347826087,0.0456521739130435,0.0472049689440994,0.0406832298136646,0.0170807453416149,0.0046583850931677,0.0031055900621118,0.00062111801242236,0,0,0.00403726708074534,0.0102484472049689,0.0195652173913043,0.0593167701863354,0.0795031055900621,0.104037267080745,0.108695652173913,0.0968944099378882,0.0683229813664596,0.0673913043478261,0.05,0.0447204968944099,1,1,62.2795031055901,0
452172857,0,2699,109069,0,3230,991,0.0337461300309598,0.0303405572755418,0.0164086687306502,0.0105263157894737,0.0390092879256966,0.0238390092879257,0.0294117647058824,0.0204334365325077,0.0210526315789474,0.0201238390092879,0.0746130030959752,0.0882352941176471,0.0736842105263158,0.0656346749226006,0.0538699690402477,0.0470588235294118,0.0405572755417957,0.0439628482972136,0.038390092879257,0.0340557275541796,0.038390092879257,0.0427244582043344,0.0569659442724458,0.0569659442724458,0,0,151.978947368421,0
289851944,333835,892,46095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71046730,6,29158,0,0,3206,0,0.0330630068621335,0.0315034310667498,0.0299438552713662,0.0277604491578291,0.0246412975670618,0.0262008733624454,0.0461634435433562,0.0474111041796631,0.0486587648159701,0.0474111041796631,0.0470991890205864,0.0483468496568933,0.049906425452277,0.0449157829070493,0.0483468496568933,0.0505302557704304,0.0505302557704304,0.0455396132252027,0.0467872738615097,0.0421085464753587,0.045227698066126,0.0411728009981285,0.0386774797255147,0.0380536494073612,1,1,82.8839675608235,0
898578790342942721,0,0,26,0,12,0,0,0,0.25,0.25,0.166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,1,1,209.666666666667,1
Kmto+XqJ6hcowk0GvAGVEasNxHUW11beLphANrm3uhE=,0,9,178,0,5538,358,0.0370169736366919,0.0464066449981943,0.0292524377031419,0.0299747201155652,0.0267244492596605,0.0274467316720838,0.030155290718671,0.0556157457565908,0.0462260743950885,0.0395449620801734,0.039906103286385,0.0460455037919827,0.0455037919826652,0.0422535211267606,0.0541711809317443,0.0478512098230408,0.0492957746478873,0.0547128927410618,0.0469483568075117,0.0400866738894908,0.0395449620801734,0.035030697002528,0.0413506681112315,0.0489346334416757,1,1.06464427591188,111.642831347057,1
